cascade_id,start_ms,end_ms,width_ms,n_events,total_size,direction,bar60_before_tie,bar60_before_path,bar60_before_internal_bp,bar60_after_shift_tie,bar60_after_shift_path,bar60_after_shift_internal_bp,trade_before_tie,trade_before_path,trade_before_internal_bp,trade_after_shift_tie,trade_after_shift_path,trade_after_shift_internal_bp
binance_cm_real_017350,1720337661111,1720337685114,24003,2,115512998.7,long,1,time_resolution,0.0,0,,-18.81711,0,,-2.294221,0,,-2.276708
binance_cm_real_017351,1720346466087,1720346466087,0,1,1558537.2,short,1,time_resolution,0.0,0,,-5.181266,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017352,1720348301081,1720348359087,58006,4,12723219.4,short,0,,5.022767,0,,24.542279,0,,13.875433,0,,13.875433
binance_cm_real_017353,1720350002089,1720350002089,0,1,57451.9,long,1,time_resolution,0.0,0,,-11.550578,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017354,1720356276093,1720356309050,32957,4,49767264.3,long,0,,-8.279389,0,,-2.253251,0,,-9.312126,0,,-9.294655
binance_cm_real_017355,1720357672044,1720357672044,0,1,2113647.2,long,1,time_resolution,0.0,0,,-10.314884,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017356,1720358105028,1720358105028,0,1,171120.3,long,1,time_resolution,0.0,0,,2.611195,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017357,1720358244081,1720358330041,85960,6,26727124.3,long,0,,-22.03823,0,,-40.628063,0,,-20.065106,0,,-20.065106
binance_cm_real_017358,1720358431027,1720358435105,4078,3,319833013.0,long,1,time_resolution,0.0,0,,12.58567,0,,-5.907547,0,,-4.993284
binance_cm_real_017359,1720358716069,1720358716069,0,1,113656.2,long,1,time_resolution,0.0,0,,4.151385,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017360,1720358838113,1720358838113,0,1,909008.0,long,1,time_resolution,0.0,0,,-5.453627,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017361,1720359585109,1720359585109,0,1,1192191.0,long,1,time_resolution,0.0,0,,-20.758193,1,time_resolution,0.0,0,,-0.052844
binance_cm_real_017362,1720359821083,1720359821083,0,1,170237.4,long,1,time_resolution,0.0,0,,-1.794947,1,time_resolution,0.0,0,,0.017622
binance_cm_real_017363,1720361013139,1720361013139,0,1,1815113.6,long,1,time_resolution,0.0,0,,-3.311602,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017364,1720361498120,1720361512118,13998,2,19031846.6,long,1,time_resolution,0.0,0,,-9.642386,0,,-3.564981,0,,-3.564981
binance_cm_real_017365,1720362083074,1720362083074,0,1,56619.0,long,1,time_resolution,0.0,0,,-3.636967,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017366,1720363625045,1720363625045,0,1,57663693.8,long,1,time_resolution,0.0,0,,4.817117,1,time_resolution,0.0,0,,0.829767
binance_cm_real_017367,1720364882099,1720364882099,0,1,19921650.0,short,1,time_resolution,0.0,0,,-5.13218,1,time_resolution,0.0,0,,-1.739213
binance_cm_real_017368,1720370602056,1720370602056,0,1,228308.0,short,1,time_resolution,0.0,0,,14.111518,1,time_resolution,0.0,0,,-0.385429
binance_cm_real_017369,1720371913088,1720371913088,0,1,171591.3,short,1,time_resolution,0.0,0,,6.861304,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017370,1720372666123,1720372666123,0,1,56912.8,long,1,time_resolution,0.0,0,,-11.773954,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017371,1720372933094,1720372933094,0,1,1365252.0,long,1,time_resolution,0.0,0,,-8.186498,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017372,1720374699022,1720374699022,0,1,2055164.4,short,1,time_resolution,0.0,0,,30.814151,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017373,1720374964054,1720374964054,0,1,2861255.0,short,1,time_resolution,0.0,0,,4.68615,1,time_resolution,0.0,0,,-0.017475
binance_cm_real_017374,1720386814106,1720386892108,78002,3,16348373.8,long,0,,-2.129551,0,,-19.905138,0,,-13.537302,0,,-13.537302
binance_cm_real_017375,1720387397065,1720387402096,5031,5,43346740.0,long,1,time_resolution,0.0,0,,-26.336256,0,,-28.12277,0,,-28.10506
binance_cm_real_017376,1720387592069,1720387592069,0,1,112512.4,long,1,time_resolution,0.0,0,,-22.510377,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017377,1720387674136,1720387674136,0,1,56218.3,long,1,time_resolution,0.0,0,,-5.458059,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017378,1720387782063,1720387782063,0,1,28209337.8,long,1,time_resolution,0.0,0,,-2.49066,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017379,1720391391053,1720391391053,0,1,169458.0,long,1,time_resolution,0.0,0,,-7.022211,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017380,1720393575043,1720393575043,0,1,1293324.5,long,1,time_resolution,0.0,0,,-7.405566,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017381,1720395615067,1720395615067,0,1,2864664.9,long,1,time_resolution,0.0,0,,-11.311493,1,time_resolution,0.0,0,,0.017803
binance_cm_real_017382,1720395766090,1720396054025,287935,20,287480476.7,long,0,,-60.036442,0,,-67.492064,0,,-60.635857,0,,-60.635857
binance_cm_real_017383,1720396156039,1720396177090,21051,4,87213223.7,long,1,time_resolution,0.0,0,,-3.100081,0,,-13.449706,0,,-13.449706
binance_cm_real_017384,1720396982046,1720396985060,3014,2,3448945.5,long,1,time_resolution,0.0,0,,11.904463,0,,-5.408805,0,,-5.390836
binance_cm_real_017385,1720397119113,1720397154057,34944,4,23173307.4,long,1,time_resolution,0.0,0,,-29.060056,0,,-13.655328,0,,-13.655328
binance_cm_real_017386,1720397214064,1720397214064,0,1,1505719.8,short,1,time_resolution,0.0,0,,42.456229,1,time_resolution,0.0,0,,-0.017932
binance_cm_real_017387,1720397425079,1720397425079,0,1,221984.4,long,1,time_resolution,0.0,0,,24.908282,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017388,1720398430112,1720398430112,0,1,223800.0,short,1,time_resolution,0.0,0,,4.773645,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017389,1720399074130,1720399152042,77912,11,433024917.0,long,0,,-75.553157,0,,-85.934096,0,,-66.552392,0,,-66.534424
binance_cm_real_017390,1720399301026,1720399301026,0,1,55265.8,long,1,time_resolution,0.0,0,,-10.553155,1,time_resolution,0.0,0,,0.018094
binance_cm_real_017391,1720399371096,1720399403065,31969,4,19038395.5,long,0,,-8.773437,0,,-13.639529,0,,-19.132053,0,,-19.132053
binance_cm_real_017392,1720399508041,1720399508041,0,1,5238062.5,long,1,time_resolution,0.0,0,,-6.143319,1,time_resolution,0.0,0,,0.018136
binance_cm_real_017393,1720399572096,1720399572096,0,1,55129.3,long,1,time_resolution,0.0,0,,16.410387,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017394,1720399756079,1720399756079,0,1,110196.0,long,1,time_resolution,0.0,0,,5.74918,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017395,1720400313063,1720400324117,11054,2,12880094.5,long,1,time_resolution,0.0,0,,-16.702605,0,,-2.088858,0,,-2.088858
binance_cm_real_017396,1720400419088,1720400419088,0,1,219988.0,long,1,time_resolution,0.0,0,,-7.700956,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017397,1720400481059,1720400605055,123996,12,36942592.5,long,0,,-28.301012,0,,-39.588699,0,,-39.422865,0,,-39.422865
binance_cm_real_017398,1720400722025,1720400745072,23047,6,73054308.0,long,1,time_resolution,0.0,0,,-28.080342,0,,-20.880224,0,,-19.911177
binance_cm_real_017399,1720401013044,1720401070115,57071,10,45186610.7,long,0,,-26.719188,0,,-9.572695,0,,-42.238455,0,,-42.238455
binance_cm_real_017400,1720404226068,1720404226068,0,1,14170311.8,short,1,time_resolution,0.0,0,,15.821721,1,time_resolution,0.0,0,,-0.163228
binance_cm_real_017401,1720404505035,1720404505035,0,1,219574.0,long,1,time_resolution,0.0,0,,-7.558304,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017402,1720404987054,1720404987054,0,1,164070.0,long,1,time_resolution,0.0,0,,-8.657329,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017403,1720405054024,1720405062130,8106,2,273229.2,long,1,time_resolution,0.0,0,,-19.358766,0,,-2.780929,0,,-2.780929
binance_cm_real_017404,1720405265089,1720405265089,0,1,935688.5,short,1,time_resolution,0.0,0,,34.3085,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017405,1720405539088,1720405539088,0,1,552161.0,short,1,time_resolution,0.0,0,,10.492191,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017406,1720408230041,1720408230041,0,1,385966.7,long,1,time_resolution,0.0,0,,-10.131253,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017407,1720408851119,1720408851119,0,1,329813.4,long,1,time_resolution,0.0,0,,-7.562179,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017408,1720409111115,1720409111115,0,1,2414790.4,long,1,time_resolution,0.0,0,,3.150111,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017409,1720411825104,1720411825104,0,1,718859.7,short,1,time_resolution,0.0,0,,5.448555,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017410,1720412348050,1720412348050,0,1,660307.2,long,1,time_resolution,0.0,0,,3.597292,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017411,1720413965088,1720413980034,14946,2,12340744.6,short,1,time_resolution,0.0,0,,-3.587738,0,,19.931771,0,,19.931771
binance_cm_real_017412,1720414951043,1720414994062,43019,2,22793986.0,short,0,,25.38876,0,,29.3169,0,,13.185042,0,,13.185042
binance_cm_real_017413,1720416844039,1720416844039,0,1,607955.7,long,1,time_resolution,0.0,0,,1.88127,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017414,1720418196089,1720418196089,0,1,4884985.6,short,1,time_resolution,0.0,0,,-1.531421,1,time_resolution,0.0,0,,-0.864669
binance_cm_real_017415,1720418768062,1720418811112,43050,3,47471834.7,long,1,time_resolution,0.0,0,,-21.981995,0,,-15.916655,0,,-15.19317
binance_cm_real_017416,1720419985107,1720419985107,0,1,55752.4,short,1,time_resolution,0.0,0,,28.834254,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017417,1720420233085,1720420233085,0,1,55751.7,short,1,time_resolution,0.0,0,,12.521805,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017418,1720421329084,1720421329084,0,1,1562307.6,short,1,time_resolution,0.0,0,,11.516253,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017419,1720423609060,1720423609060,0,1,390138.7,short,1,time_resolution,0.0,0,,2.028835,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017420,1720425829078,1720425829078,0,1,8667817.0,short,1,time_resolution,0.0,0,,20.009172,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017421,1720425932025,1720425932025,0,1,1120934.0,short,1,time_resolution,0.0,0,,8.044046,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017422,1720425992090,1720425999028,6938,2,3876933.6,short,1,time_resolution,0.0,0,,42.492007,0,,6.303621,0,,6.303621
binance_cm_real_017423,1720426559077,1720426559077,0,1,15619365.2,short,1,time_resolution,0.0,0,,26.69066,1,time_resolution,0.0,0,,-0.532008
binance_cm_real_017424,1720426622073,1720426658121,36048,3,32465847.0,short,1,time_resolution,0.0,0,,14.501309,0,,5.403232,0,,4.30487
binance_cm_real_017425,1720427011062,1720427026072,15010,2,38489633.3,short,1,time_resolution,0.0,0,,28.29358,0,,10.792964,0,,10.775271
binance_cm_real_017426,1720427135091,1720427153040,17949,3,2384298.0,short,1,time_resolution,0.0,0,,25.328358,0,,25.691735,0,,25.691735
binance_cm_real_017427,1720427826071,1720427827100,1029,2,2506397.0,short,1,time_resolution,0.0,0,,16.612933,0,,-0.684642,0,,-0.684642
binance_cm_real_017428,1720428000097,1720428047064,46967,5,36570026.2,short,1,time_resolution,0.0,0,,28.392939,0,,30.709297,0,,30.709297
binance_cm_real_017429,1720428390130,1720428442035,51905,2,6705013.5,short,0,,14.254956,0,,-7.083751,0,,2.181215,0,,2.076517
binance_cm_real_017430,1720428517061,1720428619081,102020,9,257021019.9,short,0,,99.260317,0,,120.806685,0,,56.674669,0,,56.674669
binance_cm_real_017431,1720428768075,1720428768075,0,1,1727166.0,long,1,time_resolution,0.0,0,,-9.154889,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017432,1720429336057,1720429364092,28035,3,2210483.7,short,1,time_resolution,0.0,0,,59.401831,0,,29.772115,0,,29.772115
binance_cm_real_017433,1720429827039,1720429827039,0,1,10675240.0,long,1,time_resolution,0.0,0,,-7.709032,1,time_resolution,0.0,0,,0.259948
binance_cm_real_017434,1720429917092,1720429917092,0,1,13548549.0,long,1,time_resolution,0.0,0,,-3.398058,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017435,1720429978037,1720430024022,45985,2,403311.7,long,0,,-4.023559,0,,-7.856345,0,,-3.262377,0,,-3.245024
binance_cm_real_017436,1720430191045,1720430191045,0,1,1323252.1,long,1,time_resolution,0.0,0,,-4.843649,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017437,1720431460098,1720431460098,0,1,2074579.2,long,1,time_resolution,0.0,0,,-15.844042,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017438,1720431784096,1720431784096,0,1,516614.4,long,1,time_resolution,0.0,0,,-9.459337,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017439,1720433201070,1720433218054,16984,2,634026.0,short,1,time_resolution,0.0,0,,20.581962,0,,1.387973,0,,1.387973
binance_cm_real_017440,1720434784052,1720434787073,3021,2,688354.4,long,1,time_resolution,0.0,0,,-5.663146,0,,-2.056939,0,,-2.056939
binance_cm_real_017441,1720435611058,1720435611058,0,1,3265740.9,long,1,time_resolution,0.0,0,,-21.090391,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017442,1720436059055,1720436061023,1968,2,14992572.9,long,1,time_resolution,0.0,0,,-7.34024,0,,-4.769863,0,,-4.752327
binance_cm_real_017443,1720436184119,1720436305041,120922,5,14804569.4,long,0,,-42.394453,0,,-43.131748,0,,-33.721595,0,,-33.704013
binance_cm_real_017444,1720440611096,1720440611096,0,1,170771.7,long,1,time_resolution,0.0,0,,8.782839,1,time_resolution,0.0,0,,-0.140539
binance_cm_real_017445,1720440696113,1720440696113,0,1,398116.6,long,1,time_resolution,0.0,0,,-15.93564,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017446,1720443111048,1720443111048,0,1,287519.0,short,1,time_resolution,0.0,0,,27.948223,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017447,1720443889068,1720443889068,0,1,57038.1,long,1,time_resolution,0.0,0,,3.89116,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017448,1720445708094,1720445708094,0,1,56980.0,long,1,time_resolution,0.0,0,,-15.371483,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017449,1720446498039,1720446498039,0,1,4832564.5,long,1,time_resolution,0.0,0,,-5.344397,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017450,1720446624094,1720446624094,0,1,3464800.0,long,1,time_resolution,0.0,0,,3.677434,1,time_resolution,0.0,0,,0.017606
binance_cm_real_017451,1720448406062,1720448423100,17038,2,21155768.5,long,1,time_resolution,0.0,0,,-25.490499,0,,-11.093959,0,,-10.900562
binance_cm_real_017452,1720448812028,1720449000038,188010,23,457256177.7,long,0,,-216.788385,0,,-182.683678,0,,-202.104054,0,,-202.104054
binance_cm_real_017453,1720449083046,1720449155063,72017,9,791923075.0,long,0,,-93.301474,0,,-84.715229,0,,-55.555556,0,,-55.555556
binance_cm_real_017454,1720449259023,1720449267081,8058,6,26851637.9,long,1,time_resolution,0.0,0,,18.714921,0,,-28.866286,0,,-27.142655
binance_cm_real_017455,1720449739070,1720449739070,0,1,121294755.6,short,1,time_resolution,0.0,0,,24.770321,1,time_resolution,0.0,0,,-2.574693
binance_cm_real_017456,1720450626101,1720450626101,0,1,55959.2,long,1,time_resolution,0.0,0,,2.233591,1,time_resolution,0.0,0,,0.01787
binance_cm_real_017457,1720451499055,1720451549075,50020,6,168819216.1,short,0,,43.601138,0,,64.984003,0,,59.494457,0,,59.476718
binance_cm_real_017458,1720452710047,1720452710047,0,1,1349644.8,long,1,time_resolution,0.0,0,,-5.951789,1,time_resolution,0.0,0,,0.782478
binance_cm_real_017459,1720454033044,1720454039100,6056,3,46048732.0,long,1,time_resolution,0.0,0,,-25.286123,0,,-8.061107,0,,-8.061107
binance_cm_real_017460,1720454134073,1720454134073,0,1,19453818.4,long,1,time_resolution,0.0,0,,-3.011746,1,time_resolution,0.0,0,,3.086148
binance_cm_real_017461,1720454235062,1720454235062,0,1,222758.8,long,1,time_resolution,0.0,0,,-4.14095,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017462,1720455349051,1720455349051,0,1,55820.3,long,1,time_resolution,0.0,0,,-43.375971,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017463,1720455489061,1720455489061,0,1,222446.8,long,1,time_resolution,0.0,0,,5.969784,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017464,1720456164079,1720456164079,0,1,6661824.0,long,1,time_resolution,0.0,0,,-20.587601,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017465,1720459649100,1720459651088,1988,2,29378368.1,short,1,time_resolution,0.0,0,,38.982909,0,,-5.817408,0,,-5.817408
binance_cm_real_017466,1720461463106,1720461463106,0,1,2422125.5,short,1,time_resolution,0.0,0,,8.413017,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017467,1720462303021,1720462303021,0,1,56333.0,short,1,time_resolution,0.0,0,,5.682131,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017468,1720463903094,1720463903094,0,1,565355.0,short,1,time_resolution,0.0,0,,2.761849,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017469,1720471684033,1720471684033,0,1,2361139.2,long,1,time_resolution,0.0,0,,1.547071,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017470,1720473538057,1720473538057,0,1,733404.1,short,1,time_resolution,0.0,1,time_resolution,0.0,1,time_resolution,0.0,0,,-0.230431
binance_cm_real_017471,1720474196028,1720474196028,0,1,623509.7,short,1,time_resolution,0.0,0,,31.010638,1,time_resolution,0.0,0,,0.282273
binance_cm_real_017472,1720476514108,1720476514108,0,1,113574.0,short,1,time_resolution,0.0,0,,9.088278,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017473,1720477575118,1720477575118,0,1,170774.4,short,1,time_resolution,0.0,0,,13.901867,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017474,1720479074056,1720479074056,0,1,226544.0,long,1,time_resolution,0.0,0,,-1.5183,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017475,1720484423101,1720484423101,0,1,12143200.0,long,1,time_resolution,0.0,0,,-14.540148,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017476,1720484900064,1720484900064,0,1,788982.6,long,1,time_resolution,0.0,0,,-6.702246,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017477,1720487368107,1720487368107,0,1,510361.2,short,1,time_resolution,0.0,0,,16.593701,1,time_resolution,0.0,0,,-0.264519
binance_cm_real_017478,1720487505058,1720487558092,53034,5,88206015.9,short,0,,10.916225,0,,53.965877,0,,44.430317,0,,44.430317
binance_cm_real_017479,1720488072099,1720488072099,0,1,56618.7,long,1,time_resolution,0.0,0,,-10.466223,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017480,1720488908111,1720488908111,0,1,169373.1,long,1,time_resolution,0.0,0,,-4.791609,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017481,1720490593100,1720490595057,1957,2,8791205.6,long,1,time_resolution,0.0,0,,-20.030347,0,,1.632804,0,,1.632804
binance_cm_real_017482,1720493236061,1720493236061,0,1,285164.5,short,1,time_resolution,0.0,0,,16.956181,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017483,1720493497057,1720493497057,0,1,2854690.0,short,1,time_resolution,0.0,0,,7.377733,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017484,1720495626050,1720495626050,0,1,113803.4,long,1,time_resolution,0.0,0,,-12.433945,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017485,1720499678039,1720499678039,0,1,5789875.5,short,1,time_resolution,0.0,0,,1.955918,1,time_resolution,0.0,0,,-0.017444
binance_cm_real_017486,1720503012115,1720503012115,0,1,171996.0,short,1,time_resolution,0.0,0,,4.520393,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017487,1720505331029,1720505331029,0,1,172286.7,short,1,time_resolution,0.0,0,,27.14145,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017488,1720506121133,1720506121133,0,1,574448.0,short,1,time_resolution,0.0,0,,0.678848,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017489,1720506319041,1720506319041,0,1,460132.0,short,1,time_resolution,0.0,0,,-1.705279,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017490,1720506442029,1720506442029,0,1,807073.4,short,1,time_resolution,0.0,0,,11.157882,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017491,1720506700085,1720506700085,0,1,46223627.4,short,1,time_resolution,0.0,0,,1.597416,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017492,1720509469030,1720509511056,42026,2,6067677.4,long,0,,-17.561421,0,,-26.734517,0,,-14.690726,0,,-14.673258
binance_cm_real_017493,1720511481081,1720511481081,0,1,513646.2,long,1,time_resolution,0.0,0,,-3.783367,1,time_resolution,0.0,0,,0.017522
binance_cm_real_017494,1720511779073,1720511779073,0,1,399380.1,long,1,time_resolution,0.0,0,,-19.531558,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017495,1720513284095,1720513284095,0,1,517536.0,short,1,time_resolution,0.0,0,,19.521454,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017496,1720513366046,1720513366046,0,1,2131518.2,short,1,time_resolution,0.0,0,,9.072565,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017497,1720514279127,1720514279127,0,1,519930.0,short,1,time_resolution,0.0,0,,15.067239,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017498,1720514632073,1720514633080,1007,2,1561079.2,short,1,time_resolution,0.0,0,,8.256123,0,,9.410104,0,,9.410104
binance_cm_real_017499,1720520273052,1720520273052,0,1,18314364.2,long,1,time_resolution,0.0,0,,-17.627517,1,time_resolution,0.0,0,,0.330952
binance_cm_real_017500,1720520656075,1720520656075,0,1,172117.5,long,1,time_resolution,0.0,0,,-1.812074,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017501,1720530442083,1720530442083,0,1,21608710.2,long,1,time_resolution,0.0,0,,-3.059949,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017502,1720530515120,1720530515120,0,1,514061.1,long,1,time_resolution,0.0,0,,-2.081402,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017503,1720532480125,1720532488091,7966,2,570676.3,long,1,time_resolution,0.0,0,,-12.47199,0,,-8.423626,0,,-8.423626
binance_cm_real_017504,1720533096100,1720533131082,34982,2,7636131.4,long,0,,-14.033698,0,,-5.203506,0,,-5.439684,0,,-5.422137
binance_cm_real_017505,1720534413113,1720534413113,0,1,1556501.4,short,1,time_resolution,0.0,0,,9.576446,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017506,1720534480059,1720534540035,59976,4,9272075.1,short,0,,42.262741,0,,68.950429,0,,30.743722,0,,30.743722
binance_cm_real_017507,1720534675092,1720534675092,0,1,115604.8,long,1,time_resolution,0.0,0,,-38.431816,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017508,1720535043044,1720535043044,0,1,458964.8,long,1,time_resolution,0.0,0,,-2.595145,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017509,1720536520084,1720536520084,0,1,516143.7,long,1,time_resolution,0.0,0,,-22.178893,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017510,1720536595104,1720536595104,0,1,5723530.0,long,1,time_resolution,0.0,0,,-13.033328,1,time_resolution,0.0,0,,0.891065
binance_cm_real_017511,1720537170078,1720537227057,56979,3,1198128.7,long,0,,-39.470467,0,,-46.596109,0,,-28.610926,0,,-28.610926
binance_cm_real_017512,1720537714033,1720537714033,0,1,19565447.2,long,1,time_resolution,0.0,0,,19.380695,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017513,1720542078086,1720542078086,0,1,173255.1,short,1,time_resolution,0.0,0,,35.977279,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017514,1720542824109,1720542824109,0,1,460236.0,long,1,time_resolution,0.0,0,,-4.568399,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017515,1720544528108,1720544528108,0,1,17833749.6,short,1,time_resolution,0.0,0,,12.708771,1,time_resolution,0.0,0,,-0.017327
binance_cm_real_017516,1720549254079,1720549254079,0,1,1620707.2,short,1,time_resolution,0.0,0,,30.252124,1,time_resolution,0.0,0,,0.017276
binance_cm_real_017517,1720550286099,1720550286099,0,1,2144253.6,short,1,time_resolution,0.0,0,,5.474371,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_017518,1720550355049,1720550355049,0,1,8997920.5,short,1,time_resolution,0.0,0,,9.993459,1,time_resolution,0.0,0,,-0.034452
binance_cm_real_017519,1720550731104,1720550731104,0,1,8435723.0,short,1,time_resolution,0.0,0,,31.54987,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017520,1720550946055,1720550953029,6974,2,2027489.1,long,1,time_resolution,0.0,0,,-11.533469,0,,-2.329976,0,,-2.329976
binance_cm_real_017521,1720551129075,1720551129075,0,1,115751.4,long,1,time_resolution,0.0,0,,-8.760259,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017522,1720557756091,1720557756091,0,1,174196.2,short,1,time_resolution,0.0,0,,5.203326,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017523,1720558430055,1720558430055,0,1,57846.0,long,1,time_resolution,0.0,0,,-3.059214,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017524,1720565444061,1720565471107,27046,3,8151252.2,short,0,,9.829575,0,,-1.859184,0,,10.348959,0,,10.348959
binance_cm_real_017525,1720570899019,1720570899019,0,1,575649.0,long,1,time_resolution,0.0,0,,-11.15719,1,time_resolution,0.0,0,,0.017372
binance_cm_real_017526,1720573055081,1720573076038,20957,2,11305902.4,long,1,time_resolution,0.0,0,,-31.255426,0,,-10.549368,0,,-10.549368
binance_cm_real_017527,1720573494037,1720573550081,56044,2,6137940.6,long,0,,-4.63275,0,,-14.455573,0,,-12.270409,0,,-12.270409
binance_cm_real_017528,1720581876084,1720581876084,0,1,5968850.0,short,1,time_resolution,0.0,0,,3.555537,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017529,1720582338091,1720582338091,0,1,3247876.8,short,1,time_resolution,0.0,0,,1.311294,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_017530,1720584070043,1720584070043,0,1,174842.7,short,1,time_resolution,0.0,0,,3.71069,1,time_resolution,0.0,0,,-0.017158
