kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day
control,1708312387040,,,52147.0,,52147.0,70.8333,-57.3257,62.6448,0.062235,-37.7697,24,12496883.0,2024-02-19
control,1708313961340,,,52043.9,,52043.9,31.8182,-37.6291,82.5791,0.02944,-15.9663,22,12545646.0,2024-02-19
control,1708314423419,,,52053.1,,52053.1,36.3636,-39.3898,80.7971,0.033856,-17.1097,22,12522653.0,2024-02-19
control,1708314446468,,,52044.9,,52044.9,36.3636,-37.8205,82.3854,0.033901,-15.532,22,12522603.0,2024-02-19
control,1708315421483,,,52086.0,,52086.0,50.0,-45.6814,74.4296,0.057411,-22.8148,22,12540313.0,2024-02-19
control,1708315486631,,,52072.7,,52072.7,36.3636,-43.139,77.0027,0.036462,-20.2417,22,12543216.0,2024-02-19
control,1708315578394,,,52072.2,,52072.2,36.3636,-43.0434,77.0995,0.036682,-20.0469,22,12528169.0,2024-02-19
control,1708316017498,,,52076.0,,52076.0,36.3636,-43.7699,76.3641,0.038234,-20.4333,22,12507832.0,2024-02-19
control,1708316158591,,,52074.0,,52074.0,36.3636,-43.3876,76.7511,0.038733,-19.9955,22,12506075.0,2024-02-19
control,1708316398976,,,52112.3,,52112.3,54.5455,-50.7052,69.3452,0.060055,-27.1997,22,12509258.0,2024-02-19
control,1708316547611,,,52168.2,,52168.2,77.2727,-61.3662,58.5556,0.069406,-37.7318,22,12535624.0,2024-02-19
control,1708316562407,,,52166.4,,52166.4,77.2727,-61.0233,58.9026,0.069727,-37.373,22,12539380.0,2024-02-19
control,1708316862148,,,52218.7,,52218.7,63.6364,-70.9777,48.8281,0.066295,-47.1264,22,12541258.0,2024-02-19
control,1708317648221,,,52202.1,,52202.1,77.2727,-67.8203,52.0235,0.071705,-42.7207,22,12465659.0,2024-02-19
control,1708318904305,,,52154.0,,52154.0,81.8182,-58.6602,61.2942,0.076508,-32.9188,22,12535883.0,2024-02-19
control,1708319627276,,,52083.9,,52083.9,59.0909,-45.2801,74.8358,0.063547,-19.2456,22,12539187.0,2024-02-19
control,1708319746551,,,52087.9,,52087.9,59.0909,-46.0445,74.0621,0.063789,-19.8989,22,12519410.0,2024-02-19
control,1708320022032,,,52084.0,,52084.0,59.0909,-45.2992,74.8164,0.065411,-18.942,22,12499671.0,2024-02-19
control,1708321214615,,,52057.9,,52057.9,40.9091,-40.3083,79.8676,0.04153,-12.8967,22,12437040.0,2024-02-19
liq,1708321752316,SELL,1.0,51839.3,52050.0,52050.0,90.9091,1.6905,-77.9641,0.32462,29.5991,22,12425784.0,2024-02-19
liq,1708321752316,SELL,1.0,51839.3,52050.0,52050.0,90.9091,1.6905,-77.9641,0.32462,29.5991,22,12425784.0,2024-02-19
liq,1708322705711,BUY,2.0,52477.7,52277.3,52277.3,9.0909,-60.5532,-0.7672,0.174628,-91.7092,22,12500058.0,2024-02-19
liq,1708322705711,BUY,2.0,52477.7,52277.3,52277.3,9.0909,-60.5532,-0.7672,0.174628,-91.7092,22,12500058.0,2024-02-19
liq,1708322723308,BUY,10.0,52506.8,52319.0,52319.0,0.0,-66.0618,3.6848,0.102072,-97.1245,22,12514642.0,2024-02-19
liq,1708322723308,BUY,10.0,52506.8,52319.0,52319.0,0.0,-66.0618,3.6848,0.102072,-97.1245,22,12514642.0,2024-02-19
liq,1708322724617,BUY,435.0,52512.1,52321.0,52321.0,0.0,-67.0644,2.6751,0.102657,-98.0843,22,12522795.0,2024-02-19
liq,1708322724617,BUY,435.0,52512.1,52321.0,52321.0,0.0,-67.0644,2.6751,0.102657,-98.0843,22,12522795.0,2024-02-19
liq,1708322964548,BUY,4.0,52570.2,52372.0,52371.9,0.0,-78.0422,-8.3797,0.047359,-108.1833,22,12643126.0,2024-02-19
liq,1708322964548,BUY,4.0,52570.2,52372.0,52371.9,0.0,-78.0422,-8.3797,0.047359,-108.1833,22,12643126.0,2024-02-19
liq,1708323258683,BUY,13.0,52583.6,52384.0,52384.0,0.0,-80.5706,-10.9259,0.052068,-110.1574,22,12694663.0,2024-02-19
liq,1708323258683,BUY,13.0,52583.6,52384.0,52384.0,0.0,-80.5706,-10.9259,0.052068,-110.1574,22,12694663.0,2024-02-19
liq,1708323302068,BUY,13.0,52609.9,52422.0,52417.9,0.0,-85.5294,-15.9195,0.020279,-114.9206,22,12718537.0,2024-02-19
liq,1708323302068,BUY,13.0,52609.9,52422.0,52417.9,0.0,-85.5294,-15.9195,0.020279,-114.9206,22,12718537.0,2024-02-19
liq,1708323416152,BUY,36.0,52626.4,52428.7,52428.7,0.0,-88.6379,-19.0499,0.022339,-117.7512,22,12735178.0,2024-02-19
liq,1708323416152,BUY,36.0,52626.4,52428.7,52428.7,0.0,-88.6379,-19.0499,0.022339,-117.7512,22,12735178.0,2024-02-19
control,1708323720161,,,52462.0,,52462.0,18.1818,-57.5787,12.2274,0.013901,-85.4057,22,12901496.0,2024-02-19
liq,1708324066859,BUY,25.0,52711.2,52526.1,52526.0,0.0,-104.5829,-35.1069,0.003055,-131.0648,22,13048437.0,2024-02-19
liq,1708324066859,BUY,25.0,52711.2,52526.1,52526.0,0.0,-104.5829,-35.1069,0.003055,-131.0648,22,13048437.0,2024-02-19
liq,1708324074086,BUY,4.0,52719.7,52525.7,52525.7,0.0,-106.1784,-36.7135,0.003184,-132.6412,22,13049712.0,2024-02-19
liq,1708324074086,BUY,4.0,52719.7,52525.7,52525.7,0.0,-106.1784,-36.7135,0.003184,-132.6412,22,13049712.0,2024-02-19
liq,1708324361635,BUY,2.0,52733.5,52533.0,52533.0,0.0,-108.7675,-39.3208,0.005303,-134.3084,22,13138077.0,2024-02-19
liq,1708324361635,BUY,2.0,52733.5,52533.0,52533.0,0.0,-108.7675,-39.3208,0.005303,-134.3084,22,13138077.0,2024-02-19
liq,1708324491878,BUY,1.0,52742.0,52539.3,52539.3,0.0,-110.3616,-40.9261,0.009113,-135.3531,22,13158121.0,2024-02-19
liq,1708324491878,BUY,1.0,52742.0,52539.3,52539.3,0.0,-110.3616,-40.9261,0.009113,-135.3531,22,13158121.0,2024-02-19
control,1708325092855,,,52380.9,,52380.9,40.9091,-42.1851,-151.0667,0.040617,-65.9904,22,13282997.0,2024-02-19
control,1708325553182,,,52440.0,,52440.0,28.5714,-53.4076,-162.1664,0.032216,-75.9527,21,13321229.0,2024-02-19
control,1708325700741,,,52472.0,,52472.0,28.5714,-59.4735,-168.166,0.032817,-81.5973,21,13314563.0,2024-02-19
control,1708325849552,,,52457.0,,52457.0,28.5714,-56.631,-165.3546,0.033705,-78.5747,21,13325694.0,2024-02-19
control,1708326253541,,,52439.8,,52439.8,28.5714,-53.3696,-162.1289,0.035474,-74.8218,21,13337741.0,2024-02-19
control,1708326549081,,,52475.0,,52475.0,25.0,-119.4733,-168.7281,0.035986,-80.8423,20,13317939.0,2024-02-19
liq,1708327490073,BUY,1.0,52747.5,52555.0,52555.0,0.0,-170.5173,-32.0065,5e-06,-130.1399,20,13422049.0,2024-02-19
liq,1708327490073,BUY,1.0,52747.5,52555.0,52555.0,0.0,-170.5173,-32.0065,5e-06,-130.1399,20,13422049.0,2024-02-19
liq,1708327513138,BUY,5.0,52749.4,52558.1,52558.1,0.0,-170.8714,-32.3656,0.000218,-130.261,20,13438289.0,2024-02-19
liq,1708327513138,BUY,5.0,52749.4,52558.1,52558.1,0.0,-170.8714,-32.3656,0.000218,-130.261,20,13438289.0,2024-02-19
control,1708329027780,,,52447.8,,52447.8,40.0,-114.3492,24.9531,0.045889,-71.748,20,13426015.0,2024-02-19
control,1708329517522,,,52478.0,,52478.0,40.0,-120.0382,19.184,0.049712,-76.7509,20,13397249.0,2024-02-19
control,1708330744200,,,52356.4,,52356.4,40.0,-37.5253,42.454,0.050024,-52.1169,20,13474103.0,2024-02-19
control,1708331179161,,,52373.9,,52373.9,50.0,-40.8542,39.0984,0.054462,-55.0498,20,13506534.0,2024-02-19
liq,1708331632613,SELL,9.0,52112.9,52316.2,52316.2,65.0,9.0248,89.3778,0.3517,-4.8654,20,13557973.0,2024-02-19
liq,1708331632613,SELL,9.0,52112.9,52316.2,52316.2,65.0,9.0248,89.3778,0.3517,-4.8654,20,13557973.0,2024-02-19
liq,1708331805749,SELL,1.0,52088.6,52292.3,52292.3,65.0,13.6941,94.0846,0.354259,0.0614,20,13571656.0,2024-02-19
liq,1708331805749,SELL,1.0,52088.6,52292.3,52292.3,65.0,13.6941,94.0846,0.354259,0.0614,20,13571656.0,2024-02-19
liq,1708331864625,SELL,325.0,52078.0,52277.1,52277.1,25.0,15.7323,-93.7825,0.326956,2.1986,20,13605362.0,2024-02-19
liq,1708331864625,SELL,325.0,52078.0,52277.1,52277.1,25.0,15.7323,-93.7825,0.326956,2.1986,20,13605362.0,2024-02-19
liq,1708332362072,SELL,68.0,52046.5,52237.9,52238.0,25.0,-38.1267,-87.787,0.255584,8.6104,20,13670996.0,2024-02-19
liq,1708332362072,SELL,68.0,52046.5,52237.9,52238.0,25.0,-38.1267,-87.787,0.255584,8.6104,20,13670996.0,2024-02-19
liq,1708332511145,SELL,1.0,51965.1,52171.4,52171.5,55.0,-22.5221,-72.2602,0.294508,24.4161,20,13729629.0,2024-02-19
liq,1708332511145,SELL,1.0,51965.1,52171.4,52171.5,55.0,-22.5221,-72.2602,0.294508,24.4161,20,13729629.0,2024-02-19
liq,1708332988357,SELL,109.0,51921.0,52128.0,52128.0,60.0,46.0181,-63.8279,0.283289,33.1677,20,13837830.0,2024-02-19
liq,1708332988357,SELL,109.0,51921.0,52128.0,52128.0,60.0,46.0181,-63.8279,0.283289,33.1677,20,13837830.0,2024-02-19
control,1708333293197,,,52192.1,,52192.1,90.0,3.8302,74.0675,0.078603,-18.6388,20,13817071.0,2024-02-19
control,1708333403501,,,52218.0,,52218.0,90.0,-1.1317,69.0708,0.079969,-23.4184,20,13746164.0,2024-02-19
control,1708333669928,,,52186.1,,52186.1,90.0,4.9804,75.2257,0.082431,-17.0741,20,13698336.0,2024-02-19
control,1708334398990,,,52285.8,,52285.8,85.0,-14.0974,56.014,0.079435,-35.6975,20,13651211.0,2024-02-19
liq,1708334852142,BUY,73.0,52601.1,52411.6,52412.2,0.0,-73.9546,-4.2635,0.120797,-94.936,20,13543078.0,2024-02-19
liq,1708334852142,BUY,73.0,52601.1,52411.6,52412.2,0.0,-73.9546,-4.2635,0.120797,-94.936,20,13543078.0,2024-02-19
control,1708335316912,,,52325.0,,52325.0,85.0,-21.5785,48.4804,0.081577,-42.2622,20,13540722.0,2024-02-19
control,1708335454828,,,52341.7,,52341.7,85.0,-24.7621,45.2743,0.082251,-45.3784,20,13537712.0,2024-02-19
control,1708335736029,,,52368.1,,52368.1,60.0,-29.7909,40.2103,0.060771,-50.2494,20,13541079.0,2024-02-19
control,1708337071345,,,52301.1,,52301.1,95.0,2.9573,53.0722,0.086437,-36.4636,20,13527203.0,2024-02-19
control,1708337365897,,,52400.0,,52400.0,50.0,-15.9223,34.098,0.052615,-55.0846,20,13413005.0,2024-02-19
control,1708337675444,,,52390.1,,52390.1,70.0,-14.0356,35.9941,0.071235,-53.0208,20,13347375.0,2024-02-19
control,1708338739776,,,52320.0,,52320.0,95.0,-0.6561,49.4407,0.09303,-38.4852,20,13396780.0,2024-02-19
control,1708338904411,,,52364.0,,52364.0,75.0,-9.0583,40.9964,0.074026,-46.6775,20,13378645.0,2024-02-19
control,1708338917088,,,52354.0,,52354.0,75.0,-7.15,42.9143,0.074371,-44.7561,20,13382671.0,2024-02-19
liq,1708339428333,BUY,52.0,52700.1,52499.3,52499.3,0.0,-72.7765,-23.041,0.080726,-109.4539,20,13448180.0,2024-02-19
liq,1708339428333,BUY,52.0,52700.1,52499.3,52499.3,0.0,-72.7765,-23.041,0.080726,-109.4539,20,13448180.0,2024-02-19
control,1708340021562,,,52430.1,,52430.1,55.0,-21.6541,28.3375,0.062058,-57.3366,20,13657221.0,2024-02-19
control,1708340690496,,,52438.0,,52438.0,55.0,-23.1574,26.8267,0.065315,-58.5107,20,13674051.0,2024-02-19
control,1708342919968,,,52380.0,,52380.0,75.0,-12.1101,37.9293,0.080454,-45.2028,20,13621680.0,2024-02-19
control,1708343382594,,,52428.7,,52428.7,70.0,-21.3877,28.6053,0.076564,-54.0445,20,13670487.0,2024-02-19
control,1708343453554,,,52433.9,,52433.9,70.0,-22.3773,27.6107,0.077302,-54.9855,20,13680513.0,2024-02-19
control,1708343820266,,,52394.0,,52394.0,75.0,-14.779,35.2471,0.081425,-47.1541,20,13682603.0,2024-02-19
control,1708344043991,,,52378.6,,52378.6,75.0,-11.8432,38.1976,0.082223,-44.0593,20,13690563.0,2024-02-19
control,1708345546109,,,52395.0,,52395.0,90.0,-4.9845,35.0556,0.092545,-45.4839,20,14011566.0,2024-02-19
control,1708346165668,,,52411.3,,52411.3,95.0,1.8989,31.9346,0.097481,-47.1694,20,14174513.0,2024-02-19
control,1708346249263,,,52452.2,,52452.2,65.0,-5.9001,24.1122,0.073305,-54.738,20,14192878.0,2024-02-19
liq,1708347244818,BUY,39.0,52718.9,52522.2,52522.1,0.0,-56.4593,-26.5989,0.025927,-103.6182,20,14209312.0,2024-02-19
liq,1708347244818,BUY,39.0,52718.9,52522.2,52522.1,0.0,-56.4593,-26.5989,0.025927,-103.6182,20,14209312.0,2024-02-19
control,1708347655329,,,52330.0,,52330.0,85.0,7.4305,47.5203,0.095933,-29.0144,20,14241871.0,2024-02-19
liq,1708349037082,SELL,94.0,52091.4,52292.3,52292.5,60.0,53.2686,93.5421,0.401763,18.9007,20,14336305.0,2024-02-19
liq,1708349037082,SELL,94.0,52091.4,52292.3,52292.5,60.0,53.2686,93.5421,0.401763,18.9007,20,14336305.0,2024-02-19
control,1708349922817,,,52228.0,,52228.0,73.6842,26.9747,67.1428,0.080796,-6.5736,19,14472352.0,2024-02-19
control,1708350050192,,,52236.0,,52236.0,73.6842,25.4391,65.601,0.084865,-8.0773,19,14535027.0,2024-02-19
control,1708350310577,,,52218.1,,52218.1,73.6842,28.8758,69.0515,0.085897,-4.4822,19,14561572.0,2024-02-19
control,1708350419413,,,52201.5,,52201.5,73.6842,32.0649,72.2534,0.087887,-1.1424,19,14573057.0,2024-02-19
control,1708350726926,,,52263.1,,52263.1,78.9474,20.2406,60.3817,0.093346,-12.7212,19,14628018.0,2024-02-19
liq,1708351455333,SELL,182.0,51926.5,52132.0,52132.0,26.3158,85.1942,-54.9452,0.135199,52.6502,19,14664664.0,2024-02-19
liq,1708351455333,SELL,182.0,51926.5,52132.0,52132.0,26.3158,85.1942,-54.9452,0.135199,52.6502,19,14664664.0,2024-02-19
liq,1708351522494,SELL,6.0,51918.1,52104.9,52104.2,42.1053,86.8259,-53.3361,0.17173,54.3224,19,14680819.0,2024-02-19
liq,1708351522494,SELL,6.0,51918.1,52104.9,52104.2,42.1053,86.8259,-53.3361,0.17173,54.3224,19,14680819.0,2024-02-19
liq,1708351564273,SELL,30.0,51877.8,52092.2,52092.2,42.1053,94.6616,-45.6093,0.17301,62.1437,19,14696096.0,2024-02-19
liq,1708351564273,SELL,30.0,51877.8,52092.2,52092.2,42.1053,94.6616,-45.6093,0.17301,62.1437,19,14696096.0,2024-02-19
control,1708352316603,,,52145.4,,52145.4,68.4211,42.8578,83.0895,0.085986,10.8791,19,14865255.0,2024-02-19
liq,1708352773433,SELL,82.0,51854.7,52067.9,52066.5,52.6316,99.1585,-41.1749,0.165969,67.0812,19,14945954.0,2024-02-19
liq,1708352773433,SELL,82.0,51854.7,52067.9,52066.5,52.6316,99.1585,-41.1749,0.165969,67.0812,19,14945954.0,2024-02-19
control,1708354128900,,,52168.0,,52168.0,73.6842,8.4517,78.7214,0.0972,7.4675,19,15091459.0,2024-02-19
control,1708354995021,,,52145.9,,52145.9,84.2105,12.6934,82.9928,0.103377,12.1498,19,15051839.0,2024-02-19
liq,1708355997107,BUY,119.0,52515.5,52312.1,52312.1,36.8421,-57.7752,12.0295,0.408719,-57.7726,19,15066735.0,2024-02-19
liq,1708355997107,BUY,119.0,52515.5,52312.1,52312.1,36.8421,-57.7752,12.0295,0.408719,-57.7726,19,15066735.0,2024-02-19
liq,1708356191706,BUY,121.0,52549.6,52344.0,52344.0,36.8421,-64.2268,5.5326,0.306626,-64.0689,19,15086249.0,2024-02-19
liq,1708356191706,BUY,121.0,52549.6,52344.0,52344.0,36.8421,-64.2268,5.5326,0.306626,-64.0689,19,15086249.0,2024-02-19
liq,1708356213735,BUY,8.0,52559.9,52364.8,52352.5,0.0,-66.1739,3.5719,0.30753,-66.0034,19,15091453.0,2024-02-19
liq,1708356213735,BUY,8.0,52559.9,52364.8,52352.5,0.0,-66.1739,3.5719,0.30753,-66.0034,19,15091453.0,2024-02-19
control,1708357136142,,,52218.0,,52218.0,94.7368,-1.1317,69.0708,0.109668,-0.2966,19,15188291.0,2024-02-19
control,1708358130035,,,52117.4,,52117.4,63.1579,8.1606,88.5066,0.086644,18.9415,19,15541047.0,2024-02-19
control,1708358356954,,,52152.6,,52152.6,94.7368,1.4056,81.6975,0.115105,12.2164,19,15557583.0,2024-02-19
control,1708358915959,,,52150.4,,52150.4,94.7368,1.8276,82.1228,0.118826,12.74,19,15634265.0,2024-02-19
control,1708359626993,,,52144.0,,52144.0,94.7368,3.0552,83.3602,0.121751,14.0446,19,15779383.0,2024-02-19
control,1708359897217,,,52162.0,,52162.0,94.7368,-0.3967,79.8807,0.124545,10.7813,19,15790078.0,2024-02-19
control,1708359994049,,,52134.2,,52134.2,94.7368,4.9355,85.2557,0.125593,16.3328,19,15765398.0,2024-02-19
control,1708361174244,,,52254.9,,52254.9,63.1579,-8.1924,61.9604,0.094588,-6.534,19,15896507.0,2024-02-19
liq,1708361505732,SELL,16.0,51832.6,52034.1,52034.2,47.3684,63.1515,-36.9287,0.116104,74.983,19,15957849.0,2024-02-19
liq,1708361505732,SELL,16.0,51832.6,52034.1,52034.2,47.3684,63.1515,-36.9287,0.116104,74.983,19,15957849.0,2024-02-19
liq,1708361518009,SELL,50.0,51823.0,52028.0,52028.0,47.3684,65.0157,-35.0831,0.080927,76.8233,19,15970793.0,2024-02-19
liq,1708361518009,SELL,50.0,51823.0,52028.0,52028.0,47.3684,65.0157,-35.0831,0.080927,76.8233,19,15970793.0,2024-02-19
liq,1708361520291,SELL,200.0,51818.2,51978.0,51978.1,42.1053,65.948,-34.16,0.108578,77.6986,19,15992967.0,2024-02-19
liq,1708361520291,SELL,200.0,51818.2,51978.0,51978.1,42.1053,65.948,-34.16,0.108578,77.6986,19,15992967.0,2024-02-19
liq,1708361521507,SELL,110.0,51795.6,51987.3,51987.4,42.1053,70.3401,-29.8116,0.110045,82.0269,19,16019331.0,2024-02-19
liq,1708361521507,SELL,110.0,51795.6,51987.3,51987.4,42.1053,70.3401,-29.8116,0.110045,82.0269,19,16019331.0,2024-02-19
liq,1708361523041,SELL,1.0,51781.6,51970.0,51970.0,42.1053,73.0628,-27.116,0.087861,84.7289,19,16027153.0,2024-02-19
liq,1708361523041,SELL,1.0,51781.6,51970.0,51970.0,42.1053,73.0628,-27.116,0.087861,84.7289,19,16027153.0,2024-02-19
liq,1708361524086,SELL,5.0,51763.5,51973.9,51973.9,15.7895,76.585,-23.6288,0.104508,88.2259,19,16036215.0,2024-02-19
liq,1708361524086,SELL,5.0,51763.5,51973.9,51973.9,15.7895,76.585,-23.6288,0.104508,88.2259,19,16036215.0,2024-02-19
liq,1708361532862,SELL,6.0,51757.0,51956.0,51956.1,15.7895,77.8505,-22.3759,0.104897,89.468,19,16044252.0,2024-02-19
liq,1708361532862,SELL,6.0,51757.0,51956.0,51956.1,15.7895,77.8505,-22.3759,0.104897,89.468,19,16044252.0,2024-02-19
liq,1708361627510,SELL,6.0,51744.3,51881.8,51881.8,15.7895,80.324,-19.9271,0.089059,91.5818,19,16157808.0,2024-02-19
liq,1708361627510,SELL,6.0,51744.3,51881.8,51881.8,15.7895,80.324,-19.9271,0.089059,91.5818,19,16157808.0,2024-02-19
liq,1708361629014,SELL,11.0,51698.9,51897.9,51898.0,10.5263,89.1761,-11.1629,0.09734,100.2311,19,16207697.0,2024-02-19
liq,1708361629014,SELL,11.0,51698.9,51897.9,51898.0,10.5263,89.1761,-11.1629,0.09734,100.2311,19,16207697.0,2024-02-19
liq,1708361855294,SELL,12.0,51635.7,51852.8,51852.8,5.2632,101.5249,1.063,0.078724,112.1519,19,16329239.0,2024-02-19
liq,1708361855294,SELL,12.0,51635.7,51852.8,51852.8,5.2632,101.5249,1.063,0.078724,112.1519,19,16329239.0,2024-02-19
liq,1708361860559,SELL,183.0,51617.2,51809.4,51809.4,5.2632,105.1453,4.6475,0.049692,115.6547,19,16355662.0,2024-02-19
liq,1708361860559,SELL,183.0,51617.2,51809.4,51809.4,5.2632,105.1453,4.6475,0.049692,115.6547,19,16355662.0,2024-02-19
liq,1708361862053,SELL,1.0,51595.2,51777.2,51788.1,0.0,109.4541,8.9134,0.050992,119.8572,19,16378055.0,2024-02-19
liq,1708361862053,SELL,1.0,51595.2,51777.2,51788.1,0.0,109.4541,8.9134,0.050992,119.8572,19,16378055.0,2024-02-19
liq,1708361864721,SELL,8.0,51570.8,51784.3,51784.4,0.0,114.2373,13.649,0.052404,124.5256,19,16401738.0,2024-02-19
liq,1708361864721,SELL,8.0,51570.8,51784.3,51784.4,0.0,114.2373,13.649,0.052404,124.5256,19,16401738.0,2024-02-19
liq,1708361870124,SELL,39.0,51565.6,51772.0,51772.1,0.0,115.2572,14.6588,0.054613,125.3563,19,16439826.0,2024-02-19
liq,1708361870124,SELL,39.0,51565.6,51772.0,51772.1,0.0,115.2572,14.6588,0.054613,125.3563,19,16439826.0,2024-02-19
liq,1708361874336,SELL,8.0,51555.1,51755.0,51755.0,0.0,117.3174,16.6984,0.023811,127.3111,19,16461270.0,2024-02-19
liq,1708361874336,SELL,8.0,51555.1,51755.0,51755.0,0.0,117.3174,16.6984,0.023811,127.3111,19,16461270.0,2024-02-19
liq,1708361880288,SELL,2.0,51543.8,51725.0,51725.1,0.0,119.5354,18.8944,0.025175,129.4061,19,16483845.0,2024-02-19
liq,1708361880288,SELL,2.0,51543.8,51725.0,51725.1,0.0,119.5354,18.8944,0.025175,129.4061,19,16483845.0,2024-02-19
liq,1708361882487,SELL,250.0,51518.0,51720.4,51720.9,0.0,124.6032,23.9118,0.025928,134.4068,19,16496559.0,2024-02-19
liq,1708361882487,SELL,250.0,51518.0,51720.4,51720.9,0.0,124.6032,23.9118,0.025928,134.4068,19,16496559.0,2024-02-19
liq,1708361887682,SELL,1.0,51506.5,51714.5,51714.6,0.0,126.8638,26.1499,0.008072,136.6239,19,16504037.0,2024-02-19
liq,1708361887682,SELL,1.0,51506.5,51714.5,51714.6,0.0,126.8638,26.1499,0.008072,136.6239,19,16504037.0,2024-02-19
control,1708362524075,,,51923.3,,51923.3,36.8421,45.5731,-54.3323,0.025113,53.8752,19,16769605.0,2024-02-19
control,1708363162259,,,51947.9,,51947.9,15.7895,40.816,-59.0421,0.020213,48.6937,19,16893258.0,2024-02-19
liq,1708363784832,BUY,5.0,52317.2,52148.7,52149.8,84.2105,-20.0908,49.9785,0.410814,-22.5329,19,17041218.0,2024-02-19
liq,1708363784832,BUY,5.0,52317.2,52148.7,52149.8,84.2105,-20.0908,49.9785,0.410814,-22.5329,19,17041218.0,2024-02-19
control,1708364173729,,,52112.0,,52112.0,84.2105,9.1976,89.552,0.09943,16.8009,19,17107196.0,2024-02-19
control,1708364368787,,,52094.1,,52094.1,84.2105,12.6369,-86.941,0.100378,20.239,19,17122256.0,2024-02-19
control,1708365204831,,,52136.0,,52136.0,94.7368,4.5901,84.9075,0.129079,12.4172,19,17232829.0,2024-02-19
control,1708365402288,,,52130.7,,52130.7,84.2105,5.6072,85.9328,0.101688,13.4882,19,17239090.0,2024-02-19
control,1708366009776,,,52157.0,,52157.0,94.7368,0.5619,80.847,0.133362,8.4869,19,17316928.0,2024-02-19
control,1708366696261,,,52235.7,,52235.7,89.4737,-4.5198,65.6589,0.109073,-6.4573,19,17454336.0,2024-02-19
control,1708367953544,,,52118.0,,52118.0,84.2105,8.0454,88.3905,0.109801,17.0087,19,17428443.0,2024-02-19
control,1708368074979,,,52081.9,,52081.9,89.4737,4.9773,-84.6189,0.111229,23.9383,19,17456480.0,2024-02-19
control,1708368087728,,,52075.0,,52075.0,52.6316,6.303,-83.3051,0.038854,25.2662,19,17457463.0,2024-02-19
control,1708368132669,,,52111.5,,52111.5,89.4737,-0.7056,89.6489,0.11222,18.2181,19,17483642.0,2024-02-19
liq,1708368625769,SELL,5.0,51785.2,51992.0,51992.1,47.3684,62.3002,-27.8093,0.121344,81.6836,19,17521624.0,2024-02-19
liq,1708368625769,SELL,5.0,51785.2,51992.0,51992.1,47.3684,62.3002,-27.8093,0.121344,81.6836,19,17521624.0,2024-02-19
liq,1708368627765,SELL,1.0,51783.0,51987.6,51987.7,47.3684,62.7277,-27.3857,0.121381,82.1102,19,17522368.0,2024-02-19
liq,1708368627765,SELL,1.0,51783.0,51987.6,51987.7,47.3684,62.7277,-27.3857,0.121381,82.1102,19,17522368.0,2024-02-19
liq,1708369673548,SELL,1.0,51696.0,51892.3,51892.3,10.5263,79.6624,-10.6026,0.097025,99.0259,19,17599105.0,2024-02-19
liq,1708369673548,SELL,1.0,51696.0,51892.3,51892.3,10.5263,79.6624,-10.6026,0.097025,99.0259,19,17599105.0,2024-02-19
liq,1708369674618,SELL,5.0,51686.7,51892.3,51892.4,10.5263,81.4761,-8.8052,0.097031,100.8427,19,17599226.0,2024-02-19
liq,1708369674618,SELL,5.0,51686.7,51892.3,51892.4,10.5263,81.4761,-8.8052,0.097031,100.8427,19,17599226.0,2024-02-19
liq,1708369695400,SELL,11.0,51677.3,51883.2,51883.2,10.5263,83.3099,-6.9878,0.097252,102.6664,19,17603535.0,2024-02-19
liq,1708369695400,SELL,11.0,51677.3,51883.2,51883.2,10.5263,83.3099,-6.9878,0.097252,102.6664,19,17603535.0,2024-02-19
liq,1708369701156,SELL,154.0,51661.4,51861.9,51862.0,5.2632,86.4133,-3.9122,0.072447,105.7551,19,17608929.0,2024-02-19
