draw,mean_net_bps,sharpe,n
577,-4.26455935019572,-4.141328873846588,24370
578,-4.31332441212798,-4.294428686219739,24344
579,-4.359676187579862,-3.981097951978819,24363
580,-4.1905270314975045,-4.237096814913411,24369
581,-4.324453824151067,-3.9615742683991035,24344
582,-4.818335560092046,-4.849104973390964,24350
583,-5.140105926368326,-5.008171315659202,24381
584,-4.324652118809837,-4.198553877193762,24364
585,-4.7675526507571195,-4.514806496980087,24361
586,-4.468069664789311,-4.278467373797797,24334
587,-4.331749256011162,-4.422839804242914,24379
588,-4.628106304826673,-4.436570986639098,24375
589,-5.117200794156678,-4.728874923290102,24358
590,-5.344367878708071,-4.602110739904896,24361
591,-4.300228463072791,-4.396566670962456,24370
