draw,mean_net_bps,sharpe,n
457,-4.00251211161456,-4.412755395783812,24177
458,-4.620546516346024,-5.197499120866307,24223
459,-3.8255367495415165,-4.078008582751487,24219
460,-4.611174335210296,-5.185800986007372,24171
461,-4.7072989078372,-5.260894495344172,24236
462,-4.716295665375588,-5.057835056851881,24188
463,-4.47071918690241,-4.870498705321185,24238
464,-4.154213192392938,-4.4865415506428965,24194
465,-4.546582645538782,-5.186880680111038,24203
466,-4.054741594453811,-4.628918950715734,24176
467,-4.196529982946937,-4.6736662441255605,24238
468,-3.6627402771290853,-3.9834917117456103,24203
469,-5.2663958581642945,-5.806260934050342,24155
470,-4.092843722635312,-4.388306465170024,24203
471,-4.299248027482312,-4.820707324876526,24184
472,-3.873928788143423,-4.557650788505477,24173
473,-4.333814556503676,-5.1170947933029955,24219
474,-3.9066458049714043,-4.165418426795641,24220
475,-3.7400667908332643,-4.029402394116435,24212
476,-4.300644558890393,-4.902885078531909,24170
477,-4.7213155229017225,-5.171866120939108,24220
478,-4.551849091396342,-4.968619712506675,24186
479,-5.0113666955417955,-5.003579270098522,24221
480,-5.043369313645466,-5.653722125295358,24162
481,-4.789834570999554,-5.399136030600869,24198
482,-4.001423705827248,-4.6969856729489186,24212
483,-4.679487288882798,-5.168673508833097,24177
484,-4.473214288491908,-4.7531093211787425,24173
485,-4.956909328517156,-5.249876298197033,24140
486,-3.9945479092093144,-4.368943402912721,24171
487,-4.667058724046671,-5.194644981907924,24214
488,-4.3174570063174675,-5.166547150382734,24183
489,-4.064210711208871,-4.623277561954492,24218
490,-4.786477269273366,-5.18370110514286,24240
491,-4.0630814707921195,-4.0867929160413965,24216
492,-4.093761576848422,-4.703941434592875,24175
493,-4.574931295280763,-5.19835948097113,24201
494,-4.138057080905411,-4.374776200395958,24237
495,-4.845860085886735,-5.672800126841862,24193
496,-4.055133572101679,-4.677559903899712,24211
497,-4.236402551290528,-4.8369824438313085,24188
498,-3.5004791655412926,-3.9266264722330595,24195
499,-3.8301419460313872,-4.270216948084649,24190
500,-4.365944779206438,-5.1557026579234595,24202
501,-4.616701298796429,-5.263160067632465,24198
502,-4.961033386280315,-5.550128397253574,24203
503,-4.1875962769306145,-4.681583494518489,24223
504,-4.07730007113464,-4.477235894740408,24239
505,-4.1841993610361925,-4.602153567947116,24187
506,-4.33558177569355,-4.980107315831089,24224
507,-4.713845072536572,-5.329503999196636,24155
508,-4.559034470181741,-5.1210423925111295,24194
509,-4.6515366216204015,-4.985283700571198,24200
510,-4.953465833194837,-5.546029698412448,24225
511,-4.347406610838781,-4.7762356598498,24201
512,-4.288354406931359,-4.9656914648063735,24228
513,-4.143219448903977,-4.623284068283724,24205
514,-4.359717944208382,-4.613877328335635,24222
515,-5.151318307689077,-5.459123856200131,24242
516,-4.831157215627885,-5.613037443485769,24213
517,-4.905256465619095,-5.48290075019627,24235
518,-3.740178571018263,-3.9035509781281386,24196
519,-4.58656175603101,-5.2357047271504795,24185
520,-5.356610475404512,-5.074778727844028,24165
521,-4.77561239547289,-5.234393194502879,24169
522,-4.54183991157928,-5.012142198422933,24214
523,-5.226506007723242,-6.22722509834756,24209
524,-3.660796823148311,-4.416445908375267,24222
525,-4.06412419092798,-4.219543354976455,24192
526,-3.8387631562406583,-4.2737445873447735,24185
527,-4.2691024689023545,-4.9127554282750765,24225
528,-4.1354440652602475,-4.39990474332344,24181
529,-4.781804711903514,-5.375617762540911,24166
530,-4.180058204160605,-4.756420224320059,24246
531,-4.465213599972104,-5.234692495962752,24207
532,-4.528611125584677,-4.7277415523179265,24191
533,-4.419494078577926,-4.770901268878036,24218
534,-3.716750011554493,-4.058455648348295,24155
535,-4.181440552894547,-4.589161785548615,24238
536,-5.218283884978813,-5.97662183305089,24214
537,-3.8589926878433634,-4.094677394513491,24217
538,-5.200879986503983,-5.5107860347357756,24200
539,-4.355244706592786,-4.610840987591072,24205
540,-4.172294209565759,-4.82561258184754,24214
541,-4.480452637760612,-4.7889251442101335,24278
542,-4.618985813936366,-5.082151362565231,24215
543,-4.007146684021578,-4.475864207703005,24205
544,-4.0521669607819515,-4.683035601947113,24200
545,-3.8759902910276147,-4.288138836404084,24222
546,-4.261025198557296,-4.8874102647953155,24194
547,-5.132690363464546,-5.377452012358588,24185
548,-4.041726198219948,-4.558119487728016,24240
549,-4.506204898520852,-5.1966500014386785,24197
550,-4.2343000642185045,-4.9464313645114455,24176
551,-4.086446663714869,-4.442561196962344,24190
552,-4.529820272501417,-5.05664429014134,24214
553,-4.366984619335252,-4.903832331902663,24164
554,-4.6715843694195796,-5.126346877582881,24203
555,-4.199406190504484,-4.5174566968092975,24202
556,-4.371872581204493,-4.935886493508784,24237
557,-4.635690820217764,-5.141468815637024,24237
558,-4.195598410306194,-4.286896555569506,24220
559,-4.433946401719053,-5.5672722170881235,24191
560,-4.432185622851672,-4.951430614694071,24239
561,-4.595068174426752,-5.355918087588957,24197
562,-4.305271825753557,-4.9543126504198955,24237
563,-3.81855130118789,-4.4699713151581255,24226
564,-4.346878560687423,-4.499854847795782,24234
565,-4.749000510327681,-5.52358669263922,24237
566,-4.178842127585003,-4.5870175674428895,24158
567,-4.7169645545643295,-5.113892511568119,24209
568,-4.145164391422211,-4.6566100864168405,24185
569,-4.906133589287678,-5.369142301499898,24188
570,-4.441893464189085,-4.772938942005111,24197
571,-4.229701565531006,-4.54396674655055,24188
572,-4.629378293673781,-4.995261990649762,24203
573,-4.899654956600326,-5.270395322697109,24237
574,-4.35829054352812,-4.698409066533865,24232
575,-4.0666093362901385,-4.435253588562597,24226
576,-4.374517481175593,-5.190296545978781,24225
577,-4.87421796844721,-5.686832493004361,24169
578,-3.821964256021761,-4.295105608312262,24206
579,-4.074754658315073,-4.14180545950601,24204
580,-4.536683738333628,-5.446726495801881,24216
581,-5.266077981765996,-5.792265094117553,24191
582,-4.598535226440304,-4.585106124809512,24214
583,-5.081332047762301,-4.279990521643013,24182
584,-4.321488926728664,-4.627153016862781,24216
585,-4.177819967855057,-4.39663326757456,24193
586,-4.313321590270791,-4.95207559148631,24191
587,-4.274660450247307,-4.61785840362475,24189
588,-4.258606485376529,-4.771213882362821,24211
589,-4.84936898658917,-4.986274485959736,24174
590,-3.756860585217444,-4.230041381777316,24223
591,-4.173842127030987,-4.680705701438369,24176
592,-4.194005896487119,-4.77474709023206,24207
593,-4.064768462430392,-4.733997723815566,24236
594,-4.141283601037799,-4.6188703256743375,24202
