kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered
liq,1691051082106,SELL,21.0,28977.4,28977.4,28977.5,9.0909,20.9337,0.9218,0.012179,48.151,11,2045485.0,2023-08-03,49.7799,40.9856,50.6991,40.9856,8.0,51.0,158364.0,70765.52051178378,48.151,20.9337,49.7799,40.9856,50.6991,40.9856,,,1
liq,1691051185094,SELL,162.0,28966.0,28966.0,28966.0,9.0909,24.8776,4.8578,0.019097,51.1626,11,2091293.0,2023-08-03,53.7352,44.9373,54.6547,44.9373,8.0,51.0,158364.0,70765.52051178378,51.1626,24.8776,53.7352,44.9373,54.6547,44.9373,,,1
liq,1691051186349,SELL,2.0,28970.6,28970.6,28970.7,16.6667,23.2858,-6.724,0.02173,49.1484,12,2107997.0,2023-08-03,52.1388,43.3424,53.0582,43.3424,8.0,51.0,158364.0,70765.52051178378,49.1484,23.2858,52.1388,43.3424,53.0582,43.3424,,,1
liq,1691051197682,SELL,72.0,28950.9,28950.9,28952.2,8.3333,30.1063,0.076,0.007614,55.6869,12,2120677.0,2023-08-03,58.9789,50.1765,59.8989,50.1765,8.0,51.0,158364.0,70765.52051178378,55.6869,30.1063,58.9789,50.1765,59.8989,50.1765,,,1
liq,1691051199424,SELL,31.0,28950.9,28950.9,28950.9,8.3333,30.1063,0.076,0.013,55.385,12,2132245.0,2023-08-03,58.9789,50.1765,59.8989,50.1765,8.0,51.0,158364.0,70765.52051178378,55.385,30.1063,58.9789,50.1765,59.8989,50.1765,,,1
control,1691051831368,,,29094.1,,29094.1,75.0,10.7107,-49.1439,0.133771,3.9958,12,2266318.0,2023-08-03,8.373,0.7099,,,9.0,51.0,163801.0,,,,,,,,,,1
control,1691052629242,,,29057.5,,29057.5,75.0,-6.6901,-36.6101,0.142379,15.2673,12,2287044.0,2023-08-03,20.5572,13.3066,,,9.0,51.0,166829.0,,,,,,,,,,1
control,1691055124070,,,29101.7,,29101.7,83.3333,-1.9018,-51.7426,0.167625,-1.5822,12,2317785.0,2023-08-03,2.9116,-1.9018,,,9.0,50.0,157563.0,,,,,,,,,,1
control,1691055320121,,,29104.9,,29104.9,83.3333,-3.001,-52.8364,0.169224,-2.7181,12,2318852.0,2023-08-03,0.753,-3.001,,,9.0,49.0,151212.0,,,,,,,,,,1
control,1691060759159,,,29147.3,,29147.3,44.4444,-7.561,-67.3064,0.135018,-21.2417,9,2237349.0,2023-08-03,-19.2597,-17.5435,,,7.0,49.0,129645.0,,,,,,,,,,1
control,1691064314786,,,29141.6,,29141.6,44.4444,-5.6065,-65.3636,0.141307,-19.0525,9,2263619.0,2023-08-03,-16.2643,-15.5909,,,7.0,48.0,139942.0,,,,,,,,,,1
liq,1691069981604,BUY,35.0,29221.9,29221.9,29221.8,36.3636,-33.0705,6.857,0.025762,-44.1463,11,2487879.0,2023-08-03,-41.6206,-23.1036,-41.2764,-23.1036,7.0,48.0,124646.0,83507.0864045964,44.1463,33.0705,41.6206,23.1036,41.2764,23.1036,,,1
liq,1691073345039,BUY,9.0,29253.5,29253.5,29253.4,0.0,-33.8808,-3.9525,0.009076,-49.0386,11,2929694.0,2023-08-03,-50.3721,-33.8808,-50.7666,-33.8808,7.0,47.0,131144.0,86054.06626714078,49.0386,33.8808,50.3721,33.8808,50.7666,33.8808,,,1
liq,1691073348297,BUY,31.0,29265.3,29265.3,29265.2,0.0,-37.8992,2.009,0.001993,-52.8612,12,2940772.0,2023-08-03,-54.3839,-37.8992,-54.7782,-37.8992,7.0,47.0,131144.0,86054.06626714078,52.8612,37.8992,54.3839,37.8992,54.7782,37.8992,,,1
liq,1691073557314,BUY,10.0,29286.2,29286.2,29286.2,0.0,-45.0086,4.866,3.3e-05,-58.8201,13,3001753.0,2023-08-03,-61.4815,-45.0086,-61.8756,-45.0086,7.0,47.0,131144.0,86054.06626714078,58.8201,45.0086,61.4815,45.0086,61.8756,45.0086,,,1
liq,1691073580515,BUY,19.0,29286.1,29286.1,29286.1,0.0,-44.9746,4.9002,0.005217,-58.0479,13,3040628.0,2023-08-03,-61.4476,-44.9746,-61.8416,-44.9746,7.0,47.0,131144.0,86054.06626714078,58.0479,44.9746,61.4476,44.9746,61.8416,44.9746,,,1
liq,1691073659351,BUY,20.0,29294.4,29294.4,29294.4,0.0,-47.7952,2.0655,0.007793,-60.4209,13,3054111.0,2023-08-03,-64.1813,-47.7952,-64.5656,-47.7952,7.0,46.0,128056.0,83508.90628017434,60.4209,47.7952,64.1813,47.7952,64.5656,47.7952,,,1
liq,1691073665600,BUY,37.0,29302.8,29302.8,29302.8,7.6923,-50.6481,-0.8017,0.014053,-62.8761,13,3073502.0,2023-08-03,-67.0296,-50.6481,-67.4137,-50.6481,7.0,46.0,128056.0,83508.90628017434,62.8761,50.6481,67.0296,50.6481,67.4137,50.6481,,,1
liq,1691073666633,BUY,74.0,29304.5,29304.5,29304.5,7.6923,-51.2253,-1.3818,0.014777,-63.407,13,3075759.0,2023-08-03,-67.6058,-51.2253,-67.9899,-51.2253,7.0,46.0,128056.0,83508.90628017434,63.407,51.2253,67.6058,51.2253,67.9899,51.2253,,,1
liq,1691074089117,BUY,5.0,29342.4,29342.4,29342.4,7.1429,-64.0756,-4.3108,0.010004,-73.3923,14,3212427.0,2023-08-03,-78.4509,-64.0756,-79.5801,-64.0756,10.0,46.0,131540.0,84807.63985843436,73.3923,64.0756,78.4509,64.0756,79.5801,64.0756,,,1
liq,1691074090184,BUY,10.0,29346.2,29346.2,29346.2,0.0,-65.3621,4.3893,0.00016,-74.5376,15,3218881.0,2023-08-03,-79.7356,-65.3621,-80.8647,-65.3621,10.0,46.0,131540.0,84807.63985843436,74.5376,65.3621,79.7356,65.3621,80.8647,65.3621,,,1
liq,1691074745127,BUY,2.0,29401.2,29401.2,29401.1,0.0,-83.9466,-4.34,0.00593,-86.5579,16,3381049.0,2023-08-03,-94.9136,-83.9466,-96.8333,-83.9466,11.0,46.0,131633.0,82687.74032560896,86.5579,83.9466,94.9136,83.9466,96.8333,83.9466,,,1
liq,1691074829323,BUY,5.0,29406.1,29406.1,29406.0,0.0,-85.5989,3.9884,0.008636,-83.9791,17,3547478.0,2023-08-03,-96.5641,-85.5989,-98.4835,-85.5989,11.0,46.0,131633.0,82687.74032560896,83.9791,85.5989,96.5641,85.5989,98.4835,85.5989,,,1
control,1691075676299,,,29309.3,,29309.3,17.6471,-52.8546,37.0287,0.019237,-46.0249,17,3791355.0,2023-08-03,-46.9294,27.0017,,,14.0,46.0,155760.0,,,,,,,,,,1
liq,1691076242094,SELL,217.0,29219.4,29219.4,29219.4,70.5882,-22.25,67.9098,0.078534,-12.8407,17,3878266.0,2023-08-03,-15.4928,-22.25,-6.8989,57.852,14.0,45.0,152300.0,63146.24096045151,-12.8407,-22.25,-15.4928,-22.25,-6.8989,57.852,,,1
liq,1691076253350,SELL,6.0,29176.4,29176.4,29176.5,70.5882,-7.5448,-77.2131,0.084003,1.8937,17,3948019.0,2023-08-03,-0.7777,-7.5448,7.8289,-47.4149,14.0,45.0,152300.0,63146.24096045151,1.8937,-7.5448,-0.7777,-7.5448,7.8289,-47.4149,,,1
control,1691078115318,,,29249.1,,29249.1,58.8235,-12.4363,57.6867,0.07188,-18.787,17,4130060.0,2023-08-03,-19.5454,-32.3815,,,14.0,43.0,149818.0,,,,,,,,,,1
control,1691079445285,,,29223.1,,29223.1,94.1176,-3.5503,66.6351,0.136613,-8.1633,17,4224619.0,2023-08-03,-9.7603,-23.5133,,,14.0,44.0,150279.0,,,,,,,,,,1
control,1691082059661,,,29288.0,,29288.0,30.7692,-25.7017,44.3282,0.062305,-21.3862,13,4077334.0,2023-08-03,-20.0636,34.2939,,,12.0,48.0,150788.0,,,,,,,,,,1
liq,1691082731411,BUY,15.0,29340.0,29340.0,29340.0,69.2308,-43.3794,26.5264,0.106586,-37.5157,13,4158424.0,2023-08-03,-36.4569,16.5099,-42.8923,-63.2628,12.0,48.0,148661.0,81399.13253427354,37.5157,43.3794,36.4569,-16.5099,42.8923,63.2628,,,1
control,1691084213928,,,29253.2,,29253.2,69.2308,-13.8361,56.2771,0.112189,-5.7748,13,4292463.0,2023-08-03,-4.8503,-33.7785,,,12.0,46.0,151659.0,,,,,,,,,,1
control,1691084946885,,,29231.4,,29231.4,69.2308,-6.3887,-56.2072,0.118718,2.1976,13,4289784.0,2023-08-03,2.6216,-26.346,,,12.0,47.0,154410.0,,,,,,,,,,1
liq,1691085374630,SELL,14.0,29212.4,29212.4,29212.5,92.3077,0.1112,-49.7397,0.142105,8.9974,13,4293698.0,2023-08-03,9.1304,-19.8591,16.4102,10.1113,12.0,48.0,154871.0,69314.93416634116,8.9974,0.1112,9.1304,-19.8591,16.4102,10.1113,,,1
liq,1691086199499,SELL,2.0,29128.4,29128.4,29128.4,38.4615,28.9494,-21.0453,0.068062,37.3997,13,4400441.0,2023-08-03,38.4692,8.9215,45.5149,38.9783,12.0,47.0,152383.0,68899.02049218584,37.3997,28.9494,38.4692,8.9215,45.5149,38.9783,,,1
control,1691089341542,,,29247.3,,29247.3,84.6154,-1.8335,58.3057,0.134496,-3.9597,13,4715076.0,2023-08-03,-2.6402,-31.7681,,,12.0,45.0,161800.0,,,,,,,,,,1
control,1691091389241,,,29246.9,,29246.9,84.6154,-1.6967,58.4433,0.144605,-3.1034,13,4659647.0,2023-08-03,-1.0841,-1.6967,,,12.0,44.0,163493.0,,,,,,,,,,1
control,1691092317608,,,29267.7,,29267.7,69.2308,-8.8023,51.2949,0.104531,-9.7965,13,4676699.0,2023-08-03,-6.3758,-8.8023,,,12.0,44.0,160902.0,,,,,,,,,,1
control,1691092721861,,,29280.8,,29280.8,69.2308,-13.2723,46.7981,0.110477,-13.9699,13,4676738.0,2023-08-03,-10.8468,-13.2723,,,12.0,44.0,160902.0,,,,,,,,,,1
control,1691092868490,,,29290.4,,29290.4,53.8462,-16.5455,43.5052,0.081645,-16.9679,13,4753529.0,2023-08-03,-14.0245,-16.5455,,,12.0,45.0,162978.0,,,,,,,,,,1
control,1691096070410,,,29264.2,,29264.2,75.0,-7.6074,52.4971,0.140149,-3.87,12,4804948.0,2023-08-03,0.1546,-7.6074,,,12.0,44.0,153103.0,,,,,,,,,,1
control,1691096363915,,,29295.8,,29295.8,58.3333,-8.4041,41.6539,0.111407,-14.3249,12,4857731.0,2023-08-03,-10.5898,-18.3857,,,10.0,44.0,159071.0,,,,,,,,,,1
control,1691097437442,,,29294.1,,29294.1,54.5455,-7.8243,42.2366,0.12382,-12.768,11,4858561.0,2023-08-03,-9.8159,-17.8065,,,10.0,46.0,167420.0,,,,,,,,,,1
liq,1691100433472,SELL,118.0,29180.8,29180.8,29180.9,45.4545,20.9513,-19.0325,0.082675,29.5654,11,4494721.0,2023-08-03,33.0855,20.9513,33.6814,20.9513,9.0,46.0,160589.0,85381.54218283345,29.5654,20.9513,33.0855,20.9513,33.6814,20.9513,,,1
liq,1691100436300,SELL,15.0,29175.4,29175.4,29175.4,45.4545,22.8061,-17.1851,0.083306,31.402,11,4497815.0,2023-08-03,34.9425,22.8061,35.5385,22.8061,9.0,46.0,160589.0,85381.54218283345,31.402,22.8061,34.9425,22.8061,35.5385,22.8061,,,1
liq,1691100491241,SELL,7.0,29168.8,29168.8,29168.8,18.1818,25.0739,-14.9263,0.031292,33.243,11,4563015.0,2023-08-03,37.2131,25.0739,37.8092,25.0739,9.0,46.0,160589.0,85381.54218283345,33.243,25.0739,37.2131,25.0739,37.8092,25.0739,,,1
liq,1691101138480,SELL,8.0,29166.1,29166.1,29166.2,18.1818,26.002,-14.002,0.0313,34.2917,11,4524728.0,2023-08-03,36.8751,26.002,37.7297,26.002,9.0,48.0,168823.0,88713.24368017554,34.2917,26.002,36.8751,26.002,37.7297,26.002,,,1
liq,1691101297701,SELL,1.0,29164.2,29164.2,29164.2,18.1818,26.6551,-13.3514,0.033001,34.8979,11,4527759.0,2023-08-03,37.7127,26.6551,38.5859,26.6551,9.0,47.0,167825.0,88151.68070752529,34.8979,26.6551,37.7127,26.6551,38.5859,26.6551,,,1
control,1691103761995,,,29215.5,,29215.5,77.7778,9.0492,-30.8871,0.180443,12.036,9,3693187.0,2023-08-03,20.5362,9.0492,,,9.0,45.0,153805.0,,,,,,,,,,1
control,1691104077587,,,29216.2,,29216.2,77.7778,8.8094,48.9047,0.188846,10.6234,9,3588406.0,2023-08-03,11.5219,8.8094,,,7.0,45.0,126640.0,,,,,,,,,,1
control,1691106098011,,,29208.2,,29208.2,55.5556,11.5507,51.657,0.168752,12.8849,9,2976470.0,2023-08-03,13.4225,11.5507,,,7.0,46.0,120835.0,,,,,,,,,,1
control,1691108090282,,,29189.7,,29189.7,88.8889,-2.1099,58.0276,0.19649,17.8605,9,2995735.0,2023-08-04,19.5171,17.8959,,,7.0,45.0,120896.0,,,,,,,,,,1
control,1691108689015,,,29226.6,,29226.6,55.5556,-14.7327,45.3289,0.137972,5.1745,9,2890942.0,2023-08-04,6.4406,5.2478,,,7.0,46.0,119584.0,,,,,,,,,,1
control,1691108754385,,,29219.2,,29219.2,55.5556,-12.2038,47.8729,0.140773,7.6579,9,2891625.0,2023-08-04,9.0504,7.7817,,,7.0,45.0,112461.0,,,,,,,,,,1
control,1691109306258,,,29162.7,,29162.7,22.2222,7.1466,67.3398,0.082959,26.2125,9,2855755.0,2023-08-04,27.1474,17.1537,,,7.0,45.0,122238.0,,,,,,,,,,1
control,1691111581987,,,29189.9,,29189.9,88.8889,-2.1784,57.9587,0.249803,13.7925,9,2688867.0,2023-08-04,15.0403,7.8194,,,7.0,43.0,116395.0,,,,,,,,,,1
control,1691111594199,,,29189.9,,29189.9,88.8889,-2.1784,57.9587,0.249851,13.7859,9,2688344.0,2023-08-04,15.0403,7.8194,,,7.0,43.0,116395.0,,,,,,,,,,1
control,1691112459828,,,29182.7,,29182.7,87.5,0.2883,-19.6823,0.266249,14.4821,8,2579520.0,2023-08-04,15.5307,10.2886,,,6.0,44.0,114749.0,,,,,,,,,,1
liq,1691115784674,SELL,21.0,29133.8,29133.8,29133.9,0.0,17.0734,-2.9307,0.000901,32.1815,8,2253228.0,2023-08-04,32.2124,27.0905,34.2683,37.1176,6.0,47.0,115332.0,46181.71837072823,32.1815,17.0734,32.2124,27.0905,34.2683,37.1176,,,1
liq,1691115828196,SELL,1.0,29132.2,29132.2,29132.2,0.0,17.6236,-2.3817,0.005146,32.5968,8,2260819.0,2023-08-04,32.7633,27.6412,34.8194,37.6688,6.0,47.0,115332.0,46181.71837072823,32.5968,17.6236,32.7633,27.6412,34.8194,37.6688,,,1
liq,1691115887238,SELL,22.0,29087.9,29087.9,29087.9,0.0,32.8801,2.8416,0.005072,46.8073,9,2326557.0,2023-08-04,48.0429,42.913,50.1021,52.9559,6.0,47.0,115332.0,46181.71837072823,46.8073,32.8801,48.0429,42.913,50.1021,52.9559,,,1
liq,1691115888427,SELL,3.0,29088.8,29088.8,29088.9,0.0,32.5697,2.5321,0.007596,46.385,9,2332474.0,2023-08-04,47.7321,42.6023,49.7912,52.6449,6.0,47.0,115332.0,46181.71837072823,46.385,32.5697,47.7321,42.6023,49.7912,52.6449,,,1
control,1691118576215,,,29140.3,,29140.3,44.4444,14.839,-15.1455,0.110403,26.052,9,2269100.0,2023-08-04,25.9977,24.8539,,,7.0,46.0,111069.0,,,,,,,,,,1
control,1691122518493,,,29144.9,,29144.9,77.7778,13.2584,-16.7214,0.166121,19.7358,9,2083335.0,2023-08-04,21.1413,23.2716,,,7.0,45.0,110592.0,,,,,,,,,,1
control,1691127037504,,,29199.0,,29199.0,62.5,-5.2942,24.7199,0.17796,-6.8882,8,1901186.0,2023-08-04,-4.9112,4.7005,,,7.0,45.0,118505.0,,,,,,,,,,1
control,1691128666768,,,29226.1,,29226.1,66.6667,-14.5619,-44.4584,0.201897,-17.1672,6,1877179.0,2023-08-04,-13.8694,-4.5764,,,5.0,45.0,122607.0,,,,,,,,,,1
control,1691128705705,,,29226.3,,29226.3,66.6667,-14.6302,-44.5265,0.202626,-17.2824,6,1873569.0,2023-08-04,-13.9377,-4.6448,,,5.0,45.0,122607.0,,,,,,,,,,1
control,1691132476172,,,29166.1,,29166.1,50.0,5.98,26.002,0.20759,2.6432,6,1640328.0,2023-08-04,6.5045,15.986,,,4.0,47.0,128599.0,,,,,,,,,,1
control,1691133151925,,,29166.4,,29166.4,50.0,5.8771,25.8988,0.215086,2.3416,6,1637036.0,2023-08-04,6.3059,15.883,,,4.0,47.0,133594.0,,,,,,,,,,1
control,1691134629946,,,29163.8,,29163.8,66.6667,6.7691,26.7927,0.237147,2.9706,6,1634135.0,2023-08-04,6.903,16.7759,,,4.0,46.0,133742.0,,,,,,,,,,1
control,1691134971965,,,29161.6,,29161.6,66.6667,7.524,27.5491,0.245324,3.649,6,1650037.0,2023-08-04,7.6253,17.5316,,,4.0,47.0,134174.0,,,,,,,,,,1
control,1691136314216,,,29205.5,,29205.5,50.0,-7.5187,12.4763,0.236956,-11.3461,6,1564646.0,2023-08-04,-7.5475,2.4738,,,4.0,46.0,130640.0,,,,,,,,,,1
control,1691141003174,,,29189.4,,29189.4,83.3333,-2.0071,-31.9412,0.283309,-4.5809,6,1597217.0,2023-08-04,-2.8605,-2.0071,,,4.0,47.0,124757.0,,,,,,,,,,1
control,1691141599870,,,29206.3,,29206.3,66.6667,-7.7924,-37.7092,0.260842,-10.317,6,1593630.0,2023-08-04,-8.6453,-7.7924,,,4.0,47.0,124757.0,,,,,,,,,,1
control,1691142451525,,,29187.9,,29187.9,83.3333,-1.4933,-31.4289,0.290917,-4.223,6,1584248.0,2023-08-04,-2.5624,-1.4933,,,4.0,47.0,125280.0,,,,,,,,,,1
control,1691146442846,,,29144.5,,29144.5,40.0,13.3958,33.4326,0.246872,13.0176,5,1355951.0,2023-08-04,13.4425,13.3958,,,4.0,46.0,118383.0,,,,,,,,,,1
control,1691146559706,,,29146.1,,29146.1,40.0,12.8461,32.8818,0.248056,12.4528,5,1358086.0,2023-08-04,12.8928,12.8461,,,4.0,46.0,118383.0,,,,,,,,,,1
control,1691146599940,,,29147.5,,29147.5,40.0,12.3652,32.3999,0.249578,11.9524,5,1360841.0,2023-08-04,12.4119,12.3652,,,4.0,46.0,118383.0,,,,,,,,,,1
control,1691146775389,,,29147.6,,29147.6,40.0,12.3308,32.3655,0.249463,11.9195,5,1360633.0,2023-08-04,12.3775,12.3308,,,4.0,46.0,118383.0,,,,,,,,,,1
control,1691149634036,,,29142.4,,29142.4,40.0,14.1173,34.1556,0.23386,14.3964,5,1296442.0,2023-08-04,13.3237,14.1173,,,4.0,48.0,123114.0,,,,,,,,,,1
control,1691150526672,,,29147.2,,29147.2,40.0,12.4682,32.5032,0.252779,12.6446,5,1317873.0,2023-08-04,11.6022,12.4682,,,4.0,49.0,124091.0,,,,,,,,,,1
control,1691152793847,,,29147.0,,29147.0,80.0,2.5344,-7.4582,0.301218,12.1492,5,1640801.0,2023-08-04,12.9934,12.5369,,,4.0,46.0,114993.0,,,,,,,,,,1
control,1691152977274,,,29190.8,,29190.8,80.0,-2.4866,17.5184,0.306996,-2.8948,5,1678377.0,2023-08-04,-2.0308,-2.4866,,,4.0,46.0,114993.0,,,,,,,,,,1
control,1691153743779,,,29205.8,,29205.8,40.0,-7.6213,12.3734,0.261991,-7.7057,5,1811157.0,2023-08-04,-7.0216,-7.6213,,,4.0,47.0,118698.0,,,,,,,,,,1
liq,1691156238132,BUY,35.0,29261.8,29261.8,29261.4,0.0,-16.7711,3.2054,0.002145,-25.6758,6,1927207.0,2023-08-04,-24.6037,-16.7711,-25.1183,-16.7711,4.0,50.0,126852.0,82606.89996139529,25.6758,16.7711,24.6037,16.7711,25.1183,16.7711,,,1
liq,1691156244342,BUY,57.0,29270.9,29270.9,29270.9,0.0,-19.8747,0.0955,0.005563,-28.6778,6,1933830.0,2023-08-04,-27.705,-19.8747,-28.2194,-19.8747,4.0,50.0,126852.0,82606.89996139529,28.6778,19.8747,27.705,19.8747,28.2194,19.8747,,,1
liq,1691156826632,BUY,19.0,29309.6,29309.6,29309.5,0.0,-33.0524,-3.1216,0.009417,-39.9071,7,2091680.0,2023-08-04,-39.5766,-33.0524,-40.3952,-33.0524,6.0,51.0,133302.0,85656.4675100221,39.9071,33.0524,39.5766,33.0524,40.3952,33.0524,,,1
liq,1691157838584,SELL,40.0,29191.7,29191.7,29192.0,71.4286,7.2023,37.254,0.232524,2.828,7,2330152.0,2023-08-04,0.4693,7.2023,1.893,7.2023,6.0,50.0,129689.0,45524.51671195831,2.828,7.2023,0.4693,7.2023,1.893,7.2023,,,1
control,1691159246929,,,29223.8,,29223.8,85.7143,-3.7898,26.2289,0.271748,-8.7939,7,2498318.0,2023-08-04,-11.7078,-3.7898,,,6.0,50.0,128702.0,,,,,,,,,,1
control,1691162069314,,,29240.0,,29240.0,42.8571,-9.328,20.674,0.163719,-12.8914,7,2643934.0,2023-08-04,-14.4183,-9.328,,,6.0,49.0,131946.0,,,,,,,,,,1
control,1691165888359,,,29244.6,,29244.6,71.4286,-10.8995,19.0978,0.198616,-12.6816,7,2578590.0,2023-08-04,-14.7764,-10.8995,,,6.0,48.0,132024.0,,,,,,,,,,1
liq,1691172962163,SELL,2.0,29142.9,29142.9,29142.9,57.1429,33.9834,54.0614,0.212552,22.6203,7,2568038.0,2023-08-04,22.8192,33.9834,24.6489,33.9834,6.0,48.0,130095.0,67023.6621313434,22.6203,33.9834,22.8192,33.9834,24.6489,33.9834,,,1
liq,1691173244591,SELL,7.0,29126.1,29126.1,29126.1,14.2857,39.7711,59.8606,0.053716,28.0429,7,2601027.0,2023-08-04,27.6947,39.7711,29.7991,39.7711,6.0,48.0,135727.0,68966.71493128562,28.0429,39.7711,27.6947,39.7711,29.7991,39.7711,,,1
liq,1691173404250,SELL,297.0,29089.2,29089.2,29089.3,0.0,52.5066,2.3945,0.010538,40.217,8,2640900.0,2023-08-04,40.4149,52.5066,42.5221,52.5066,6.0,48.0,135727.0,68966.71493128562,40.217,52.5066,40.4149,52.5066,42.5221,52.5066,,,1
liq,1691173525366,SELL,1.0,29090.3,29090.3,29090.4,0.0,52.1265,2.0163,0.027961,39.1624,8,2687397.0,2023-08-04,40.1959,52.1265,42.1938,52.1265,6.0,47.0,134527.0,68790.47625254294,39.1624,52.1265,40.1959,52.1265,42.1938,52.1265,,,1
liq,1691173526587,SELL,8.0,29089.1,29089.1,29089.4,0.0,52.5412,2.4289,0.028153,39.5693,8,2687910.0,2023-08-04,40.61,52.5412,42.6081,52.5412,6.0,47.0,134527.0,68790.47625254294,39.5693,52.5412,40.61,52.5412,42.6081,52.5412,,,1
liq,1691173541363,SELL,9.0,29075.0,29075.0,29075.0,0.0,57.4162,-2.7177,0.001961,44.1678,9,2706126.0,2023-08-04,45.4793,57.4162,47.4783,57.4162,6.0,47.0,134527.0,68790.47625254294,44.1678,57.4162,45.4793,57.4162,47.4783,57.4162,,,1
liq,1691173542500,SELL,25.0,29066.2,29066.2,29066.3,0.0,60.4612,0.3091,0.004907,47.0703,9,2714139.0,2023-08-04,48.5206,60.4612,50.5203,60.4612,6.0,47.0,134527.0,68790.47625254294,47.0703,60.4612,48.5206,60.4612,50.5203,60.4612,,,1
liq,1691173543522,SELL,55.0,29069.4,29069.4,29069.5,0.0,59.3537,-0.7918,0.00722,45.8556,9,2720461.0,2023-08-04,47.4144,59.3537,49.4139,59.3537,6.0,47.0,134527.0,68790.47625254294,45.8556,59.3537,47.4144,59.3537,49.4139,59.3537,,,1
liq,1691174207162,SELL,125.0,29068.4,29068.4,29068.7,0.0,59.6997,-0.4478,0.01759,44.473,9,2849469.0,2023-08-04,45.6651,59.6997,47.6053,59.6997,7.0,49.0,142331.0,72684.79016718126,44.473,59.6997,45.6651,59.6997,47.6053,59.6997,,,1
liq,1691174238191,SELL,94.0,29057.3,29057.3,29057.4,0.0,63.5426,3.3721,0.030183,47.7406,9,2885227.0,2023-08-04,49.5026,63.5426,51.4436,63.5426,7.0,49.0,142331.0,72684.79016718126,47.7406,63.5426,49.5026,63.5426,51.4436,63.5426,,,1
liq,1691174413216,SELL,20.0,29053.9,29053.9,29053.9,11.1111,64.7203,84.8598,0.044688,48.3077,9,2918352.0,2023-08-04,47.3182,64.7203,50.1738,64.7203,8.0,49.0,151721.0,76319.60460382287,48.3077,64.7203,47.3182,64.7203,50.1738,64.7203,,,1
liq,1691174417041,SELL,1.0,29040.1,29040.1,29040.1,0.0,69.5031,-0.7024,0.002755,52.916,10,2927589.0,2023-08-04,52.0927,69.5031,54.9497,69.5031,8.0,49.0,151721.0,76319.60460382287,52.916,69.5031,52.0927,69.5031,54.9497,69.5031,,,1
liq,1691174436651,SELL,1.0,29032.2,29032.2,29032.2,0.0,72.2431,2.0186,0.00891,55.322,10,2945432.0,2023-08-04,54.828,72.2431,57.6858,72.2431,8.0,49.0,151721.0,76319.60460382287,55.322,72.2431,54.828,72.2431,57.6858,72.2431,,,1
liq,1691174452242,SELL,154.0,29018.2,29018.2,29018.3,0.0,67.0355,-3.1527,0.001077,60.0431,11,2948581.0,2023-08-04,59.679,77.1025,62.5382,77.1025,8.0,49.0,151721.0,76319.60460382287,60.0431,67.0355,59.679,77.1025,62.5382,77.1025,,,1
liq,1691174454310,SELL,2.0,29021.5,29021.5,29021.5,0.0,65.8908,-4.2895,0.003662,58.7359,11,2956185.0,2023-08-04,58.5351,75.9567,61.394,75.9567,8.0,49.0,151721.0,76319.60460382287,58.7359,65.8908,58.5351,75.9567,61.394,75.9567,,,1
liq,1691174582040,SELL,32.0,29001.0,29001.0,29001.1,0.0,73.0061,2.7762,0.012885,64.5414,11,3016868.0,2023-08-04,65.6452,83.0791,68.5061,83.0791,8.0,49.0,151721.0,76319.60460382287,64.5414,73.0061,65.6452,83.0791,68.5061,83.0791,,,1
liq,1691174729562,SELL,872.0,28995.3,28995.3,28995.5,8.3333,74.9862,4.7426,0.031715,64.7689,12,3106655.0,2023-08-04,60.2534,85.0612,63.2775,85.0612,10.0,50.0,171866.0,85717.49045915986,64.7689,74.9862,60.2534,85.0612,63.2775,85.0612,,,1
liq,1691174732842,SELL,3.0,28970.3,28970.3,28970.3,0.0,83.6805,3.3728,0.006391,73.1508,12,3120290.0,2023-08-04,68.9349,93.7642,71.9616,93.7642,10.0,50.0,171866.0,85717.49045915986,73.1508,83.6805,68.9349,93.7642,71.9616,93.7642,,,1
liq,1691174734048,SELL,78.0,28970.7,28970.7,28970.8,0.0,83.5413,3.2347,0.009726,72.7775,12,3130798.0,2023-08-04,68.7959,93.6248,71.8226,93.6248,10.0,50.0,171866.0,85717.49045915986,72.7775,83.5413,68.7959,93.6248,71.8226,93.6248,,,1
liq,1691174764269,SELL,3.0,28970.1,28970.1,28970.2,0.0,83.7501,3.4419,0.022554,72.0856,12,3171781.0,2023-08-04,69.0045,93.8338,72.0312,93.8338,10.0,50.0,171866.0,85717.49045915986,72.0856,83.7501,69.0045,93.8338,72.0312,93.8338,,,1
liq,1691174765324,SELL,12.0,28967.4,28967.4,28967.4,0.0,84.69,4.3743,0.022639,73.0184,12,3172058.0,2023-08-04,69.943,94.7747,72.97,94.7747,10.0,50.0,171866.0,85717.49045915986,73.0184,84.69,69.943,94.7747,72.97,94.7747,,,1
