kind,day,cascade_id,side,direction,start_ms,end_ms,time_ms,profile_ts_ms,bundle_width_ms,bundle_n_events_dedup,bundle_total_qty_accum,bundle_total_notional,p_liq,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,node_up_bp,node_dn_bp,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,p_tgt_back_vwap,p_tgt_back_node,p_tgt_fwd_node,p_tgt_node_up,p_tgt_node_dn,bp_1m,bp_1m_reactdir,bp_1m_abs,bp_5m,bp_5m_reactdir,bp_5m_abs,bp_15m,bp_15m_reactdir,bp_15m_abs,bp_30m,bp_30m_reactdir,bp_30m_abs,bp_60m,bp_60m_reactdir,bp_60m_abs,bp_240m,bp_240m_reactdir,bp_240m_abs,mfe_1m_reactdir,mae_1m_reactdir,mfe_5m_reactdir,mae_5m_reactdir,mfe_15m_reactdir,mae_15m_reactdir,mfe_30m_reactdir,mae_30m_reactdir,mfe_60m_reactdir,mae_60m_reactdir,mfe_240m_reactdir,mae_240m_reactdir,reach_back_vwap_sec,reach_back_vwap_1m,reach_back_vwap_5m,reach_back_vwap_15m,reach_back_vwap_30m,reach_back_vwap_60m,reach_back_vwap_240m,reach_back_node_sec,reach_back_node_1m,reach_back_node_5m,reach_back_node_15m,reach_back_node_30m,reach_back_node_60m,reach_back_node_240m,reach_fwd_node_sec,reach_fwd_node_1m,reach_fwd_node_5m,reach_fwd_node_15m,reach_fwd_node_30m,reach_fwd_node_60m,reach_fwd_node_240m,reach_node_up_sec,reach_node_up_1m,reach_node_up_5m,reach_node_up_15m,reach_node_up_30m,reach_node_up_60m,reach_node_up_240m,reach_node_dn_sec,reach_node_dn_1m,reach_node_dn_5m,reach_node_dn_15m,reach_node_dn_30m,reach_node_dn_60m,reach_node_dn_240m,doi_post_1m,doi_post_1m_n,doi_post_5m,doi_post_5m_n,doi_post_15m,doi_post_15m_n,doi_post_30m,doi_post_30m_n,doi_post_60m,doi_post_60m_n,doi_post_240m,doi_post_240m_n,bf_bp_1m,bf_bp_1m_reactdir,bf_bp_5m,bf_bp_5m_reactdir,bf_bp_15m,bf_bp_15m_reactdir,bf_bp_30m,bf_bp_30m_reactdir,bf_bp_60m,bf_bp_60m_reactdir,bf_bp_240m,bf_bp_240m_reactdir,doi_pre_1h,doi_pre_1h_n,doi_pre_4h,doi_pre_4h_n,doi_in,doi_in_n,m_ts_ms,m_count_long_short_ratio,m_sum_toptrader_long_short_ratio,m_sum_taker_long_short_vol_ratio,bf_anchor_ts_ms,bf_anchor_close,bf_xcorr_best_lag_min,bf_xcorr_best_r,bf_xcorr_n
control_matched,2024-02-20,control_matched_2024-02-20_00024,,none,1708390920000,1708390920000,1708390920000,1708390920000,,,,,51629.5,51629.5,14.2857,92.6453,-7.7283,0.011083,98.2858,21,17139794.0,92.64528426436135,,109.6251,42.3331,,,17.0,134.0,949895.0,,,,,,,,,,1,1708390923313,51629.8,1708390915576,51629.5,3313,0.0581,52136.9447,52107.8231,,52107.823,,6.1011,6.1011,6.1011,15.8629,15.8629,15.8629,2.3823,2.3823,2.3823,-17.6836,-17.6836,17.6836,12.8221,12.8221,12.8221,39.1634,39.1634,39.1634,7.0115,0.0,20.5695,0.0,20.5695,0.0,20.5695,-57.0407,20.5695,-57.0407,45.0709,-57.0407,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,-19584.0,1,-24624.0,3,8688.0,6,64066.0,12,73367.0,48,-1.4931,-1.4931,-4.9726,-4.9726,,,,,5.1742,5.1742,46.8013,46.8013,15631.0,12,65827.0,48,,0,1708390800000,,,0.42866944,1708390920000,8532675.0,5.0,0.8541,10
control_matched,2024-02-20,control_matched_2024-02-20_00025,,none,1708437600000,1708437600000,1708437600000,1708437600000,,,,,52906.1,52906.1,54.2857,-141.0365,37.9413,0.026186,-155.7032,35,21985614.0,,-141.0365168925552,-148.2378,-101.5415,,,30.0,149.0,1278950.0,,,,,,,,,,1,1708437600020,52906.0,1708437597631,52906.1,20,-0.0189,52082.3351,52159.9309,,,52159.9308,-6.4454,-6.4454,6.4454,-9.0349,-9.0349,9.0349,-115.4122,-115.4122,115.4122,-111.2161,-111.2161,111.2161,-154.9919,-154.9919,154.9919,-292.5755,-292.5755,292.5755,4.1583,-7.5417,4.1583,-17.5027,4.1583,-165.52,4.1583,-165.52,4.1583,-209.05,4.1583,-398.0645,804.375,0,0,1,1,1,1,800.648,0,0,1,1,1,1,,,,,,,,,,,,,,,800.648,0.0,0.0,1.0,1.0,1.0,1.0,,0,32613.0,1,-146748.0,3,-139743.0,6,-165137.0,12,-522177.0,48,2.4449,2.4449,-23.6052,-23.6052,-48.2882,-48.2882,-91.0381,-91.0381,-133.144,-133.144,-254.563,-254.563,223959.0,12,271796.0,48,,0,1708437600000,,,1.04998671,1708437600000,8712069.0,0.0,0.9301,20
control_matched,2024-02-20,control_matched_2024-02-20_00026,,none,1708441380000,1708441380000,1708441380000,1708441380000,,,,,52091.0,52091.0,94.2857,3.2295,103.7132,0.070371,2.4541,35,25347890.0,3.229534927854046,-16.746954416360097,9.9306,-26.7202,,,30.0,153.0,1381478.0,,,,,,,,,,1,1708441380330,52090.9,1708441379878,52091.0,330,-0.0192,52103.7837,52107.8228,,52107.823,52003.7634,-12.0942,-12.0942,12.0942,-20.2531,-20.2531,20.2531,-69.993,-69.993,69.993,-108.8482,-108.8482,108.8482,-80.8011,-80.8011,80.8011,-115.74,-115.74,115.74,4.6265,-12.651,4.6265,-37.9721,4.6265,-69.993,4.6265,-162.0437,4.6265,-162.0437,4.6265,-247.8168,23.01,1,1,1,1,1,1,24.021,1,1,1,1,1,1,,,,,,,,24.021,1.0,1.0,1.0,1.0,1.0,1.0,131.11,0.0,1.0,1.0,1.0,1.0,1.0,,0,-19572.0,1,-135328.0,3,-207036.0,6,-380507.0,12,-380680.0,48,-0.946,-0.946,-9.5978,-9.5978,-33.5097,-33.5097,-54.6882,-54.6882,,,,,-165137.0,12,229316.0,48,,0,1708441200000,,,1.09225413,1708441380000,8583199.0,9.0,0.6727,11
control_matched,2024-02-20,control_matched_2024-02-20_00027,,none,1708441500000,1708441500000,1708441500000,1708441500000,,,,,52019.0,52019.0,91.4286,-2.929,117.6978,0.068611,16.2536,35,25404571.0,17.075101480744443,-2.9290375151889485,23.7901,-12.9161,,,30.0,152.0,1380526.0,,,,,,,,,,1,1708441500047,52019.0,1708441499125,52019.0,47,0.0,52103.5496,52003.7636,,52107.823,52003.7634,-14.0526,-14.0526,14.0526,-16.0518,-16.0518,16.0518,-45.9448,-45.9448,45.9448,-82.0277,-82.0277,82.0277,-67.9752,-67.9752,67.9752,-98.6755,-98.6755,98.6755,0.0,-16.1864,0.0,-24.2027,1.9993,-57.8635,1.9993,-148.4458,1.9993,-148.4458,1.9993,-234.3375,,0,0,0,0,0,0,11.393,1,1,1,1,1,1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.393,1.0,1.0,1.0,1.0,1.0,1.0,,0,-68610.0,1,-101147.0,3,-305556.0,6,-391233.0,12,-361320.0,48,2.4529,2.4529,-1.1593,-1.1593,-14.3873,-14.3873,-47.5762,-47.5762,,,,,-217322.0,12,238403.0,48,,0,1708441500000,,,0.76562287,1708441500000,8565200.0,9.0,0.7036,11
control_matched,2024-02-20,control_matched_2024-02-20_00028,,none,1708441200000,1708441200000,1708441200000,1708441200000,,,,,52086.0,52086.0,94.2857,4.1898,104.6831,0.069475,3.4312,35,25301150.0,4.189795797850576,-15.788611191157202,10.8915,-25.7628,,,30.0,153.0,1381478.0,,,,,,,,,,1,1708441200041,52086.0,1708441199036,52086.0,41,0.0,52103.8717,52107.823,,52107.823,52003.7634,-5.5869,-5.5869,5.5869,-12.8633,-12.8633,12.8633,-32.0432,-32.0432,32.0432,-109.1848,-109.1848,109.1848,-72.9563,-72.9563,72.9563,-106.3626,-106.3626,106.3626,0.6144,-7.8716,7.2188,-14.6105,7.2188,-37.0349,7.2188,-127.8271,7.2188,-161.1182,7.2188,-246.8994,84.49,0,1,1,1,1,1,149.674,0,1,1,1,1,1,,,,,,,,149.674,0.0,1.0,1.0,1.0,1.0,1.0,311.399,0.0,0.0,1.0,1.0,1.0,1.0,,0,-19572.0,1,-135328.0,3,-207036.0,6,-380507.0,12,-380680.0,48,-3.5749,-3.5749,-35.9152,-35.9152,-31.4958,-31.4958,-99.4268,-99.4268,-60.0414,-60.0414,,,-165137.0,12,229316.0,48,,0,1708441200000,,,1.09225413,1708441200000,8596073.0,0.0,0.8121,20
control_matched,2024-02-20,control_matched_2024-02-20_00029,,none,1708441620000,1708441620000,1708441620000,1708441620000,,,,,51925.0,51925.0,85.7143,5.1635,-114.1217,0.06374,34.1133,35,25603383.0,5.163529729728159,-14.816821809831966,41.9362,5.1635,,,30.0,152.0,1380526.0,,,,,,,,,,1,1708441620044,51925.1,1708441619896,51925.0,44,0.0193,52102.1333,51951.8115,,51951.8116,51848.0637,11.0544,11.0544,11.0544,2.5999,2.5999,2.5999,-38.0548,-38.0548,38.0548,-88.0499,-88.0499,88.0499,-36.6104,-36.6104,36.6104,-87.1255,-87.1255,87.1255,17.9104,0.0,17.9104,-6.0087,20.0866,-39.8844,20.0866,-130.6305,20.0866,-130.6305,20.0866,-216.6775,,0,0,0,0,0,0,3.202,1,1,1,1,1,1,,,,,,,,3.202,1.0,1.0,1.0,1.0,1.0,1.0,537.191,0.0,0.0,1.0,1.0,1.0,1.0,,0,-68610.0,1,-101147.0,3,-305556.0,6,-391233.0,12,-361320.0,48,-6.4029,-6.4029,-8.8072,-8.8072,-51.8795,-51.8795,-44.0618,-44.0618,-32.7092,-32.7092,,,-217322.0,12,238403.0,48,,0,1708441500000,,,0.76562287,1708441620000,8580455.0,0.0,0.5872,20
control_matched,2024-02-20,control_matched_2024-02-20_00030,,none,1708442640000,1708442640000,1708442640000,1708442640000,,,,,51763.3,51763.3,65.7143,16.3752,-83.2398,0.042394,63.1412,35,26577170.0,16.37524129111641,,72.5713,16.3752,,,30.0,152.0,1391840.0,,,,,,,,,,1,1708442640038,51763.6,1708442639965,51763.3,38,0.058,52090.1397,51848.0634,,51848.0637,,7.6308,7.6308,7.6308,-20.1879,-20.1879,20.1879,-51.4068,-51.4068,51.4068,-8.0365,-8.0365,8.0365,-14.5855,-14.5855,14.5855,-33.9235,-33.9235,33.9235,10.1229,0.0,10.1229,-20.4198,10.1229,-99.8385,10.1229,-99.8385,12.731,-99.8385,12.731,-186.154,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20244.0,1,20244.0,1,-204409.0,3,-250097.0,6,-262100.0,12,-261590.0,48,-8.2749,-8.2749,-54.3838,-54.3838,-28.0016,-28.0016,-2.7887,-2.7887,-10.106,-10.106,24.3746,24.3746,-133291.0,12,93711.0,48,,0,1708442400000,,,0.85080398,1708442640000,8552363.0,0.0,0.7285,20
control_matched,2024-02-20,control_matched_2024-02-20_00031,,none,1708435140000,1708435140000,1708435140000,1708435140000,,,,,52320.0,52320.0,43.4783,-40.5537,29.3719,0.045562,-66.0729,23,19499059.0,,-40.55371360996091,-65.4351,-70.3724,,,20.0,144.0,1062056.0,,,,,,,,,,1,1708435140034,52320.1,1708435139059,52320.0,34,0.0191,51974.3066,52107.823,,,52107.823,-0.4587,-0.4587,0.4587,3.039,3.039,3.039,17.9472,17.9472,17.9472,109.996,109.996,109.996,1.1659,1.1659,1.1659,-210.4163,-210.4163,210.4163,3.4212,-3.3448,15.6536,-3.3448,19.4763,-3.3448,148.2031,-3.3448,148.2031,-55.3898,148.2031,-223.6425,4854.017,0,0,0,0,0,1,3263.565,0,0,0,0,1,1,,,,,,,,,,,,,,,3263.565,0.0,0.0,0.0,0.0,1.0,1.0,3407.0,1,3407.0,1,1350.0,3,191459.0,6,70563.0,12,-348670.0,48,-14.5344,-14.5344,,,30.9419,30.9419,76.3371,76.3371,14.7325,14.7325,-197.2088,-197.2088,73720.0,12,88673.0,48,,0,1708434900000,,,2.90473984,1708435140000,8633287.0,8.0,0.7933,6
control_matched,2024-02-20,control_matched_2024-02-20_00032,,none,1708471080000,1708471080000,1708471080000,1708471080000,,,,,52544.1,52544.1,26.6667,-83.0306,16.5865,0.009036,-114.7782,45,32767308.0,,-83.03064085355236,-81.4935,-33.3465,,,38.0,151.0,1675327.0,,,,,,,,,,1,1708471080019,52544.1,1708471079380,52544.1,19,0.0,51941.0083,52107.8232,,,52107.823,-13.6837,-13.6837,13.6837,-11.2096,-11.2096,11.2096,-36.8643,-36.8643,36.8643,-38.9768,-38.9768,38.9768,-36.5598,-36.5598,36.5598,-86.042,-86.042,86.042,0.0,-13.6837,0.7613,-15.4917,0.7613,-48.6258,0.7613,-55.2869,0.7613,-55.2869,0.7613,-91.6373,,0,0,0,0,0,0,8910.947,0,0,0,0,0,1,,,,,,,,,,,,,,,8910.947,0.0,0.0,0.0,0.0,0.0,1.0,,0,606.0,1,-91475.0,3,-108367.0,6,-108141.0,12,-165635.0,48,4.5986,4.5986,8.1322,8.1322,,,-8.8956,-8.8956,,,-26.4952,-26.4952,221648.0,12,146143.0,48,,0,1708470900000,,,1.00723046,1708471080000,8620036.0,10.0,0.7291,5
control_matched,2024-02-20,control_matched_2024-02-20_00033,,none,1708444680000,1708444680000,1708444680000,1708444680000,,,,,51722.0,51722.0,78.3784,24.3733,-85.236,0.043517,62.4888,37,28218750.0,24.37331362910319,,79.3808,24.3733,,,30.0,151.0,1353810.0,,,,,,,,,,1,1708444680047,51722.0,1708444679625,51722.0,47,0.0,52045.2046,51848.0636,,51848.0637,,-0.7734,-0.7734,0.7734,-10.0537,-10.0537,10.0537,2.3201,2.3201,2.3201,-0.3867,-0.3867,0.3867,-41.7617,-41.7617,41.7617,78.6513,78.6513,78.6513,3.4801,-0.7734,3.4801,-13.9206,16.5113,-13.9206,20.7842,-19.7208,20.7842,-58.7758,86.0949,-178.2607,13931.943,0,0,0,0,0,1,13052.521,0,0,0,0,0,1,,,,,,,,13052.521,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,-4250.0,1,4383.0,3,-10822.0,6,-10344.0,12,-77244.0,48,-6.4526,-6.4526,,,20.3041,20.3041,14.1135,14.1135,-42.2761,-42.2761,53.1417,53.1417,-371545.0,12,-244190.0,48,,0,1708444500000,,,1.16816778,1708444680000,8549978.0,-4.0,0.6608,11
control_matched,2024-02-20,control_matched_2024-02-20_00034,,none,1708461180000,1708461180000,1708461180000,1708461180000,,,,,52140.1,52140.1,62.2222,-26.1481,84.1145,0.021782,-42.4444,45,31748623.0,,-26.148120208871855,-14.3188,-36.112,,,38.0,153.0,1434631.0,,,,,,,,,,1,1708461182934,52140.2,1708461176550,52140.1,2934,0.0192,51918.7945,52003.7635,,,52003.7634,-1.2275,-1.2275,1.2275,16.0721,16.0721,16.0721,16.4556,16.4556,16.4556,-30.744,-30.744,30.744,0.7096,0.7096,0.7096,28.3466,28.3466,28.3466,0.2685,-8.0744,18.4503,-8.0744,18.4503,-8.0744,21.8258,-38.8951,21.8258,-38.8951,83.7358,-38.8951,,0,0,0,0,0,0,1775.719,0,0,0,1,1,1,,,,,,,,,,,,,,,1775.719,0.0,0.0,0.0,1.0,1.0,1.0,,0,2532.0,1,-45458.0,3,-58689.0,6,-40751.0,12,97514.0,48,,,,,,,,,,,,,-73367.0,12,-58688.0,48,,0,1708461000000,,,1.18098469,1708461180000,,2.0,0.7865,9
control_matched,2024-02-20,control_matched_2024-02-20_00035,,none,1708444200000,1708444200000,1708444200000,1708444200000,,,,,51602.0,51602.0,45.9459,47.6849,-62.1793,0.021495,86.3019,37,28144945.0,47.68490615721242,,102.8203,47.6849,,,30.0,151.0,1353810.0,,,,,,,,,,1,1708444200051,51602.1,1708444199777,51602.0,51,0.0194,52047.3351,51848.0636,,51848.0637,,11.9956,11.9956,11.9956,18.9721,18.9721,18.9721,12.2669,12.2669,12.2669,22.8479,22.8479,22.8479,4.5735,4.5735,4.5735,80.9851,80.9851,80.9851,12.1894,-0.7945,32.1499,-0.7945,32.1499,-0.7945,44.068,-0.7945,44.068,-6.8989,82.6129,-155.4394,,0,0,0,0,0,0,13532.517,0,0,0,0,0,1,,,,,,,,13532.517,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,-5441.0,1,-39989.0,3,-12003.0,6,-7112.0,12,-33714.0,48,,,,,,,,,,,,,-339418.0,12,-222914.0,48,,0,1708444200000,,,0.79744905,1708444200000,,-10.0,0.836,5
control_matched,2024-02-20,control_matched_2024-02-20_00036,,none,1708451400000,1708451400000,1708451400000,1708451400000,,,,,51097.9,51097.9,24.4444,116.4294,-34.1099,0.008191,165.5707,45,30025166.0,116.42944866074424,,192.4375,126.5459,,,38.0,157.0,1442398.0,,,,,,,,,,1,1708451400022,51097.9,1708451399917,51097.9,22,0.0,51943.9315,51692.8298,,51692.83,,-4.8143,-4.8143,4.8143,14.893,14.893,14.893,53.6421,53.6421,53.6421,49.7281,49.7281,49.7281,87.714,87.714,87.714,197.6598,197.6598,197.6598,3.5814,-10.6854,17.5937,-10.6854,56.519,-10.6854,57.8106,-10.6854,90.8257,-10.6854,226.252,-10.6854,7003.445,0,0,0,0,0,1,5825.219,0,0,0,0,0,1,,,,,,,,5825.219,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,8511.0,1,17270.0,3,16264.0,6,-14344.0,12,-126695.0,48,0.0,0.0,7.0185,7.0185,56.7427,56.7427,61.8069,61.8069,117.628,117.628,142.7495,142.7495,7661.0,12,-519378.0,48,,0,1708451400000,,,0.6133829,1708451400000,8463288.0,0.0,0.6343,14
control_matched,2024-02-20,control_matched_2024-02-20_00039,,none,1708454220000,1708454220000,1708454220000,1708454220000,,,,,51375.8,51375.8,46.6667,61.708,-88.017,0.016358,106.5226,45,30334863.0,61.708047849801446,,133.4046,71.7698,,,38.0,159.0,1461993.0,,,,,,,,,,1,1708454220242,51375.7,1708454219982,51375.8,242,-0.0195,51923.0684,51692.8298,,51692.83,,2.5693,2.5693,2.5693,21.8586,21.8586,21.8586,30.4229,30.4229,30.4229,18.8805,18.8805,18.8805,91.1715,91.1715,91.1715,175.7835,175.7835,175.7835,2.5888,0.0,22.3257,0.0,36.2623,0.0,36.6321,0.0,96.8162,0.0,175.7835,0.0,4156.814,0,0,0,0,0,1,3004.999,0,0,0,0,1,1,,,,,,,,3004.999,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,0,-9913.0,1,-27144.0,3,-23425.0,6,-28318.0,12,-84351.0,48,,,,,,,,,,,,,55581.0,12,-409794.0,48,,0,1708454100000,,,0.91427145,1708454220000,,-3.0,0.7595,8
control_matched,2024-02-20,control_matched_2024-02-20_00040,,none,1708455300000,1708455300000,1708455300000,1708455300000,,,,,51557.5,51557.5,75.5556,26.2484,-122.949,0.038203,69.881,45,30352478.0,26.248369775917343,,97.5864,36.2746,,,38.0,158.0,1447367.0,,,,,,,,,,1,1708455300128,51557.4,1708455299471,51557.5,128,-0.0194,51917.789,51692.8302,,51692.83,,-4.1507,-4.1507,4.1507,-4.9265,-4.9265,4.9265,-14.1202,-14.1202,14.1202,4.4029,4.4029,4.4029,102.1386,102.1386,102.1386,152.5678,152.5678,152.5678,1.2607,-7.1571,1.2607,-7.1571,1.2607,-19.7256,15.6719,-19.7256,118.2953,-19.7256,157.3974,-19.7256,3076.926,0,0,0,0,1,1,1925.113,0,0,0,0,1,1,,,,,,,,1925.113,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,0,1162.0,1,-298.0,3,-3240.0,6,-71659.0,12,105190.0,48,0.0,0.0,,,,,15.1883,15.1883,30.7305,30.7305,,,-20086.0,12,-377130.0,48,,0,1708455300000,,,1.04585735,1708455300000,8563165.0,-1.0,0.6018,6
control_matched,2024-02-20,control_matched_2024-02-20_00041,,none,1708463760000,1708463760000,1708463760000,1708463760000,,,,,51996.9,51996.9,97.7778,1.32,111.8862,0.060544,-13.8922,45,32278233.0,1.3199709501407109,-28.62408090627594,13.9689,-8.6714,,,38.0,149.0,1402215.0,,,,,,,,,,1,1708463760784,51996.9,1708463759704,51996.9,784,0.0,51924.6649,52003.7636,,52003.7634,51848.0637,4.8272,4.8272,4.8272,20.3858,20.3858,20.3858,33.6751,33.6751,33.6751,23.886,23.886,23.886,49.0991,49.0991,49.0991,56.2534,56.2534,56.2534,4.8272,-0.4423,20.3858,-0.4423,43.5218,-0.4423,43.5218,-0.4423,51.1377,-0.4423,111.5259,-0.4423,,0,0,0,0,0,0,2.885,1,1,1,1,1,1,,,,,,,,2.885,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-8683.0,1,42547.0,3,42182.0,6,78324.0,12,142864.0,48,,,,,,,,,,,,,-70635.0,12,-137314.0,48,,0,1708463700000,,,0.73094626,1708463760000,,-8.0,0.8914,5
control_matched,2024-02-20,control_matched_2024-02-20_00042,,none,1708473300000,1708473300000,1708473300000,1708473300000,,,,,52334.5,52334.5,91.1111,-3.4266,56.703,0.049279,-73.0609,45,33137980.0,6.5699843914034695,-3.4265890195773485,-41.1046,-3.4266,,,38.0,148.0,1665045.0,,,,,,,,,,1,1708473300042,52334.5,1708473299622,52334.5,42,0.0,51952.1394,52316.5671,,52368.8837,52316.5671,1.7579,1.7579,1.7579,-3.1337,-3.1337,3.1337,6.8024,6.8024,6.8024,-4.6814,-4.6814,4.6814,-24.9357,-24.9357,24.9357,-49.4129,-49.4129,49.4129,1.7579,0.0,5.3311,-3.4967,7.7196,-9.5539,17.1015,-9.5539,17.1015,-27.3816,17.1015,-53.5975,,0,0,0,0,0,0,225.364,0,1,1,1,1,1,,,,,,,,826.697,0.0,0.0,1.0,1.0,1.0,1.0,225.364,0.0,1.0,1.0,1.0,1.0,1.0,,0,-3710.0,1,-6020.0,3,-13369.0,6,-40112.0,12,-62765.0,48,,,,,,,,,,,,,-64575.0,12,112274.0,48,,0,1708473300000,,,1.87646381,1708473300000,,-2.0,0.743,8
control_matched,2024-02-20,control_matched_2024-02-20_00043,,none,1708469340000,1708469340000,1708469340000,1708469340000,,,,,52325.9,52325.9,80.0,-41.6767,48.3076,0.042075,-74.9996,45,32405148.0,,-41.67668967133235,-43.6098,-1.7836,,,38.0,149.0,1557346.0,,,,,,,,,,1,1708469340046,52325.9,1708469339917,52325.9,46,0.0,51933.4578,52107.8229,,,52107.823,4.6057,4.6057,4.6057,5.3129,5.3129,5.3129,5.5804,5.5804,5.5804,27.9594,27.9594,27.9594,0.7836,0.7836,0.7836,-35.5847,-35.5847,35.5847,4.6057,0.0,7.0711,0.0,9.3835,-20.1621,47.9495,-20.1621,47.9495,-20.1621,47.9495,-46.2295,,0,0,0,0,0,0,10650.92,0,0,0,0,0,1,,,,,,,,,,,,,,,10650.92,0.0,0.0,0.0,0.0,0.0,1.0,78582.0,1,78582.0,1,95614.0,3,122822.0,6,14455.0,12,-39602.0,48,0.0,0.0,-0.0128,-0.0128,0.5213,0.5213,13.0609,13.0609,-6.9304,-6.9304,-20.0633,-20.0633,134968.0,12,17266.0,48,,0,1708469100000,,,3.74076038,1708469340000,8612751.0,6.0,0.5072,12
control_matched,2024-02-20,control_matched_2024-02-20_00044,,none,1708473480000,1708473480000,1708473480000,1708473480000,,,,,52362.2,52362.2,88.8889,1.2764,51.3829,0.047177,-78.2474,45,33133613.0,1.2764331546790233,-8.714851993328043,-46.3729,1.2764,,,38.0,148.0,1665045.0,,,,,,,,,,1,1708473480498,52362.1,1708473479092,52362.2,498,-0.0191,51952.4794,52368.8835,,52368.8837,52316.5671,-7.6582,-7.6582,7.6582,-11.8406,-11.8406,11.8406,11.5351,11.5351,11.5351,-2.6928,-2.6928,2.6928,-21.4086,-21.4086,21.4086,-62.3352,-62.3352,62.3352,0.0,-8.7659,0.0,-11.8597,11.5351,-14.8199,11.8215,-14.8199,11.8215,-33.6312,11.8215,-62.6598,,0,0,0,0,0,0,646.241,0,0,1,1,1,1,,,,,,,,646.241,0.0,0.0,1.0,1.0,1.0,1.0,44.908,1.0,1.0,1.0,1.0,1.0,1.0,,0,-3710.0,1,-6020.0,3,-13369.0,6,-40112.0,12,-62765.0,48,0.0,0.0,-7.7838,-7.7838,,,,,-11.934,-11.934,-25.2378,-25.2378,-64575.0,12,112274.0,48,,0,1708473300000,,,1.87646381,1708473480000,8614049.0,-2.0,0.7748,8
control_matched,2024-02-20,control_matched_2024-02-20_00045,,none,1708469400000,1708469400000,1708469400000,1708469400000,,,,,52350.0,52350.0,73.3333,-46.2611,43.6817,0.037237,-79.5608,45,32407926.0,,-46.261132685256065,-46.1852,3.6072,,,38.0,150.0,1635928.0,,,,,,,,,,1,1708469400098,52350.0,1708469399380,52350.0,98,0.0,51933.4992,52107.8231,,,52107.823,2.4642,2.4642,2.4642,-1.1461,-1.1461,1.1461,-3.4575,-3.4575,3.4575,26.0936,26.0936,26.0936,-1.1461,-1.1461,1.1461,-39.4078,-39.4078,39.4078,2.4642,-0.0191,2.4642,-1.9102,4.7755,-24.7564,43.3238,-24.7564,43.3238,-24.7564,43.3238,-50.8118,,0,0,0,0,0,0,10590.868,0,0,0,0,0,1,,,,,,,,,,,,,,,10590.868,0.0,0.0,0.0,0.0,0.0,1.0,,0,5774.0,1,46542.0,3,44846.0,6,-58289.0,12,-119152.0,48,0.0,0.0,,,0.5213,0.5213,20.0273,20.0273,,,-21.3103,-21.3103,214536.0,12,102185.0,48,,0,1708469400000,,,3.10849475,1708469400000,8612751.0,6.0,0.4641,12
control_matched,2024-02-20,control_matched_2024-02-20_00046,,none,1708461360000,1708461360000,1708461360000,1708461360000,,,,,52168.0,52168.0,62.2222,-31.4822,78.7214,0.022894,-47.7085,45,31777254.0,,-31.482242035397444,-19.5814,38.5071,,,38.0,153.0,1434144.0,,,,,,,,,,1,1708461360082,52168.0,1708461359772,52168.0,82,0.0,51919.1143,52003.7637,,,52003.7634,11.8847,11.8847,11.8847,1.5335,1.5335,1.5335,6.9008,6.9008,6.9008,-31.8203,-31.8203,31.8203,-1.8977,-1.8977,1.8977,29.75,29.75,29.75,13.1115,-1.3802,13.1115,-10.9837,16.4852,-10.9837,16.4852,-44.2033,16.4852,-44.2033,78.3622,-44.2033,,0,0,0,0,0,0,1598.571,0,0,0,1,1,1,,,,,,,,,,,,,,,1598.571,0.0,0.0,0.0,1.0,1.0,1.0,,0,-49331.0,1,-55964.0,3,-74294.0,6,-50903.0,12,83686.0,48,3.3331,3.3331,5.9976,5.9976,11.986,11.986,,,,,14.8575,14.8575,-66543.0,12,-84519.0,48,,0,1708461300000,,,1.24868431,1708461360000,8601720.0,2.0,0.9073,8
