date,date_t1,open_t,close_t,open_t1,close_t1,r,r_night_bps,r_day_bps,nights,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,roll_monthly,roll_quarterly,nightless_marked,is_glitch,night_open,night_close,has_night,leg_b_bps,leg_a_bps,leg_c_bps,regime,weekday,month,year,vol20,vol_tercile,sq_dist_td
2025-09-08,2025-09-09,43700.0,43660.0,43900.0,43560.0,0.005497022446175004,54.970224461750036,-9.153318077803618,1,2.7943197434722857,0.5038937242327073,52.17590471827775,54.466330737517325,2278.0,False,False,False,False,43600.0,43980.0,True,87.15596330275189,-13.742556115436955,-18.19008640291053,2024-11-05..2026-08-28(引け 15:45),Monday,9,2025,0.010941993419709467,mid,4
2025-09-09,2025-09-10,43900.0,43560.0,43480.0,43870.0,-0.0018365472910927272,-18.365472910927274,-77.44874715261973,1,2.8007346189164375,0.5050505050505051,-21.16620752984371,-18.87052341597778,-922.0,False,False,False,False,43580.0,43600.0,True,4.5892611289577445,4.591368227730985,-27.52293577981679,2024-11-05..2026-08-28(引け 15:45),Tuesday,9,2025,0.010959761251468882,mid,3
2025-09-10,2025-09-11,43480.0,43870.0,44000.0,44440.0,0.0029633006610438883,29.633006610438883,89.69641214351398,1,2.7809436972874404,0.501481650330522,26.852062913151443,29.13152496010836,1178.0,True,True,False,False,43880.0,43870.0,True,-2.278942570647091,2.279462046956837,29.633006610438883,2024-11-05..2026-08-28(引け 15:45),Wednesday,9,2025,0.01093598407896048,mid,2
2025-09-11,2025-09-12,44000.0,44440.0,44570.0,44480.0,0.0029252925292528875,29.252925292528875,100.00000000000009,1,2.7452745274527453,0.4950495049504951,26.50765076507613,28.75787578757838,1178.0,True,True,False,False,44290.0,44520.0,True,51.930458342741574,-33.75337533753409,11.23090745732247,2024-11-05..2026-08-28(引け 15:45),Thursday,9,2025,0.010380561716161389,low,1
2025-09-12,2025-09-16,44570.0,44480.0,44640.0,44640.0,0.003597122302158251,35.97122302158251,-20.192954902400473,4,2.742805755395683,0.4946043165467626,33.228417266186824,35.47661870503575,1478.0,True,True,False,False,44430.0,44400.0,True,-6.752194463200967,-11.241007194244812,54.0540540540535,2024-11-05..2026-08-28(引け 15:45),Friday,9,2025,0.009823295949490296,low,0
2025-09-16,2025-09-17,44640.0,44640.0,44500.0,44610.0,-0.0031362007168458383,-31.362007168458383,0.0,1,2.7329749103942653,0.492831541218638,-34.09498207885265,-31.854838709677022,-1522.0,False,False,False,False,44590.0,44550.0,True,-8.970621215519392,-11.200716845878311,-11.223344556677839,2024-11-05..2026-08-28(引け 15:45),Tuesday,9,2025,0.008884732558625435,low,1
2025-09-17,2025-09-18,44500.0,44610.0,44750.0,45220.0,0.0031383097960098194,31.383097960098194,24.719101123595877,1,2.7348128222371666,0.49316296794440706,28.648285137861027,30.889934992153787,1278.0,False,False,False,False,44660.0,44630.0,True,-6.717420510523597,11.2082492714638,26.887743670176434,2024-11-05..2026-08-28(引け 15:45),Wednesday,9,2025,0.00883942980645962,low,2
2025-09-18,2025-09-19,44750.0,45220.0,45620.0,44730.0,0.00884564352056616,88.45643520566159,105.02793296089274,1,2.697921273772667,0.48651039363113663,85.75851393188893,87.96992481203046,3878.0,False,False,False,False,45260.0,45650.0,True,86.16880247459102,8.845643520565272,-6.5717415115007505,2024-11-05..2026-08-28(引け 15:45),Thursday,9,2025,0.008780183159144854,low,3
2025-09-19,2025-09-22,45620.0,44730.0,45070.0,45320.0,0.007601162530739947,76.01162530739947,-195.08987286277923,3,2.727475966912587,0.49183992845964675,73.28414934048688,75.51978537893983,3278.0,False,False,False,False,44830.0,45050.0,True,49.07428061565966,22.35636038453004,4.439511653717698,2024-11-05..2026-08-28(引け 15:45),Friday,9,2025,0.008353820771958086,low,4
2025-09-22,2025-09-23,45070.0,45320.0,45490.0,45550.0,0.0037511032656663,37.511032656663005,55.469270024406384,1,2.6919682259488087,0.4854368932038835,34.8190644307142,37.02559576345912,1578.0,False,False,False,False,45240.0,45490.0,True,55.26083112290081,-17.65225066195919,0.0,2024-11-05..2026-08-28(引け 15:45),Monday,9,2025,0.008613518796516478,low,5
2025-09-23,2025-09-24,45490.0,45550.0,45360.0,45420.0,-0.004171240395170139,-41.71240395170139,13.189712024621603,1,2.6783754116355656,0.4829857299670692,-44.390779363336954,-42.19538968166846,-2022.0,False,False,False,False,45530.0,45330.0,True,-43.92708104546506,-4.390779363336872,6.618133686300265,2024-11-05..2026-08-28(引け 15:45),Tuesday,9,2025,0.008894409412566645,low,6
2025-09-24,2025-09-25,45360.0,45420.0,45370.0,45460.0,-0.0011008366358432609,-11.008366358432609,13.22751322751392,1,2.6860413914575076,0.48436811977102595,-13.694407749890116,-11.492734478203635,-622.0,False,False,False,False,45470.0,45420.0,True,-10.996261271167818,11.008366358431498,-11.008366358432609,2024-11-05..2026-08-28(引け 15:45),Wednesday,9,2025,0.00889821052891756,low,7
2025-09-25,2025-09-26,45370.0,45460.0,45370.0,45050.0,-0.0019797624285086135,-19.797624285086137,19.836896627727363,1,2.6836779586449624,0.48394192696876376,-22.4813022437311,-20.2815662120549,-1022.0,False,False,False,False,45460.0,45370.0,True,-19.797624285086137,0.0,0.0,2024-11-05..2026-08-28(引け 15:45),Thursday,9,2025,0.008387151965955119,low,8
2025-09-26,2025-09-29,45370.0,45050.0,45220.0,45130.0,0.0037735849056603765,37.73584905660377,-70.53118800969816,3,2.7081021087680357,0.48834628190899,35.02774694783573,37.24750277469478,1578.0,False,False,False,False,45130.0,45200.0,True,15.510746731663971,17.758046614873013,4.424778761062953,2024-11-05..2026-08-28(引け 15:45),Friday,9,2025,0.008403972177867963,low,9
2025-09-29,2025-09-30,45220.0,45130.0,45120.0,44930.0,-0.00022158209616662816,-2.2158209616662816,-19.90269792127353,1,2.703301573232883,0.4874806115665854,-4.919122534899165,-2.703301573232867,-222.0,False,False,False,False,45080.0,45120.0,True,8.873114463177068,-11.079104808331408,0.0,2024-11-05..2026-08-28(引け 15:45),Monday,9,2025,0.008684269200648407,low,9
2025-09-30,2025-10-01,45120.0,44930.0,44830.0,44540.0,-0.0022256843979523433,-22.25684397952343,-42.109929078014694,1,2.7153349655018917,0.48965056754952146,-24.972178945025323,-22.746494547072952,-1122.0,False,False,False,False,44830.0,44890.0,True,13.383894713361322,-22.25684397952343,-13.366005791936031,2024-11-05..2026-08-28(引け 15:45),Tuesday,9,2025,0.008479151943684541,low,8
2025-10-01,2025-10-02,44830.0,44540.0,44850.0,45070.0,0.00696003592276595,69.60035922765951,-64.68882444791379,1,2.7391109115401884,0.4939380332285586,66.86124831611932,69.10642119443095,2978.0,False,False,False,False,44410.0,44860.0,True,101.32852961044713,-29.187247418051008,-2.2291573785104823,2024-11-05..2026-08-28(引け 15:45),Wednesday,10,2025,0.00809354733925549,low,7
2025-10-02,2025-10-03,44850.0,45070.0,45030.0,45940.0,-0.0008875083203905287,-8.875083203905287,49.05239687848395,1,2.7069003771910363,0.488129576214777,-11.581983581096324,-9.363212780120064,-522.0,False,False,False,False,45030.0,45040.0,True,2.2207417277364527,-8.875083203905287,-2.22024866785131,2024-11-05..2026-08-28(引け 15:45),Thursday,10,2025,0.008513076430348317,low,6
2025-10-03,2025-10-06,45030.0,45940.0,48060.0,48190.0,0.04614714845450596,461.4714845450596,202.0874972240727,3,2.6556377884196776,0.47888550282977793,458.8158467566399,460.9925990422298,21078.0,False,False,False,False,45990.0,46080.0,True,19.56947162426559,10.88376142794889,429.6875,2024-11-05..2026-08-28(引け 15:45),Friday,10,2025,0.008373811834911966,low,5
2025-10-06,2025-10-07,48060.0,48190.0,48510.0,47940.0,0.0066403818219546995,66.40381821954699,27.0495214315436,1,2.5316455696202533,0.4565262502593899,63.87217264992674,65.9472919692876,3078.0,False,False,False,False,48130.0,48590.0,True,95.57448576771321,-12.450715916164645,-16.464293064416545,2024-11-05..2026-08-28(引け 15:45),Monday,10,2025,0.00874719615523783,low,4
2025-10-07,2025-10-08,48510.0,47940.0,47980.0,47760.0,0.0008343763037130802,8.343763037130802,-117.50154607297448,1,2.5448477263245723,0.45890696704213596,5.79891531080623,7.8848560700886665,278.0,False,False,False,False,48020.0,48080.0,True,12.49479383590213,16.687526074259385,-20.79866888519133,2024-11-05..2026-08-28(引け 15:45),Tuesday,10,2025,0.013335454014252925,mid,3
2025-10-08,2025-10-09,47980.0,47760.0,48160.0,48800.0,0.008375209380234505,83.75209380234506,-45.852438516048586,1,2.554438860971524,0.46063651591289784,81.19765494137353,83.29145728643216,3878.0,True,False,False,False,48010.0,48160.0,True,31.24349093938772,52.34505862646621,0.0,2024-11-05..2026-08-28(引け 15:45),Wednesday,10,2025,0.013408846011609837,mid,2
2025-10-09,2025-10-10,48160.0,48800.0,48540.0,47620.0,-0.005327868852459061,-53.27868852459061,132.89036544850586,1,2.5,0.45081967213114754,-55.77868852459061,-53.72950819672176,-2722.0,True,False,False,False,48760.0,48520.0,True,-49.22067268252617,-8.196721311475308,4.1220115416318315,2024-11-05..2026-08-28(引け 15:45),Thursday,10,2025,0.013453352369880768,mid,1
2025-10-10,2025-10-13,48540.0,47620.0,46590.0,46610.0,-0.02162956740865185,-216.29567408651852,-189.53440461475068,3,2.5619487610247793,0.46199076018479635,-218.8576228475433,-216.7576648467033,-10422.0,True,False,False,False,47450.0,45200.0,True,-474.18335089567944,-35.69928601428018,307.5221238938064,2024-11-05..2026-08-28(引け 15:45),Friday,10,2025,0.013981056158116225,high,0
2025-10-13,2025-10-14,46590.0,46610.0,47050.0,46790.0,0.009440034327397484,94.40034327397484,4.292766688129834,1,2.617464063505685,0.47200171636987776,91.78287921046916,93.92834155760497,4278.0,False,False,False,False,46810.0,46980.0,True,36.31702627643563,42.909246942717246,14.899957428693433,2024-11-05..2026-08-28(引け 15:45),Monday,10,2025,0.015328734392320591,high,1
2025-10-14,2025-10-15,47050.0,46790.0,47080.0,47810.0,0.006197905535370696,61.979055353706954,-55.26036131774714,1,2.607394742466339,0.47018593716606116,59.371660611240614,61.50886941654089,2778.0,False,False,False,False,46670.0,46980.0,True,66.42382686950832,-25.64650566360349,21.28565346956046,2024-11-05..2026-08-28(引け 15:45),Tuesday,10,2025,0.01629814530762588,high,2
2025-10-15,2025-10-16,47080.0,47810.0,48070.0,48430.0,0.005438192846684897,54.381928466848976,155.05522514868363,1,2.551767412675173,0.46015477933486715,51.8301610541738,53.92177368751411,2478.0,False,False,False,False,47860.0,48060.0,True,41.78854993731606,10.458063166700615,2.0807324178107045,2024-11-05..2026-08-28(引け 15:45),Wednesday,10,2025,0.01629921954019788,high,3
2025-10-16,2025-10-17,48070.0,48430.0,47740.0,47550.0,-0.014247367334296879,-142.4736733429688,74.89078427293627,1,2.51909973157134,0.4542638860210613,-144.99277307454014,-142.92793722898986,-7022.0,False,False,False,False,48480.0,48060.0,True,-86.6336633663367,10.324179227751973,-66.58343736995475,2024-11-05..2026-08-28(引け 15:45),Thursday,10,2025,0.01683623035393153,high,4
2025-10-17,2025-10-20,47740.0,47550.0,48390.0,49300.0,0.01766561514195586,176.6561514195586,-39.79891076665298,3,2.5657202944269186,0.46267087276551,174.0904311251317,176.1934805467931,8278.0,False,False,False,False,47190.0,48290.0,True,233.10023310023408,-75.70977917981114,20.708221163801,2024-11-05..2026-08-28(引け 15:45),Friday,10,2025,0.016814727700537796,high,5
2025-10-20,2025-10-21,48390.0,49300.0,49820.0,49150.0,0.010547667342799105,105.47667342799105,188.055383343666,1,2.4746450304259637,0.44624746450304265,103.00202839756508,105.030425963488,5078.0,False,False,False,False,49340.0,49610.0,True,54.72233481961908,8.113590263691961,42.33017536786843,2024-11-05..2026-08-28(引け 15:45),Monday,10,2025,0.01722049508029298,high,6
2025-10-21,2025-10-22,49820.0,49150.0,49340.0,49310.0,0.0038657171922684697,38.6571719226847,-134.48414291449163,1,2.4821973550356056,0.4476093591047813,36.17497456764909,38.209562563579915,1778.0,False,False,False,False,49200.0,49380.0,True,36.58536585365857,10.172939979653517,-8.10044552450373,2024-11-05..2026-08-28(引け 15:45),Tuesday,10,2025,0.01868833246710554,high,7
2025-10-22,2025-10-23,49340.0,49310.0,48700.0,48670.0,-0.012370715879132077,-123.70715879132077,-6.08025942440249,1,2.4741431758264043,0.4461569661326303,-126.18130196714716,-124.1533157574534,-6222.0,False,False,False,False,49300.0,48830.0,True,-95.3346855983772,-2.0279862096939105,-26.6229776776572,2024-11-05..2026-08-28(引け 15:45),Wednesday,10,2025,0.018760491082911095,high,8
2025-10-23,2025-10-24,48700.0,48670.0,49130.0,49320.0,0.00945140743784667,94.5140743784667,-6.160164271047375,1,2.506677624820218,0.4520238339839737,92.00739675364649,94.06205054448273,4478.0,False,False,False,False,48760.0,49020.0,True,53.3223954060702,18.491884117526336,22.43982048143689,2024-11-05..2026-08-28(引け 15:45),Thursday,10,2025,0.018693049988802245,high,9
2025-10-24,2025-10-27,49130.0,49320.0,50020.0,50590.0,0.014193025141930216,141.93025141930215,38.67290860981143,3,2.4736415247364154,0.4460665044606651,139.45660989456573,141.48418491484148,6878.0,False,False,False,False,49210.0,49560.0,True,71.12375533428138,-22.303325223033134,92.81678773204183,2024-11-05..2026-08-28(引け 15:45),Friday,10,2025,0.019078675838511708,high,10
2025-10-27,2025-10-28,50020.0,50590.0,50560.0,50460.0,-0.0005930025696777586,-5.9300256967775855,113.9544182327068,1,2.4115437833563944,0.43486855109705475,-8.34156948013398,-6.36489424787464,-422.0,False,False,False,False,50630.0,50520.0,True,-21.726249259332864,7.906700929036781,7.917656373712667,2024-11-05..2026-08-28(引け 15:45),Monday,10,2025,0.01895610991767733,high,11
2025-10-28,2025-10-29,50560.0,50460.0,50700.0,51330.0,0.0047562425683709275,47.56242568370928,-19.778481012657778,1,2.4177566389219183,0.4359889021006738,45.14466904478736,47.126436781608604,2278.0,False,False,False,False,50380.0,50660.0,True,55.577610162762525,-15.854141894570128,7.895775759967361,2024-11-05..2026-08-28(引け 15:45),Tuesday,10,2025,0.019510913301397276,high,12
2025-10-29,2025-10-30,50700.0,51330.0,50960.0,51460.0,-0.007208260276641343,-72.08260276641343,124.26035502958621,1,2.376777712838496,0.4285992596921878,-74.45938047925192,-72.51120202610562,-3822.0,False,False,False,False,51370.0,51040.0,True,-64.23982869379063,7.792713812584395,-15.673981191222097,2024-11-05..2026-08-28(引け 15:45),Wednesday,10,2025,0.01946337639339213,high,12
2025-10-30,2025-10-31,50960.0,51460.0,51540.0,52470.0,0.001554605518849561,15.546055188495611,98.1161695447419,1,2.3707734162456275,0.4275165176836378,13.175281772249983,15.118538670811974,678.0,False,False,False,False,51550.0,51540.0,True,-1.9398642095058705,17.48931208705784,0.0,2024-11-05..2026-08-28(引け 15:45),Thursday,10,2025,0.019296807976667565,high,11
2025-10-31,2025-11-03,51540.0,52470.0,52450.0,52290.0,-0.00038117019249095385,-3.8117019249095385,180.44237485448144,3,2.325138174194778,0.4192872117400419,-6.136840099104317,-4.230989136649581,-322.0,False,False,False,False,52600.0,52280.0,True,-60.836501901140316,24.77606251191089,32.51721499617499,2024-11-05..2026-08-28(引け 15:45),Friday,10,2025,0.01929283730503346,high,10
2025-11-03,2025-11-04,52450.0,52290.0,52360.0,51510.0,0.0013386880856760541,13.386880856760541,-30.505243088655433,1,2.3331420921782366,0.42073054121246894,11.053738764582304,12.966150315548072,578.0,False,False,False,False,52260.0,52580.0,True,61.23230003826974,-5.737234652897216,-41.84100418409997,2024-11-05..2026-08-28(引け 15:45),Monday,11,2025,0.0193039838659169,high,9
2025-11-04,2025-11-05,52360.0,51510.0,51000.0,50530.0,-0.00990099009900991,-99.0099009900991,-162.33766233766266,1,2.36847214133178,0.4271015336827801,-101.37837313143088,-99.43700252378187,-5222.0,False,False,False,False,51540.0,51200.0,True,-65.96818005432658,5.824111822947398,-39.0625,2024-11-05..2026-08-28(引け 15:45),Tuesday,11,2025,0.01665934807080216,high,8
2025-11-05,2025-11-06,51000.0,50530.0,51260.0,50860.0,0.014446863249554687,144.46863249554687,-92.15686274509748,1,2.4144072828022956,0.43538491984959427,142.05422521274457,144.0332475756973,7178.0,False,False,False,False,50450.0,51200.0,True,148.66204162537144,-15.832178903621985,11.718750000000444,2024-11-05..2026-08-28(引け 15:45),Wednesday,11,2025,0.017085182424851412,high,7
2025-11-06,2025-11-07,51260.0,50860.0,50230.0,50310.0,-0.012386944553676726,-123.86944553676726,-78.03355442840387,1,2.39874164372788,0.4325599685410932,-126.26818718049513,-124.30200550530836,-6422.0,False,False,False,False,50750.0,50200.0,True,-108.37438423645374,-21.627998427055097,5.976095617530319,2024-11-05..2026-08-28(引け 15:45),Thursday,11,2025,0.01776524143700169,high,6
2025-11-07,2025-11-10,50230.0,50310.0,50760.0,51050.0,0.008944543828264706,89.44543828264706,15.926737009754888,3,2.42496521566289,0.4372888093818327,87.02047306698417,89.00814947326523,4378.0,False,False,False,False,50440.0,50410.0,True,-5.947660586835823,25.839793281654533,69.43066851815117,2024-11-05..2026-08-28(引け 15:45),Friday,11,2025,0.01723514136077623,high,5
2025-11-10,2025-11-11,50760.0,51050.0,51340.0,51160.0,0.005680705190989288,56.80705190989288,57.13159968479209,1,2.3898139079333984,0.4309500489715965,54.417238001959475,56.37610186092128,2778.0,False,False,False,False,51050.0,51260.0,True,41.13614103819829,0.0,15.606710885680553,2024-11-05..2026-08-28(引け 15:45),Monday,11,2025,0.016396715485815658,high,4
2025-11-11,2025-11-12,51340.0,51160.0,51130.0,51120.0,-0.0005863956215793609,-5.863956215793609,-35.06038176860127,1,2.3846755277560594,0.4300234558248632,-8.248631743549668,-6.293979671618472,-422.0,False,False,False,False,51020.0,51110.0,True,17.640141121129105,-27.365129007036472,3.913128546273459,2024-11-05..2026-08-28(引け 15:45),Tuesday,11,2025,0.01556551286769265,high,3
2025-11-12,2025-11-13,51130.0,51120.0,51120.0,51300.0,0.0,0.0,-1.9557989438689916,1,2.3865414710485133,0.4303599374021909,-2.3865414710485133,-0.4303599374021909,-122.0,True,False,False,False,51140.0,51260.0,True,23.464998044584462,3.9123630672932563,-27.311744049941524,2024-11-05..2026-08-28(引け 15:45),Wednesday,11,2025,0.015574879952507288,high,2
2025-11-13,2025-11-14,51120.0,51300.0,50160.0,50330.0,-0.022222222222222254,-222.22222222222254,35.211267605634866,1,2.378167641325536,0.42884990253411304,-224.6003898635481,-222.65107212475667,-11522.0,True,False,False,False,51230.0,50090.0,True,-222.52586375170802,-13.645224171540127,13.974845278499348,2024-11-05..2026-08-28(引け 15:45),Thursday,11,2025,0.015071940863387402,high,1
2025-11-14,2025-11-17,50160.0,50330.0,50300.0,50270.0,-0.0005960659646334632,-5.960659646334632,33.89154704944275,3,2.4240015895092393,0.43711504073117424,-8.384661235843872,-6.397774687065806,-422.0,True,False,False,False,50220.0,50420.0,True,39.8247710075661,-21.855752036559206,-23.800079333597957,2024-11-05..2026-08-28(引け 15:45),Friday,11,2025,0.014905387853708483,high,0
2025-11-17,2025-11-18,50300.0,50270.0,49830.0,48500.0,-0.008752735229759279,-87.52735229759278,-5.9642147117300315,1,2.426894768251442,0.437636761487965,-89.95424706584423,-87.96498905908075,-4522.0,False,False,False,False,50320.0,49810.0,True,-101.35135135135087,9.94629003381764,4.015257980325426,2024-11-05..2026-08-28(引け 15:45),Monday,11,2025,0.014961319024817763,high,1
2025-11-18,2025-11-19,49830.0,48500.0,48940.0,48640.0,0.009072164948453532,90.72164948453532,-266.90748545053157,1,2.515463917525773,0.4536082474226804,88.20618556700954,90.26804123711264,4278.0,False,False,False,False,48540.0,48900.0,True,74.16563658838137,8.247422680411898,8.179959100205192,2024-11-05..2026-08-28(引け 15:45),Tuesday,11,2025,0.012673948355432157,mid,2
2025-11-19,2025-11-20,48940.0,48640.0,49990.0,49920.0,0.027754934210526327,277.5493421052633,-61.29955046996316,1,2.508223684210526,0.4523026315789474,275.0411184210528,277.09703947368433,13378.0,False,False,False,False,48750.0,49310.0,True,114.87179487179588,22.6151315789469,137.90306225917703,2024-11-05..2026-08-28(引け 15:45),Wednesday,11,2025,0.015040814235119966,high,3
2025-11-20,2025-11-21,49990.0,49920.0,48520.0,48780.0,-0.028044871794871806,-280.44871794871807,-14.002800560112272,1,2.4439102564102564,0.44070512820512825,-282.89262820512835,-280.8894230769232,-14122.0,False,False,False,False,49870.0,48460.0,True,-282.7351112893528,-10.016025641025328,12.381345439538283,2024-11-05..2026-08-28(引け 15:45),Thursday,11,2025,0.01503611966575992,high,4
2025-11-21,2025-11-24,48520.0,48780.0,48900.0,49010.0,0.002460024600245969,24.60024600245969,53.58615004122047,3,2.5010250102501024,0.45100451004510045,22.099220992209588,24.149241492414593,1078.0,False,False,False,False,48410.0,48810.0,True,82.6275562900225,-75.85075850758516,18.438844499077955,2024-11-05..2026-08-28(引け 15:45),Friday,11,2025,0.01587407237862651,high,5
2025-11-24,2025-11-25,48900.0,49010.0,49610.0,48600.0,0.012242399510304036,122.42399510304037,22.494887525561502,1,2.489287900428484,0.4488879820444807,119.93470720261189,121.97510712099589,5878.0,False,False,False,False,49050.0,49600.0,True,112.13047910295649,8.161599673535136,2.0161290322584513,2024-11-05..2026-08-28(引け 15:45),Monday,11,2025,0.016489094257735225,high,6
2025-11-25,2025-11-26,49610.0,48600.0,49000.0,49680.0,0.008230452674897082,82.30452674897082,-203.5879862930856,1,2.5102880658436217,0.45267489711934156,79.79423868312719,81.85185185185148,3878.0,False,False,False,False,48670.0,49100.0,True,88.3501130059594,14.403292181071059,-20.366598778004395,2024-11-05..2026-08-28(引け 15:45),Tuesday,11,2025,0.015364424776753895,high,7
2025-11-26,2025-11-27,49000.0,49680.0,50090.0,50130.0,0.008252818035426657,82.52818035426657,138.7755102040811,1,2.4557165861513686,0.44283413848631237,80.0724637681152,82.08534621578025,3978.0,False,False,False,False,49730.0,50120.0,True,78.42348682887578,10.064412238324216,-5.985634477254642,2024-11-05..2026-08-28(引け 15:45),Wednesday,11,2025,0.015440678521933114,high,8
2025-11-27,2025-11-28,50090.0,50130.0,50090.0,50250.0,-0.000797925393975718,-7.9792539397571804,7.985625873427882,1,2.4336724516257733,0.4388589666866148,-10.412926391382953,-8.418112906443795,-522.0,False,False,False,False,50150.0,50080.0,True,-13.958125623130258,3.989626969878035,1.9968051118213204,2024-11-05..2026-08-28(引け 15:45),Thursday,11,2025,0.01579932417860988,high,9
2025-11-28,2025-12-01,50090.0,50250.0,50240.0,49300.0,-0.00019900497512437276,-1.9900497512437276,31.942503493711527,3,2.427860696517413,0.43781094527363185,-4.417910447761141,-2.4278606965173593,-222.0,False,False,False,False,50230.0,50280.0,True,9.954210631097915,-3.9800995024874553,-7.955449482895949,2024-11-05..2026-08-28(引け 15:45),Friday,11,2025,0.015953893781613666,high,10
2025-12-01,2025-12-02,50240.0,49300.0,49570.0,49270.0,0.005476673427991852,54.766734279918516,-187.10191082802586,1,2.4746450304259637,0.44624746450304265,52.292089249492555,54.32048681541547,2578.0,False,False,False,False,49250.0,49450.0,True,40.60913705583813,-10.141987829614951,24.266936299293107,2024-11-05..2026-08-28(引け 15:45),Monday,12,2025,0.015219033175050843,high,9
2025-12-02,2025-12-03,49570.0,49270.0,49600.0,49830.0,0.006697787700426172,66.97787700426173,-60.520476094412246,1,2.47615181652121,0.44651918002841484,64.50172518774052,66.53135782423331,3178.0,False,False,False,False,49340.0,49580.0,True,48.6420753952177,14.207428455450533,4.033884630898488,2024-11-05..2026-08-28(引け 15:45),Tuesday,12,2025,0.015679399097922216,high,8
2025-12-03,2025-12-04,49600.0,49830.0,49820.0,51000.0,-0.00020068231988756846,-2.0068231988756846,46.3709677419355,1,2.4483243026289383,0.44150110375275936,-4.455147501504623,-2.448324302628444,-222.0,False,False,False,False,49870.0,49910.0,True,8.02085422097365,8.027292795504959,-18.032458425165654,2024-11-05..2026-08-28(引け 15:45),Wednesday,12,2025,0.015422846246158093,high,7
2025-12-04,2025-12-05,49820.0,51000.0,50630.0,50480.0,-0.007254901960784266,-72.54901960784265,236.8526696105988,1,2.392156862745098,0.4313725490196078,-74.94117647058775,-72.98039215686227,-3822.0,False,False,False,False,50920.0,50590.0,True,-64.80754124116305,-15.686274509804088,7.906700929036781,2024-11-05..2026-08-28(引け 15:45),Thursday,12,2025,0.01516319573054172,high,6
2025-12-05,2025-12-08,50630.0,50480.0,50650.0,50590.0,0.0033676703645006967,33.67670364500697,-29.6267035354536,3,2.416798732171157,0.4358161648177496,31.25990491283581,33.240887480189215,1578.0,False,False,False,False,50480.0,50650.0,True,33.67670364500697,0.0,0.0,2024-11-05..2026-08-28(引け 15:45),Friday,12,2025,0.016030776351550768,high,5
2025-12-08,2025-12-09,50650.0,50590.0,50480.0,50850.0,-0.0021743427554852257,-21.743427554852257,-11.84600197433383,1,2.4115437833563944,0.43486855109705475,-24.15497133820865,-22.17829610594931,-1222.0,False,False,False,False,50590.0,50290.0,True,-59.3002569677803,0.0,37.78087094849836,2024-11-05..2026-08-28(引け 15:45),Monday,12,2025,0.016008890751064653,high,4
2025-12-09,2025-12-10,50480.0,50850.0,50890.0,50600.0,0.0007866273352998832,7.866273352998832,73.2963549920762,1,2.3992133726647,0.43264503441494595,5.467059980334131,7.433628318583885,278.0,False,False,False,False,50890.0,50830.0,True,-11.790135586559058,7.866273352998832,11.804052724768699,2024-11-05..2026-08-28(引け 15:45),Tuesday,12,2025,0.015656251182107596,high,3
2025-12-10,2025-12-11,50890.0,50600.0,50730.0,50130.0,0.0025691699604744045,25.691699604744045,-56.985655335036746,1,2.411067193675889,0.4347826086956522,23.280632411068154,25.256916996048393,1178.0,True,True,False,False,50600.0,50860.0,True,51.38339920948587,0.0,-25.560361777428042,2024-11-05..2026-08-28(引け 15:45),Wednesday,12,2025,0.015695413053014015,high,2
2025-12-11,2025-12-12,50730.0,50130.0,50820.0,50760.0,0.01376421304608022,137.6421304608022,-118.27321111768208,1,2.4336724516257733,0.4388589666866148,135.20845800917644,137.2032714941156,6778.0,True,True,False,False,50300.0,50920.0,True,123.2604373757451,33.91182924396663,-19.638648860957897,2024-11-05..2026-08-28(引け 15:45),Thursday,12,2025,0.015730857582584256,high,1
2025-12-12,2025-12-15,50820.0,50760.0,50030.0,50240.0,-0.014381402679275013,-143.81402679275013,-11.806375442738881,3,2.4034672970843185,0.43341213553979513,-146.21749408983445,-144.2474389282899,-7422.0,True,True,False,False,50770.0,50000.0,True,-151.66436872168566,1.9700551615442485,5.999999999999339,2024-11-05..2026-08-28(引け 15:45),Friday,12,2025,0.015823600949337137,high,0
2025-12-15,2025-12-16,50030.0,50240.0,50040.0,49460.0,-0.00398089171974525,-39.8089171974525,41.974815110934486,1,2.428343949044586,0.4378980891719745,-42.23726114649709,-40.246815286624475,-2122.0,False,False,False,False,50220.0,50080.0,True,-27.877339705296713,-3.9808917197448057,-7.987220447284171,2024-11-05..2026-08-28(引け 15:45),Monday,12,2025,0.015514478513045833,high,1
2025-12-16,2025-12-17,50040.0,49460.0,49760.0,49710.0,0.006065507480792487,60.65507480792487,-115.90727418065549,1,2.466639708855641,0.44480388192478776,58.18843509906923,60.21027092600008,2878.0,False,False,False,False,49450.0,49650.0,True,40.444893832154435,-2.021835826930829,22.155085599193658,2024-11-05..2026-08-28(引け 15:45),Tuesday,12,2025,0.015698623294351774,high,2
2025-12-17,2025-12-18,49760.0,49710.0,49130.0,49150.0,-0.011667672500502935,-116.67672500502934,-10.04823151125378,1,2.4542345604506135,0.4425668879501106,-119.13095956547996,-117.11929189297945,-5922.0,False,False,False,False,49720.0,48950.0,True,-154.86725663716783,2.0116676725012717,36.77221654749818,2024-11-05..2026-08-28(引け 15:45),Wednesday,12,2025,0.013881022262489343,high,3
