kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
liq,1722794443062,SELL,10.0,57674.1,57674.1,57667.3,41.4286,464.8135,-25.3935,0.013702,346.9152,70,21927712.0,2024-08-04,1,10.0,1,10.0
liq,1722794916030,BUY,1.0,58014.7,58014.7,58014.6,35.7143,403.3753,-83.9536,0.007784,283.0111,70,22086304.0,2024-08-04,1,1.0,1,1.0
liq,1722795634112,BUY,1.0,58317.8,58317.8,58317.7,20.0,349.305,-135.4911,0.005538,224.1727,70,22349074.0,2024-08-04,1,1.0,1,1.0
control,1722796356962,,,58248.0,,58248.0,77.1429,361.7068,-123.6703,0.020762,232.8054,70,22382903.0,2024-08-04,,,,
liq,1722797315029,BUY,19.0,58449.3,58449.3,58450.0,20.0,326.021,-157.6844,0.006152,192.6839,70,21901486.0,2024-08-04,4,50.0,4,50.0
liq,1722797454051,BUY,2.0,58680.7,58680.7,58680.6,30.0,285.3016,-196.4964,0.007996,151.4873,70,21988942.0,2024-08-04,2,22.0,2,22.0
control,1722798125232,,,58664.7,,58664.7,67.1429,288.1068,-193.8226,0.015297,151.7157,70,22143608.0,2024-08-04,,,,
control,1722798332796,,,58522.6,,58522.6,57.1429,313.0876,-170.012,0.01332,175.6011,70,22114192.0,2024-08-04,,,,
liq,1722799133032,BUY,388.0,59028.1,59028.1,59028.0,54.2857,224.7692,-254.1933,0.013425,85.8124,70,22063183.0,2024-08-04,2,389.0,2,389.0
liq,1722799240092,BUY,628.0,59105.5,59105.5,59105.4,54.2857,211.3796,-266.9556,0.014082,72.2052,70,22063742.0,2024-08-04,1,628.0,1,628.0
liq,1722799373076,BUY,35.0,59176.1,59176.1,59178.9,51.4286,199.197,-278.5676,0.012783,59.9523,70,22104908.0,2024-08-04,1,35.0,1,35.0
liq,1722799454089,BUY,13.0,59288.0,59288.0,59286.0,80.0,179.947,-296.9158,0.019642,40.768,70,22159724.0,2024-08-04,6,44.0,6,44.0
control,1722799947457,,,59314.5,,59314.5,87.1429,175.3989,298.1775,0.026522,34.5306,70,21976495.0,2024-08-04,,,,
control,1722800083700,,,59210.2,,59210.2,70.0,193.3231,-284.1663,0.016084,51.9541,70,22001906.0,2024-08-04,,,,
control,1722800678955,,,59195.6,,59195.6,74.2857,195.8372,-281.77,0.017812,53.5571,70,22080197.0,2024-08-04,,,,
liq,1722801244026,BUY,208.0,59324.8,59324.8,59324.8,85.7143,173.6323,296.3896,0.027041,27.5627,70,21725089.0,2024-08-04,1,208.0,1,208.0
liq,1722802227056,BUY,4.0,59470.0,59470.0,59465.9,24.2857,-22.1938,271.2502,0.007768,0.9791,70,21587902.0,2024-08-04,1,4.0,1,4.0
control,1722803027376,,,59297.9,,59297.9,90.0,-3.2321,-298.5358,0.030316,28.8149,70,21601433.0,2024-08-04,,,,
liq,1722803740109,SELL,2962.0,59024.7,59024.7,59021.2,71.4286,43.0387,-253.6319,0.016505,73.9876,70,21575689.0,2024-08-04,2,2971.0,2,2971.0
control,1722804043229,,,58904.2,,58904.2,72.8571,63.5837,-233.6938,0.018035,93.6026,70,21675777.0,2024-08-04,,,,
control,1722804437040,,,58966.0,,58966.0,68.5714,53.0364,-243.9295,0.016069,82.4099,70,21729672.0,2024-08-04,,,,
liq,1722806488088,SELL,592.0,58777.8,58777.8,58782.7,57.1429,85.2251,196.719,0.012644,108.912,70,21152902.0,2024-08-04,4,740.0,4,740.0
liq,1722808079065,BUY,15.0,58767.9,58767.9,58767.8,52.8571,16.5972,198.4367,0.012306,102.3408,70,20804264.0,2024-08-04,2,61.0,2,61.0
liq,1722808541048,SELL,1.0,58413.0,58413.0,58419.1,48.5714,77.4551,-151.5681,0.010926,162.9498,70,20792205.0,2024-08-04,2,551.0,2,551.0
liq,1722809301092,BUY,142.0,58664.2,58664.2,58663.3,72.8571,34.3034,-193.739,0.020794,114.6672,70,20716904.0,2024-08-04,1,142.0,1,142.0
liq,1722809383057,BUY,20.0,58760.0,58760.0,58759.8,50.0,17.9439,199.8078,0.012746,97.9149,70,20725155.0,2024-08-04,2,30.0,2,30.0
liq,1722809501116,BUY,2926.0,59037.1,59037.1,59037.1,72.8571,-29.0769,151.9334,0.020844,49.8244,70,20771277.0,2024-08-04,1,2926.0,1,2926.0
liq,1722810631083,BUY,10.0,58950.1,58950.1,58950.1,80.0,-14.3616,166.9159,0.024475,62.4191,70,20996235.0,2024-08-04,1,10.0,1,10.0
liq,1722811640098,SELL,1.0,58773.9,58773.9,58774.0,58.5714,15.5746,197.3956,0.014826,91.1974,70,21136776.0,2024-08-04,1,1.0,1,1.0
liq,1722812581069,SELL,2940.0,58576.2,58576.2,58577.8,64.2857,19.2902,-179.0069,0.01687,123.9149,70,21245532.0,2024-08-04,1,2940.0,1,2940.0
control,1722812919764,,,58582.0,,58582.0,67.1429,18.2982,-179.9793,0.017774,119.5179,70,20956409.0,2024-08-04,,,,
control,1722812976607,,,58541.0,,58541.0,75.7143,25.3147,-173.1017,0.021247,126.5327,70,20967646.0,2024-08-04,,,,
liq,1722813461118,SELL,2928.0,58344.9,58344.9,58345.0,57.1429,59.0102,-140.073,0.014731,158.3955,70,20886746.0,2024-08-04,1,2928.0,1,2928.0
control,1722813836859,,,58505.0,,58505.0,81.4286,31.4836,-167.0549,0.023936,127.6304,70,20810570.0,2024-08-04,,,,
control,1722814020157,,,58533.5,,58533.5,81.4286,26.5992,-171.8425,0.024227,122.1697,70,20806947.0,2024-08-04,,,,
liq,1722815179103,SELL,2.0,58268.0,58268.0,58272.1,64.2857,72.2857,-127.0602,0.016825,163.8618,70,20712068.0,2024-08-04,1,2.0,1,2.0
liq,1722815247075,SELL,70.0,58230.0,58230.0,58230.1,78.5714,78.8588,-120.6173,0.022847,170.1544,70,20736764.0,2024-08-04,1,70.0,1,70.0
liq,1722815382091,SELL,4.0,58188.0,58188.0,58188.0,80.0,86.1337,-113.4864,0.024803,177.0126,70,20785069.0,2024-08-04,1,4.0,1,4.0
liq,1722815481045,SELL,1.0,58101.0,58101.0,58101.1,51.4286,101.2366,-98.6824,0.013733,191.7449,70,20832435.0,2024-08-04,2,28.0,2,28.0
liq,1722815705088,SELL,7056.0,58007.1,58007.1,58010.1,31.4286,117.5881,-82.6545,0.008392,206.7442,70,20964082.0,2024-08-04,2,7061.0,2,7061.0
liq,1722815806095,SELL,202.0,57988.0,57988.0,57988.1,44.2857,120.9206,-79.3879,0.010603,209.4515,70,21026678.0,2024-08-04,2,244.0,2,244.0
control,1722816055972,,,58158.1,,58158.1,85.7143,91.3191,-108.4036,0.025673,178.0806,70,21109601.0,2024-08-05,,,,
control,1722816087999,,,58164.0,,58164.0,85.7143,90.2955,-109.4069,0.02588,176.9836,70,21111764.0,2024-08-05,,,,
control,1722816110455,,,58088.6,,58088.6,74.2857,103.3928,-96.5688,0.021437,190.0858,70,21120277.0,2024-08-05,,,,
control,1722816119236,,,58098.0,,58098.0,77.1429,101.7582,-98.1711,0.021699,188.3408,70,21121904.0,2024-08-05,,,,
control,1722816123798,,,58101.9,,58101.9,77.1429,101.0801,-98.8358,0.021731,187.6486,70,21122418.0,2024-08-05,,,,
control,1722816143658,,,58084.1,,58084.1,77.1429,104.1756,-95.8015,0.021902,190.7349,70,21125852.0,2024-08-05,,,,
control,1722816221587,,,58153.2,,58153.2,88.5714,92.1694,-107.5701,0.026544,178.3703,70,21132521.0,2024-08-05,,,,
liq,1722816530063,SELL,2452.0,57908.9,57908.9,57911.1,15.7143,134.7452,-65.8369,0.004719,219.9382,70,21258727.0,2024-08-05,7,2717.0,7,2717.0
liq,1722816700037,SELL,1.0,57686.0,57686.0,57686.0,35.7143,173.9061,-27.4511,0.009056,257.3487,70,21426099.0,2024-08-05,16,1497.0,16,1497.0
liq,1722817085051,SELL,11.0,57872.8,57872.8,57876.6,42.8571,50.2521,-119.0742,0.012129,214.6772,70,22208399.0,2024-08-05,2,584.0,2,584.0
liq,1722817552119,SELL,1.0,57318.2,57318.2,57319.2,11.4286,147.4965,-23.4682,0.004648,308.9384,70,22533307.0,2024-08-05,5,565.0,5,565.0
liq,1722818130020,SELL,714.0,57209.0,57209.0,57209.1,8.5714,166.8659,-4.4251,0.003414,323.265,70,22891771.0,2024-08-05,35,14093.0,35,14093.0
liq,1722818756074,BUY,566.0,56911.0,56911.0,56906.4,15.3846,209.8922,7.8228,0.005248,355.855,78,24170727.0,2024-08-05,1,566.0,1,566.0
liq,1722818859042,SELL,191.0,56648.0,56648.0,56648.2,44.8718,257.2937,-15.8131,0.011001,400.0386,78,24426464.0,2024-08-05,1,191.0,1,191.0
liq,1722819098078,SELL,93.0,56560.1,56560.1,56560.1,1.2821,273.2346,-0.2967,0.000728,409.3508,78,24858106.0,2024-08-05,2,94.0,2,94.0
liq,1722819257039,SELL,6896.0,56568.7,56568.7,56571.1,1.2821,271.6728,-1.8169,0.001884,404.2646,78,25070930.0,2024-08-05,45,15123.0,45,15123.0
liq,1722819674095,SELL,2.0,55863.6,55863.6,55863.7,17.8947,401.3199,-6.3219,0.003842,505.8184,95,26597770.0,2024-08-05,1,2.0,1,2.0
liq,1722819751056,BUY,1.0,56094.7,56094.7,56094.5,32.6316,358.4684,52.4801,0.006737,458.4251,95,26815121.0,2024-08-05,1,1.0,1,1.0
liq,1722819852045,SELL,1.0,55734.9,55734.9,55731.0,7.3684,425.3381,-3.2486,0.002539,522.5036,95,26957828.0,2024-08-05,1,1.0,1,1.0
liq,1722819955032,SELL,15.0,55636.2,55636.2,55636.2,14.5833,443.8329,-5.513,0.00385,534.5734,96,27298667.0,2024-08-05,83,32935.0,83,32935.0
liq,1722820378016,SELL,33.0,53098.6,53098.6,53098.5,32.0261,888.3962,-88.0151,0.003228,913.0581,153,31880885.0,2024-08-05,21,4002.0,21,4002.0
liq,1722820794062,SELL,7.0,54366.6,54366.6,54365.8,64.1026,634.4446,-44.4399,0.006641,602.9746,156,34293553.0,2024-08-05,1,7.0,1,7.0
liq,1722820971026,SELL,38.0,54490.3,54490.3,54494.1,66.6667,610.303,-67.0403,0.007131,570.8033,156,34800279.0,2024-08-05,1,38.0,1,38.0
liq,1722821067032,SELL,10.0,54008.7,54008.7,54003.9,23.7179,704.916,-8.4718,0.002712,660.4375,156,35034980.0,2024-08-05,12,980.0,12,980.0
liq,1722821209043,BUY,1.0,53859.4,53859.4,53855.0,28.2051,734.5904,19.225,0.003305,678.0371,156,35591164.0,2024-08-05,4,131.0,4,131.0
liq,1722821360036,SELL,1286.0,54098.7,54098.7,54100.0,28.2051,687.107,-25.094,0.0034,625.45,156,35865284.0,2024-08-05,2,1300.0,2,1300.0
liq,1722821589095,BUY,1.0,54315.1,54315.1,54315.1,76.9231,644.5279,-104.4771,0.008904,575.1283,156,36267258.0,2024-08-05,4,29.0,4,29.0
liq,1722821793096,BUY,145.0,54929.1,54929.1,54929.1,3.2051,525.5428,2.4538,0.001167,449.1029,156,36706836.0,2024-08-05,1,145.0,1,145.0
liq,1722821857032,SELL,57.0,54703.0,54703.0,54703.0,64.1026,569.0473,43.7962,0.006773,490.1871,156,36817658.0,2024-08-05,1,57.0,1,57.0
liq,1722822288071,BUY,20.0,55019.9,55019.9,55019.8,28.8462,508.1724,25.9503,0.003506,420.8619,156,37421906.0,2024-08-05,2,5489.0,2,5489.0
liq,1722822380129,SELL,1.0,54544.1,54544.1,54544.1,85.8974,599.8375,113.4089,0.011698,508.6598,156,37653480.0,2024-08-05,1,1.0,1,1.0
liq,1722822699016,SELL,1.0,54487.9,54487.9,54487.9,74.359,23.1562,123.8401,0.0093,513.731,156,38016781.0,2024-08-05,1,1.0,1,1.0
liq,1722823076062,SELL,442.0,54544.5,54544.5,54545.0,88.4615,12.7554,113.3347,0.013046,496.5492,156,38480763.0,2024-08-05,1,442.0,1,442.0
liq,1722823171023,SELL,4.0,54502.3,54502.3,54502.3,75.0,10.4975,121.1652,0.009413,503.739,156,38548601.0,2024-08-05,5,5471.0,5,5471.0
liq,1722823439035,SELL,68.0,54007.0,54007.0,54007.1,47.4359,102.3041,-48.025,0.004799,594.3641,156,38867876.0,2024-08-05,4,101.0,4,101.0
liq,1722823583101,BUY,75.0,54116.0,54116.0,54116.0,49.359,81.9562,-87.9043,0.005142,568.642,156,39121309.0,2024-08-05,1,75.0,1,75.0
liq,1722823729089,BUY,1.0,54255.8,54255.8,54255.8,83.9744,55.9782,-113.4446,0.011459,537.5903,156,39294731.0,2024-08-05,1,1.0,1,1.0
liq,1722823855078,SELL,58.0,54041.0,54041.0,54041.0,62.1795,95.9483,-74.1479,0.0065,577.5791,156,39388851.0,2024-08-05,1,58.0,1,58.0
liq,1722823941039,SELL,3.0,53923.8,53923.8,53923.9,58.9744,117.8912,-52.5747,0.00632,598.0739,156,39510901.0,2024-08-05,7,148.0,7,148.0
liq,1722824211068,SELL,4201.0,53710.1,53710.1,53715.2,39.1026,158.1479,-210.6543,0.004312,631.8314,156,40007285.0,2024-08-05,3,4858.0,3,4858.0
control,1722824525674,,,54069.2,,54069.2,73.7179,90.6827,202.2368,0.009245,551.7305,156,40578075.0,2024-08-05,,,,
control,1722824535092,,,54088.4,,54088.4,78.2051,87.1007,198.6153,0.009829,547.6172,156,40605161.0,2024-08-05,,,,
control,1722824556209,,,54074.0,,54074.0,82.6923,89.787,201.3312,0.010618,549.9248,156,40637073.0,2024-08-05,,,,
control,1722824617003,,,54139.6,,54139.6,69.2308,77.5613,188.9704,0.008248,535.4645,156,40759539.0,2024-08-05,,,,
control,1722824617260,,,54142.0,,54142.0,69.2308,77.1146,188.5188,0.008252,534.9956,156,40759689.0,2024-08-05,,,,
control,1722824711494,,,54225.1,,54225.1,89.1026,61.6714,172.9049,0.01268,517.0302,156,40893470.0,2024-08-05,,,,
control,1722824784817,,,54111.4,,54111.4,71.7949,22.5275,194.2804,0.008758,538.0358,156,40961372.0,2024-08-05,,,,
control,1722824812842,,,54049.9,,54049.9,87.1795,33.9315,205.8798,0.011791,549.7263,156,40982208.0,2024-08-05,,,,
control,1722824855036,,,54145.8,,54145.8,72.4359,16.16,187.8038,0.008959,530.4046,156,41024878.0,2024-08-05,,,,
liq,1722825162066,BUY,21.0,54425.0,54425.0,54421.0,64.1026,24.7155,135.5404,0.014494,471.2873,156,41201135.0,2024-08-05,2,24.0,2,24.0
liq,1722825608017,SELL,5.0,54000.0,54000.0,54000.0,66.6667,43.2036,215.3108,0.007944,548.3216,156,41418853.0,2024-08-05,2,15.0,2,15.0
liq,1722825698107,SELL,4.0,53851.4,53851.4,53852.0,79.4872,70.9173,-236.3404,0.010356,576.0621,156,41496135.0,2024-08-05,1,4.0,1,4.0
control,1722826001145,,,53970.9,,53970.9,73.0769,48.6187,220.8187,0.00912,548.8655,156,41682716.0,2024-08-05,,,,
control,1722826063316,,,54067.6,,54067.6,89.1026,30.6467,202.5388,0.012954,529.3961,156,41723363.0,2024-08-05,,,,
control,1722826066649,,,54082.5,,54082.5,89.1026,27.8833,199.7279,0.012959,526.4922,156,41723544.0,2024-08-05,,,,
control,1722826071703,,,54099.5,,54099.5,80.1282,24.7321,196.5228,0.010767,523.1238,156,41724548.0,2024-08-05,,,,
control,1722826087025,,,54287.8,,54287.8,87.8205,9.9508,161.1556,0.012634,486.2006,156,41756789.0,2024-08-05,,,,
control,1722826120520,,,54304.8,,54304.8,89.1026,6.8172,157.9747,0.013119,482.2951,156,41776252.0,2024-08-05,,,,
control,1722826128718,,,54331.6,,54331.6,95.5128,1.8811,152.9641,0.014511,476.9257,156,41793619.0,2024-08-05,,,,
control,1722826214147,,,54360.0,,54360.0,96.7949,-3.3443,147.6598,0.015307,470.388,156,41869546.0,2024-08-05,,,,
control,1722826338884,,,54357.6,,54357.6,97.4359,-2.9029,148.1078,0.015359,469.2097,156,41982370.0,2024-08-05,,,,
control,1722826388237,,,54404.1,,54404.1,83.9744,-11.4476,139.4341,0.011436,459.9161,156,42007948.0,2024-08-05,,,,
control,1722826427342,,,54444.9,,54444.9,75.0,-18.9328,131.8358,0.009509,451.7489,156,42037374.0,2024-08-05,,,,
control,1722826481708,,,54330.0,,54330.0,98.0769,2.1757,153.2631,0.015788,473.3574,156,42065125.0,2024-08-05,,,,
control,1722826490254,,,54400.0,,54400.0,86.5385,-10.6948,140.1982,0.012065,459.8177,156,42070200.0,2024-08-05,,,,
control,1722826511888,,,54373.3,,54373.3,86.5385,-5.7895,145.1776,0.012335,464.821,156,42081280.0,2024-08-05,,,,
control,1722826567587,,,54479.9,,54479.9,75.641,-15.3704,125.3267,0.009685,442.8697,156,42206416.0,2024-08-05,,,,
control,1722826737472,,,54644.6,,54644.6,92.9487,4.408,94.8087,0.01392,408.812,156,42462123.0,2024-08-05,,,,
control,1722826829345,,,54645.9,,54645.9,95.5128,4.17,94.5686,0.015235,407.3642,156,42578565.0,2024-08-05,,,,
liq,1722827235099,SELL,1.0,54180.0,54180.0,54180.0,83.3333,9.8375,181.3729,0.011486,493.4055,156,42821210.0,2024-08-05,1,1.0,1,1.0
liq,1722827594078,SELL,630.0,54026.7,54026.7,54026.7,69.8718,8.1857,210.2624,0.008755,520.1414,156,42988409.0,2024-08-05,1,630.0,1,630.0
liq,1722827992075,BUY,21.0,54360.1,54360.1,54360.0,97.4359,-3.3627,147.6411,0.016281,451.6123,156,43228593.0,2024-08-05,1,21.0,1,21.0
liq,1722828212107,BUY,2.0,54465.6,54465.6,54465.0,83.9744,17.2428,127.9851,0.011616,428.9782,156,43365754.0,2024-08-05,1,2.0,1,2.0
liq,1722828436090,SELL,2.0,54222.3,54222.3,54222.4,98.0769,2.0286,173.4302,0.017182,473.499,156,43557368.0,2024-08-05,1,2.0,1,2.0
control,1722828829789,,,54120.0,,54120.0,96.1538,0.923,192.6605,0.015971,489.8753,156,43758578.0,2024-08-05,,,,
control,1722828840028,,,54160.4,,54160.4,96.7949,3.4565,185.0574,0.016599,482.0249,156,43760729.0,2024-08-05,,,,
control,1722828870221,,,54243.7,,54243.7,98.7179,-1.9173,169.4166,0.018334,465.6859,156,43780580.0,2024-08-05,,,,
control,1722828902439,,,54144.2,,54144.2,96.1538,-3.5469,188.1048,0.016418,484.7351,156,43797207.0,2024-08-05,,,,
control,1722828970644,,,54127.8,,54127.8,96.7949,-0.5181,191.1917,0.016788,487.2731,156,43827149.0,2024-08-05,,,,
control,1722829038712,,,54172.0,,54172.0,98.0769,1.3144,182.8765,0.017652,478.3793,156,43846668.0,2024-08-05,,,,
liq,1722829460086,BUY,10.0,54387.6,54387.6,54386.1,94.2308,1.5743,142.5101,0.015132,435.0362,156,43973576.0,2024-08-05,2,80.0,2,80.0
liq,1722830070083,SELL,387.0,54050.1,54050.1,54050.1,91.6667,3.8528,205.8421,0.014656,496.4395,156,44225598.0,2024-08-05,1,387.0,1,387.0
liq,1722830388093,SELL,23.0,53786.5,53786.5,53786.4,74.359,52.8803,-224.5594,0.008997,544.9498,156,44417124.0,2024-08-05,1,23.0,1,23.0
liq,1722830474103,SELL,33.0,53791.9,53791.9,53785.1,76.9231,51.8711,-225.5407,0.009765,542.7835,156,44501258.0,2024-08-05,1,33.0,1,33.0
liq,1722830635071,SELL,14.0,53739.9,53739.9,53737.5,55.1282,61.5975,-216.0827,0.005391,550.8088,156,44639383.0,2024-08-05,1,14.0,1,14.0
liq,1722830930025,BUY,14.0,54084.6,54084.6,54084.6,94.2308,-2.5285,199.3319,0.015938,480.7223,156,44858769.0,2024-08-05,1,14.0,1,14.0
control,1722831271721,,,54400.1,,54400.1,95.5128,-0.7238,140.1796,0.016687,417.8541,156,45058925.0,2024-08-05,,,,
control,1722831449114,,,54470.1,,54470.1,93.5897,-3.5876,127.1484,0.015257,403.2044,156,45189550.0,2024-08-05,,,,
control,1722831519431,,,54458.3,,54458.3,93.5897,-1.4216,129.3427,0.015296,405.2035,156,45217971.0,2024-08-05,,,,
control,1722831598951,,,54446.5,,54446.5,93.5897,0.7454,131.538,0.015474,407.1457,156,45250679.0,2024-08-05,,,,
control,1722831633307,,,54440.3,,54440.3,93.5897,1.8843,132.6919,0.015575,408.1903,156,45263261.0,2024-08-05,,,,
control,1722831769733,,,54328.4,,54328.4,97.4359,2.4702,153.5621,0.019207,428.7068,156,45357472.0,2024-08-05,,,,
control,1722831859317,,,54290.0,,54290.0,95.5128,-0.4544,160.7439,0.017769,435.8266,156,45383912.0,2024-08-05,,,,
liq,1722832172114,SELL,627.0,54062.5,54062.5,54062.5,94.2308,1.5583,203.5012,0.015811,478.4179,156,45463693.0,2024-08-05,1,627.0,1,627.0
liq,1722832599074,SELL,6.0,53961.9,53961.9,53967.2,83.3333,20.204,222.5234,0.011152,496.2694,156,45584707.0,2024-08-05,1,6.0,1,6.0
control,1722832970258,,,53920.1,,53920.1,83.3333,-12.0399,230.4481,0.011676,502.2235,156,45681006.0,2024-08-05,,,,
control,1722833016618,,,53994.3,,53994.3,80.7692,14.1912,216.3892,0.010958,487.3222,156,45702672.0,2024-08-05,,,,
control,1722833023564,,,53970.0,,53970.0,85.2564,18.7001,220.9892,0.012405,492.0419,156,45702783.0,2024-08-05,,,,
control,1722833077718,,,53914.1,,53914.1,83.3333,-10.9284,231.5866,0.011943,502.807,156,45710756.0,2024-08-05,,,,
control,1722833114435,,,53933.9,,53933.9,83.3333,-14.5956,227.8304,0.012025,498.8936,156,45715644.0,2024-08-05,,,,
liq,1722833419085,SELL,9.0,53807.0,53807.0,53807.0,82.0513,8.9543,-228.2837,0.011343,522.2927,156,45816662.0,2024-08-05,1,9.0,1,9.0
liq,1722833488085,SELL,34.0,53700.0,53700.0,53700.0,75.641,28.8977,-208.8131,0.009227,542.6388,156,45852338.0,2024-08-05,4,573.0,4,573.0
liq,1722833613037,SELL,5.0,53500.3,53500.3,53510.9,44.2308,66.3324,-172.2656,0.007022,580.7207,156,45951065.0,2024-08-05,3,13536.0,3,13536.0
liq,1722833729018,SELL,3255.0,53396.1,53396.1,53403.7,35.2564,85.9764,-153.0873,0.009571,599.3349,156,46104578.0,2024-08-05,4,3294.0,4,3294.0
liq,1722834079099,SELL,2679.0,53365.0,53365.0,53361.8,39.1026,91.8543,-147.3487,0.003839,602.5025,156,46255811.0,2024-08-05,20,5029.0,20,5029.0
liq,1722834451077,SELL,339.0,52878.3,52878.3,52879.6,50.641,184.7413,-56.6634,0.004982,692.5715,156,46730744.0,2024-08-05,8,3415.0,8,3415.0
liq,1722834627082,SELL,2590.0,52634.6,52634.6,52628.5,12.8205,231.897,-10.6254,0.001668,738.0664,156,46984111.0,2024-08-05,5,2826.0,5,2826.0
liq,1722834764048,SELL,25.0,52445.1,52445.1,52445.1,2.5641,268.8679,-4.5471,0.000951,771.4083,156,47326221.0,2024-08-05,10,5421.0,10,5421.0
liq,1722834963081,SELL,1253.0,52753.9,52753.9,52760.6,49.3671,208.7581,-53.1195,0.004946,698.5557,158,47957364.0,2024-08-05,1,1253.0,1,1253.0
liq,1722835080079,SELL,1.0,52539.1,52539.1,52539.2,61.3924,250.4954,-12.4529,0.006342,739.4113,158,48133207.0,2024-08-05,1,1.0,1,1.0
liq,1722835285095,BUY,5.0,52855.0,52855.0,52850.0,50.6329,189.231,-72.1457,0.005033,670.9526,158,48377548.0,2024-08-05,1,5.0,1,5.0
liq,1722835359089,BUY,6.0,53036.9,53036.9,53040.0,38.6076,154.2851,-106.1952,0.00419,632.9796,158,48473315.0,2024-08-05,2,44.0,2,44.0
liq,1722835569090,BUY,131.0,53463.8,53463.8,53465.9,62.6582,73.2048,-185.1956,0.006594,544.2759,158,48780237.0,2024-08-05,2,155.0,2,155.0
liq,1722835875080,BUY,2670.0,53667.9,53667.9,53669.0,79.1139,34.8962,-222.5215,0.009397,499.186,158,49213714.0,2024-08-05,1,2670.0,1,2670.0
liq,1722835992095,BUY,18.0,53824.1,53824.1,53824.0,84.8101,5.7745,248.695,0.011404,466.9021,158,49365485.0,2024-08-05,1,18.0,1,18.0
liq,1722836204033,SELL,1.0,53546.6,53546.6,53546.6,63.2911,57.6284,-200.3724,0.006953,519.3922,158,49489894.0,2024-08-05,4,2832.0,4,2832.0
liq,1722836410109,SELL,37.0,53307.3,53307.3,53309.2,50.0,102.7778,-156.3812,0.005059,564.2695,158,49548555.0,2024-08-05,2,2710.0,2,2710.0
liq,1722836576064,SELL,35.0,53012.0,53012.0,53012.4,68.9873,159.0546,-101.548,0.007818,620.9896,158,49711486.0,2024-08-05,2,88.0,2,88.0
liq,1722836713033,BUY,4.0,53305.1,53305.1,53306.4,48.7342,103.1947,-155.975,0.005216,560.1457,158,49865107.0,2024-08-05,1,4.0,1,4.0
liq,1722836863071,SELL,28.0,53045.1,53045.1,53045.2,50.6329,152.7154,-107.7246,0.005434,610.503,158,49971770.0,2024-08-05,1,28.0,1,28.0
liq,1722836943065,SELL,13.0,52969.1,52969.1,52965.0,59.4937,167.2825,-93.5312,0.006414,624.8141,158,50038707.0,2024-08-05,1,13.0,1,13.0
liq,1722837078055,SELL,118.0,52842.2,52842.2,52842.2,51.8987,191.6992,-69.7409,0.005566,649.056,158,50116976.0,2024-08-05,4,2793.0,4,2793.0
liq,1722837193092,SELL,42.0,52647.4,52647.4,52648.4,39.2405,229.4093,-32.9981,0.004234,686.3447,158,50269467.0,2024-08-05,1,42.0,1,42.0
liq,1722837509072,SELL,87.0,52669.9,52669.9,52668.3,56.3291,225.0394,-37.2558,0.006167,674.5664,158,50809545.0,2024-08-05,2,90.0,2,90.0
liq,1722837615106,SELL,10.0,52624.9,52624.9,52623.2,45.5696,233.783,-28.7366,0.004782,681.5157,158,50965600.0,2024-08-05,1,10.0,1,10.0
liq,1722837783048,SELL,2586.0,52549.7,52549.7,52539.7,59.4937,248.4278,-14.4675,0.006745,693.7861,158,51178136.0,2024-08-05,1,2586.0,1,2586.0
liq,1722837878109,SELL,11.0,52440.0,52440.0,52446.1,27.2152,269.8666,-33.5044,0.003099,713.3424,158,51383236.0,2024-08-05,2,46.0,2,46.0
liq,1722837974036,SELL,90.0,52145.1,52145.1,52151.7,1.25,327.9465,2.8441,0.000119,770.6697,160,51605127.0,2024-08-05,10,7162.0,10,7162.0
liq,1722838099017,SELL,15.0,51757.4,51757.4,51786.0,1.7857,405.3103,-2.488,0.001523,841.0812,168,52261315.0,2024-08-05,13,25296.0,13,25296.0
liq,1722838268050,SELL,192.0,51978.6,51978.6,51978.5,44.0,361.0294,-15.1386,0.004016,781.9474,175,53078257.0,2024-08-05,1,192.0,1,192.0
liq,1722838446061,SELL,2.0,51691.7,51691.7,51683.5,32.0,418.5354,-19.7519,0.003001,837.1927,175,53376838.0,2024-08-05,1,2.0,1,2.0
liq,1722838545101,SELL,10.0,51502.6,51502.6,51502.7,12.5714,456.7887,6.8853,0.001637,873.5344,175,53565196.0,2024-08-05,5,32.0,5,32.0
liq,1722838664032,SELL,5.0,51362.4,51362.4,51362.5,13.4831,485.3318,-5.8363,0.001664,896.2398,178,53969835.0,2024-08-05,20,8294.0,20,8294.0
liq,1722838884064,SELL,10.0,50696.1,50696.1,50697.5,5.291,612.5282,4.7971,0.000997,1020.1497,189,55012186.0,2024-08-05,57,34866.0,57,34866.0
liq,1722839409074,BUY,12.0,50261.2,50261.2,50261.2,42.4779,704.3563,81.2853,0.002686,1045.597,226,58480132.0,2024-08-05,5,2771.0,5,2771.0
liq,1722839587046,SELL,528.0,50744.9,50744.9,50748.1,26.9912,602.3224,75.4176,0.004677,930.505,226,59058809.0,2024-08-05,1,528.0,1,528.0
