kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered
liq,1687741143841,SELL,65.0,30400.4,30400.4,30400.4,42.3077,61.4445,-28.6574,0.03836,80.0525,26,12009003.0,2023-06-26,73.5529,31.3204,73.8889,31.3204,22.0,147.0,500086.0,266511.58819280355,80.0525,61.4445,73.5529,31.3204,73.8889,31.3204,,,1
liq,1687741295608,SELL,154.0,30374.8,30374.8,30374.9,50.0,69.9243,-20.2535,0.041362,88.2741,26,12044571.0,2023-06-26,81.8119,39.7748,82.1766,39.7748,22.0,148.0,501947.0,267376.026233274,88.2741,69.9243,81.8119,39.7748,82.1766,39.7748,,,1
liq,1687741350693,SELL,66.0,30359.8,30359.8,30359.8,57.6923,74.8996,-15.3228,0.04365,93.0342,26,12073648.0,2023-06-26,86.793,44.7352,87.158,44.7352,22.0,148.0,501947.0,267376.026233274,93.0342,74.8996,86.793,44.7352,87.158,44.7352,,,1
liq,1687741390829,SELL,7.0,30356.2,30356.2,30356.7,15.3846,76.0944,-14.1387,0.008039,94.1946,26,12078506.0,2023-06-26,87.9893,45.9265,88.3543,45.9265,22.0,148.0,501947.0,267376.026233274,94.1946,76.0944,87.9893,45.9265,88.3543,45.9265,,,1
liq,1687741402011,SELL,10.0,30339.7,30339.7,30339.5,15.3846,81.5742,-8.708,0.008639,99.6247,26,12085819.0,2023-06-26,93.4755,51.3899,93.8407,51.3899,22.0,148.0,501947.0,267376.026233274,99.6247,81.5742,93.4755,51.3899,93.8407,51.3899,,,1
liq,1687741427884,SELL,1.0,30322.3,30322.3,30322.3,11.5385,87.3594,-12.9617,0.007283,105.1655,26,12113807.0,2023-06-26,99.2675,57.1577,99.6329,57.1577,22.0,148.0,501947.0,267376.026233274,105.1655,87.3594,99.2675,57.1577,99.6329,57.1577,,,1
liq,1687741510249,SELL,15.0,30300.2,30300.2,30300.3,15.3846,94.7167,-5.6774,0.011579,111.9616,26,12178591.0,2023-06-26,106.656,64.4931,107.0112,64.4931,22.0,147.0,501596.0,267278.0260312946,111.9616,94.7167,106.656,64.4931,107.0112,64.4931,,,1
liq,1687742000248,SELL,1.0,30259.0,30259.0,30259.3,0.0,108.4615,-2.0673,0.000279,124.8452,27,12245470.0,2023-06-26,118.2601,78.1967,118.5365,78.1967,23.0,148.0,513577.0,273876.19906197954,124.8452,108.4615,118.2601,78.1967,118.5365,78.1967,,,1
liq,1687742001885,SELL,8.0,30158.0,30158.0,30158.1,3.3333,142.315,1.3819,0.002081,157.5593,30,12347208.0,2023-06-26,152.1464,111.9488,152.4238,111.9488,23.0,148.0,513577.0,273876.19906197954,157.5593,142.315,152.1464,111.9488,152.4238,111.9488,,,1
liq,1687742003108,SELL,84.0,30159.2,30159.2,30088.4,15.1515,131.7797,-9.007,0.008561,155.8847,33,12439261.0,2023-06-26,151.7425,111.5465,152.0199,111.5465,23.0,148.0,513577.0,273876.19906197954,155.8847,131.7797,151.7425,111.5465,152.0199,111.5465,,,1
liq,1687742004132,SELL,675.0,30067.5,30067.5,30071.0,3.0303,162.6796,1.4506,0.001577,186.5065,33,12463867.0,2023-06-26,182.7033,142.3847,182.9815,142.3847,23.0,148.0,513577.0,273876.19906197954,186.5065,162.6796,182.7033,142.3847,182.9815,142.3847,,,1
liq,1687742005288,SELL,50.0,30113.9,30113.9,30113.5,24.2424,147.0208,6.0223,0.005918,170.335,33,12496980.0,2023-06-26,167.0136,126.7572,167.2914,126.7572,23.0,148.0,513577.0,273876.19906197954,170.335,147.0208,167.0136,126.7572,167.2914,126.7572,,,1
liq,1687742014482,SELL,22.0,30098.6,30098.6,30098.7,27.2727,152.1788,-8.8836,0.007164,173.9727,33,12618758.0,2023-06-26,172.1818,131.9049,172.4598,131.9049,23.0,148.0,513577.0,273876.19906197954,173.9727,152.1788,172.1818,131.9049,172.4598,131.9049,,,1
liq,1687742015718,SELL,4.0,30075.3,30075.3,30075.4,14.7059,160.044,-11.1321,0.004662,181.4547,34,12646258.0,2023-06-26,180.0624,139.7543,180.3406,139.7543,23.0,148.0,513577.0,273876.19906197954,181.4547,160.044,180.0624,139.7543,180.3406,139.7543,,,1
liq,1687742017033,SELL,12.0,30089.1,30089.1,30089.2,29.4118,155.3842,-15.7134,0.007432,176.5274,34,12664290.0,2023-06-26,175.3935,135.1038,175.6715,135.1038,23.0,148.0,513577.0,273876.19906197954,176.5274,155.3842,175.3935,135.1038,175.6715,135.1038,,,1
liq,1687742018182,SELL,4.0,30033.0,30033.0,30033.1,2.9412,174.3539,2.9367,0.001282,195.177,34,12688682.0,2023-06-26,194.4006,154.0357,194.6791,154.0357,23.0,148.0,513577.0,273876.19906197954,195.177,174.3539,194.4006,154.0357,194.6791,154.0357,,,1
liq,1687742019252,SELL,7.0,30036.1,30036.1,30036.3,8.8235,173.3038,1.9043,0.003657,193.6677,34,12718924.0,2023-06-26,193.3484,152.9877,193.6269,152.9877,23.0,148.0,513577.0,273876.19906197954,193.6677,173.3038,193.3484,152.9877,193.6269,152.9877,,,1
liq,1687742022636,SELL,491.0,30026.7,30026.7,30026.7,5.7143,176.4886,-4.9596,0.002839,195.9718,35,12776515.0,2023-06-26,196.5395,156.1661,196.8181,156.1661,23.0,148.0,513577.0,273876.19906197954,195.9718,176.4886,196.5395,156.1661,196.8181,156.1661,,,1
liq,1687742023907,SELL,1.0,30057.0,30057.0,30057.1,28.5714,166.2298,-15.0354,0.007147,185.5535,35,12785854.0,2023-06-26,186.2605,145.9278,186.5388,145.9278,23.0,148.0,513577.0,273876.19906197954,185.5535,166.2298,186.2605,145.9278,186.5388,145.9278,,,1
liq,1687742459856,SELL,13.0,30032.7,30032.7,30032.8,17.1429,174.4555,-6.9564,0.007945,186.7401,35,13316085.0,2023-06-26,191.2048,154.1371,191.9453,154.1371,30.0,149.0,522956.0,278501.3611357305,186.7401,174.4555,191.2048,154.1371,191.9453,154.1371,,,1
liq,1687742461196,SELL,1.0,30032.7,30032.7,30032.8,17.1429,174.4555,-6.9564,0.008435,186.6493,35,13322633.0,2023-06-26,191.2048,154.1371,191.9453,154.1371,30.0,149.0,522956.0,278501.3611357305,186.6493,174.4555,191.2048,154.1371,191.9453,154.1371,,,1
liq,1687742463471,SELL,200.0,30011.8,30011.8,30009.1,8.5714,181.5409,0.0027,0.004027,193.4341,35,13344602.0,2023-06-26,198.3019,161.2084,199.0429,161.2084,30.0,149.0,522956.0,278501.3611357305,193.4341,181.5409,198.3019,161.2084,199.0429,161.2084,,,1
liq,1687742464605,SELL,34.0,30024.1,30024.1,30022.9,8.5714,177.3698,-4.094,0.004362,189.1931,35,13349094.0,2023-06-26,194.124,157.0456,194.8647,157.0456,30.0,149.0,522956.0,278501.3611357305,189.1931,177.3698,194.124,157.0456,194.8647,157.0456,,,1
liq,1687742488260,SELL,56.0,29960.9,29960.9,29964.5,2.7027,198.8382,-3.0125,0.001115,209.3024,37,13440540.0,2023-06-26,215.6276,178.471,216.3699,178.471,30.0,149.0,522956.0,278501.3611357305,209.3024,198.8382,215.6276,178.471,216.3699,178.471,,,1
liq,1687742489268,SELL,12.0,29966.9,29966.9,29967.0,10.8108,196.7961,-5.0141,0.003857,207.059,37,13453717.0,2023-06-26,213.5822,176.4331,214.3243,176.4331,30.0,149.0,522956.0,278501.3611357305,207.059,196.7961,213.5822,176.4331,214.3243,176.4331,,,1
liq,1687742669146,BUY,5.0,30173.4,30173.4,30172.8,40.5405,127.0115,16.2799,0.015464,134.2447,37,13658045.0,2023-06-26,143.6828,106.7879,142.8431,86.6046,30.0,149.0,522956.0,244454.63886426948,-134.2447,-127.0115,-143.6828,-106.7879,-142.8431,-86.6046,,,1
control,1687743390502,,,30260.2,,30260.2,5.4054,97.9627,-2.4638,0.00465,101.4745,37,14003087.0,2023-06-26,110.4604,77.797,,,30.0,149.0,530479.0,,,,,,,,,,1
liq,1687744648187,SELL,13.0,30160.3,30160.3,30160.3,40.5405,131.4102,-59.1751,0.018349,132.4803,37,14245158.0,2023-06-26,142.8083,111.1777,143.4055,111.1777,30.0,148.0,529736.0,282121.185674566,132.4803,131.4102,142.8083,111.1777,143.4055,111.1777,,,1
control,1687746452915,,,30132.2,,30132.2,45.9459,130.7276,-49.9047,0.023754,138.8773,37,14434625.0,2023-06-26,146.7808,120.607,,,30.0,148.0,542969.0,,,,,,,,,,1
control,1687746527878,,,30141.7,,30141.7,48.6486,127.5346,-53.0407,0.024554,135.5678,37,14446387.0,2023-06-26,143.5828,117.4172,,,30.0,148.0,542969.0,,,,,,,,,,1
control,1687747065409,,,30213.0,,30213.0,24.3243,103.6345,-76.5147,0.013402,110.5017,37,14451182.0,2023-06-26,119.5595,93.541,,,30.0,147.0,541082.0,,,,,,,,,,1
control,1687747268563,,,30179.8,,30179.8,56.7568,114.7492,-65.5981,0.032968,121.424,37,14447367.0,2023-06-26,129.9454,104.6446,,,30.0,147.0,537936.0,,,,,,,,,,1
liq,1687751597598,BUY,13.0,30288.7,30288.7,30288.7,37.8378,78.3827,-101.3163,0.020618,80.9783,37,14564921.0,2023-06-26,84.7719,-21.8491,83.054,-21.8491,30.0,147.0,563524.0,264384.25983288896,-80.9783,-78.3827,-84.7719,21.8491,-83.054,21.8491,,,1
control,1687753032709,,,30250.3,,30250.3,32.4324,91.1763,-88.7508,0.01834,90.2004,37,14391059.0,2023-06-26,94.5105,-9.1827,,,30.0,145.0,556842.0,,,,,,,,,,1
control,1687753350933,,,30236.9,,30236.9,43.2432,95.6483,-84.3584,0.025349,93.5038,37,14305676.0,2023-06-26,98.984,-4.7551,,,30.0,145.0,556842.0,,,,,,,,,,1
control,1687753499757,,,30219.5,,30219.5,54.0541,101.4613,-78.6491,0.026395,98.9084,37,14286975.0,2023-06-26,104.7989,1.0,,,30.0,145.0,556842.0,,,,,,,,,,1
control,1687754038323,,,30228.3,,30228.3,59.4595,98.5206,-81.5374,0.029652,93.674,37,14123664.0,2023-06-26,100.5495,-1.9114,,,30.0,145.0,558313.0,,,,,,,,,,1
liq,1687756897203,SELL,1.0,30164.3,30164.3,30164.2,57.1429,119.9467,-60.4933,0.032275,103.5648,35,13475251.0,2023-06-26,109.1964,19.3016,110.3054,19.3016,27.0,143.0,515010.0,266488.6815082955,103.5648,119.9467,109.1964,19.3016,110.3054,19.3016,,,1
control,1687757200190,,,30198.5,,30198.5,77.1429,108.4858,-71.7498,0.047384,91.2768,35,13441378.0,2023-06-26,97.7477,7.9547,,,27.0,143.0,515010.0,,,,,,,,,,1
control,1687757695402,,,30203.0,,30203.0,82.8571,106.9797,-73.2291,0.048892,88.9954,35,13404363.0,2023-06-26,94.97,6.4636,,,27.0,143.0,511710.0,,,,,,,,,,1
control,1687758911759,,,30215.4,,30215.4,71.4286,102.832,-77.3029,0.041741,82.9119,35,13431052.0,2023-06-26,89.9454,2.3571,,,27.0,145.0,516861.0,,,,,,,,,,1
control,1687758944222,,,30209.0,,30209.0,71.4286,104.9723,-75.2007,0.041869,85.0331,35,13432442.0,2023-06-26,92.0831,4.4762,,,27.0,145.0,516861.0,,,,,,,,,,1
control,1687758982771,,,30209.1,,30209.1,71.4286,104.9389,-75.2335,0.041881,84.9975,35,13432475.0,2023-06-26,92.0497,4.443,,,27.0,145.0,516861.0,,,,,,,,,,1
control,1687759339341,,,30212.0,,30212.0,74.2857,103.9689,-76.1862,0.043816,83.6235,35,13432311.0,2023-06-26,91.0809,3.4827,,,27.0,145.0,516861.0,,,,,,,,,,1
control,1687759622810,,,30206.1,,30206.1,82.8571,105.9425,-74.2478,0.05203,84.2646,35,13306773.0,2023-06-26,93.0044,5.4367,,,27.0,146.0,517142.0,,,,,,,,,,1
control,1687759988815,,,30221.9,,30221.9,74.2857,100.6591,-89.3477,0.047092,78.1861,35,13275092.0,2023-06-26,87.2867,0.2058,,,27.0,146.0,516842.0,,,,,,,,,,1
control,1687760837923,,,30287.4,,30287.4,51.4286,78.8152,-110.7806,0.030282,53.4077,35,13047449.0,2023-06-26,65.3341,-21.4208,,,27.0,147.0,517662.0,,,,,,,,,,1
control,1687761198490,,,30297.7,,30297.7,50.0,75.3889,-114.1425,0.033535,48.2839,34,12965117.0,2023-06-26,61.9123,-24.8131,,,27.0,147.0,517662.0,,,,,,,,,,1
control,1687761413384,,,30296.3,,30296.3,52.9412,75.8544,-113.6857,0.034053,48.3634,34,12947495.0,2023-06-26,60.1987,-24.3521,,,26.0,147.0,519901.0,,,,,,,,,,1
liq,1687761884693,BUY,173.0,30337.6,30337.6,30337.6,31.25,62.1377,-127.1444,0.017274,32.869,32,12879008.0,2023-06-26,46.1585,-37.9325,44.4715,-37.9325,26.0,148.0,522695.0,254530.4428949284,-32.869,-62.1377,-46.1585,37.9325,-44.4715,37.9325,,,1
liq,1687761905985,BUY,1.0,30344.0,30344.0,30343.9,31.25,60.0155,-129.2267,0.01762,30.7253,32,12881905.0,2023-06-26,44.0396,-40.0336,42.353,-40.0336,26.0,148.0,522695.0,254530.4428949284,-30.7253,-60.0155,-44.0396,40.0336,-42.353,40.0336,,,1
liq,1687762245977,BUY,3.0,30378.2,30378.2,30378.1,65.625,48.6898,129.3613,0.043787,18.433,32,12947316.0,2023-06-26,32.6579,38.6512,30.9798,38.6512,26.0,147.0,522364.0,254385.90516784904,-18.433,-48.6898,-32.6579,-38.6512,-30.9798,-38.6512,,,1
liq,1687762380032,BUY,41.0,30408.5,30408.5,30408.5,56.25,38.677,129.3873,0.038213,8.0659,32,12979046.0,2023-06-26,22.661,28.6483,20.9846,28.6483,26.0,147.0,522364.0,254385.90516784904,-8.0659,-38.677,-22.661,-28.6483,-20.9846,-28.6483,,,1
liq,1687762383433,BUY,4.0,30415.1,30415.1,30415.3,56.25,36.4986,127.1893,0.03842,5.8911,32,12987645.0,2023-06-26,20.4861,26.4721,18.8101,26.4721,26.0,147.0,522364.0,254385.90516784904,-5.8911,-36.4986,-20.4861,-26.4721,-18.8101,-26.4721,,,1
liq,1687762698258,BUY,37.0,30463.4,30463.4,30463.4,65.625,20.5857,111.1325,0.045121,-10.2359,32,13063406.0,2023-06-26,3.625,10.5751,1.7942,10.5751,26.0,146.0,518383.0,252165.32841567177,10.2359,-20.5857,-3.625,-10.5751,-1.7942,-10.5751,,,1
liq,1687762791765,BUY,131.0,30480.0,30480.0,30479.9,68.75,15.1282,105.6258,0.047507,-15.7064,32,13091002.0,2023-06-26,-1.8231,5.1231,-3.653,5.1231,26.0,146.0,518383.0,252165.32841567177,15.7064,-15.1282,1.8231,-5.1231,3.653,-5.1231,,,1
liq,1687762822553,BUY,78.0,30494.5,30494.5,30494.1,75.0,10.3661,100.8206,0.050718,-20.4466,32,13104826.0,2023-06-26,-7.1208,0.3657,-8.776,0.3657,25.0,145.0,516345.0,251498.93314356718,20.4466,-10.3661,7.1208,-0.3657,8.776,-0.3657,,,1
liq,1687762868132,BUY,2.0,30520.3,30520.3,30520.2,87.0968,1.9039,82.1998,0.056043,-28.8345,31,13149825.0,2023-06-26,-15.5682,-8.088,-17.222,-8.088,25.0,145.0,516345.0,251498.93314356718,28.8345,-1.9039,15.5682,8.088,17.222,8.088,,,1
liq,1687762981006,BUY,306.0,30566.7,30566.7,30566.7,90.0,-3.2921,66.8951,0.058574,-43.9898,30,13188629.0,2023-06-26,-30.7245,16.7113,-32.3758,16.7113,25.0,145.0,516345.0,251498.93314356718,43.9898,3.2921,30.7245,-16.7113,32.3758,-16.7113,,,1
control,1687763986231,,,30494.7,,30494.7,85.7143,10.3004,90.6637,0.058687,-20.5214,28,13466583.0,2023-06-26,-7.9179,0.3001,,,23.0,145.0,548685.0,,,,,,,,,,1
control,1687764125368,,,30482.2,,30482.2,89.2857,4.401,94.8016,0.060198,-17.4807,28,13361688.0,2023-06-26,-3.8942,4.401,,,21.0,145.0,554572.0,,,,,,,,,,1
control,1687764255601,,,30451.8,,30451.8,75.0,14.3884,104.8793,0.052475,-7.8772,28,13353903.0,2023-06-26,6.0849,14.3884,,,21.0,145.0,554572.0,,,,,,,,,,1
liq,1687764843040,SELL,7.0,30353.3,30353.3,30353.8,25.0,46.8863,-122.3833,0.020285,22.9858,28,13427250.0,2023-06-26,38.3771,-43.0853,41.3322,46.8863,21.0,145.0,554433.0,287958.72094579804,22.9858,46.8863,38.3771,-43.0853,41.3322,46.8863,,,1
liq,1687764850624,SELL,358.0,30350.1,30350.1,30350.2,25.0,47.9456,-121.3419,0.020793,24.029,28,13434215.0,2023-06-26,39.4355,-42.0354,42.391,47.9456,21.0,145.0,554433.0,287958.72094579804,24.029,47.9456,39.4355,-42.0354,42.391,47.9456,,,1
liq,1687765067330,SELL,63.0,30275.4,30275.4,30275.4,50.0,72.7374,-96.9678,0.037638,48.3714,28,13546091.0,2023-06-26,63.6721,-17.4657,66.7762,72.7374,21.0,146.0,563949.0,291263.9893937258,48.3714,72.7374,63.6721,-17.4657,66.7762,72.7374,,,1
control,1687766631326,,,30415.1,,30415.1,78.5714,26.4721,117.0722,0.052789,0.5182,28,13622414.0,2023-06-26,17.1149,26.4721,,,21.0,147.0,568038.0,,,,,,,,,,1
control,1687769214820,,,30320.6,,30320.6,57.1429,17.5911,-121.6089,0.041377,29.4085,28,13732828.0,2023-06-26,45.5812,-32.347,,,21.0,147.0,563787.0,,,,,,,,,,1
control,1687770509294,,,30368.3,,30368.3,92.5926,1.8563,122.5409,0.063989,12.5559,27,13773145.0,2023-06-26,28.7312,41.9237,,,20.0,145.0,561220.0,,,,,,,,,,1
control,1687770741362,,,30333.7,,30333.7,51.8519,13.2648,-116.0009,0.043016,23.8109,27,13790830.0,2023-06-26,39.8221,53.378,,,20.0,145.0,568244.0,,,,,,,,,,1
control,1687771369861,,,30318.7,,30318.7,51.8519,18.2188,-111.1109,0.044223,28.1711,27,13770404.0,2023-06-26,44.1916,58.3519,,,20.0,146.0,567043.0,,,,,,,,,,1
control,1687772484807,,,30330.7,,30330.7,55.5556,14.2552,-115.0233,0.046764,22.8415,27,13630086.0,2023-06-26,38.4237,54.3724,,,20.0,145.0,564938.0,,,,,,,,,,1
control,1687772549874,,,30330.7,,30330.7,55.5556,14.2552,-115.0233,0.046765,22.8414,27,13630078.0,2023-06-26,38.4237,54.3724,,,20.0,145.0,564938.0,,,,,,,,,,1
control,1687772713855,,,30330.8,,30330.8,55.5556,14.2222,-115.0559,0.04681,22.747,27,13621231.0,2023-06-26,38.3741,54.3392,,,20.0,144.0,564816.0,,,,,,,,,,1
liq,1687773318418,SELL,10.0,30233.3,30233.3,30233.4,55.5556,46.5173,-83.1777,0.047136,54.1449,27,13702195.0,2023-06-26,70.1846,86.7637,72.5293,86.7637,20.0,142.0,560989.0,284991.8765263779,54.1449,46.5173,70.1846,86.7637,72.5293,86.7637,,,1
liq,1687773667796,SELL,24.0,30224.5,30224.5,30224.5,55.5556,49.4424,-80.2904,0.047837,56.6642,27,13746083.0,2023-06-26,72.9232,89.7005,75.2692,89.7005,20.0,143.0,562695.0,285825.39183268393,56.6642,49.4424,72.9232,89.7005,75.2692,89.7005,,,1
liq,1687773851902,SELL,1.0,30210.6,30210.6,30210.6,59.2593,54.0662,-75.7263,0.049888,61.0487,27,13781365.0,2023-06-26,77.5578,94.3428,79.9048,94.3428,20.0,143.0,562695.0,285825.39183268393,61.0487,54.0662,77.5578,94.3428,79.9048,94.3428,,,1
liq,1687773853142,SELL,5.0,30210.1,30210.1,30210.5,59.2593,54.2326,-75.5621,0.049958,61.2094,27,13782122.0,2023-06-26,77.7246,94.5099,80.0717,94.5099,20.0,143.0,562695.0,285825.39183268393,61.2094,54.2326,77.7246,94.5099,80.0717,94.5099,,,1
liq,1687773988969,SELL,4.0,30174.4,30174.4,30174.4,40.7407,66.128,-63.8202,0.032338,72.7368,27,13839927.0,2023-06-26,89.6478,106.4529,91.9976,106.4529,20.0,143.0,562695.0,285825.39183268393,72.7368,66.128,89.6478,106.4529,91.9976,106.4529,,,1
liq,1687774130811,SELL,249.0,30166.9,30166.9,30166.8,40.7407,68.6306,-61.3499,0.032449,74.9737,27,13874414.0,2023-06-26,92.1562,108.9655,94.5067,108.9655,20.0,143.0,562695.0,285825.39183268393,74.9737,68.6306,92.1562,108.9655,94.5067,108.9655,,,1
liq,1687774176814,SELL,25.0,30146.3,30146.3,30146.3,33.3333,75.5108,-54.5585,0.026679,81.6712,27,13906534.0,2023-06-26,99.0526,115.8734,101.4046,115.8734,20.0,143.0,562695.0,285825.39183268393,81.6712,75.5108,99.0526,115.8734,101.4046,115.8734,,,1
liq,1687774192826,SELL,44.0,30131.3,30131.3,30132.3,33.3333,80.5266,-49.6075,0.02751,86.6129,27,13917921.0,2023-06-26,104.0801,120.9092,106.4333,120.9092,20.0,143.0,562695.0,285825.39183268393,86.6129,80.5266,104.0801,120.9092,106.4333,120.9092,,,1
liq,1687774194712,SELL,1.0,30123.6,30123.6,30123.6,33.3333,83.1033,-47.064,0.028196,89.1302,27,13927721.0,2023-06-26,106.6628,123.4963,109.0166,123.4963,20.0,143.0,562695.0,285825.39183268393,89.1302,83.1033,106.6628,123.4963,109.0166,123.4963,,,1
control,1687774671793,,,30193.6,,30193.6,81.4815,59.727,-70.1386,0.059458,64.9867,27,14032421.0,2023-06-26,82.4358,100.0263,,,20.0,145.0,567519.0,,,,,,,,,,1
liq,1687775217620,BUY,5.0,30246.7,30246.7,30246.7,48.1481,-17.9756,-87.5711,0.039416,46.516,27,14054425.0,2023-06-26,64.4475,82.295,61.9328,82.295,20.0,145.0,567839.0,279048.8540677199,-46.516,17.9756,-64.4475,-82.295,-61.9328,-82.295,,,1
liq,1687776123294,BUY,10.0,30255.3,30255.3,30254.8,51.8519,-20.813,-90.3887,0.043965,42.9191,27,14053357.0,2023-06-26,60.6345,79.4292,58.3121,79.4292,20.0,145.0,568106.0,279031.70689581346,-42.9191,20.813,-60.6345,-79.4292,-58.3121,-79.4292,,,1
control,1687776547552,,,30270.6,,30270.6,48.1481,-25.8569,-95.3974,0.043678,37.4648,27,14069040.0,2023-06-26,55.1418,74.3346,,,20.0,144.0,564781.0,,,,,,,,,,1
control,1687776549457,,,30270.6,,30270.6,48.1481,-25.8569,-95.3974,0.043678,37.4647,27,14069045.0,2023-06-26,55.1418,74.3346,,,20.0,144.0,564781.0,,,,,,,,,,1
control,1687777026164,,,30257.1,,30257.1,55.5556,-21.4066,-90.9782,0.048499,41.6783,27,14089217.0,2023-06-26,58.6153,78.8295,,,20.0,145.0,574306.0,,,,,,,,,,1
control,1687777027774,,,30257.1,,30257.1,55.5556,-21.4066,-90.9782,0.048499,41.6783,27,14089217.0,2023-06-26,58.6153,78.8295,,,20.0,145.0,574306.0,,,,,,,,,,1
control,1687779140966,,,30319.8,,30319.8,74.0741,17.8554,-111.4697,0.056028,19.7395,27,14138426.0,2023-06-26,35.5441,57.987,,,20.0,143.0,575679.0,,,,,,,,,,1
control,1687780348362,,,30326.0,,30326.0,85.1852,15.8073,-113.4913,0.062394,17.2582,27,14192282.0,2023-06-26,32.3858,55.9306,,,20.0,143.0,584542.0,,,,,,,,,,1
control,1687780567325,,,30325.9,,30325.9,92.5926,-4.1614,-113.4587,0.063035,17.263,27,14199641.0,2023-06-26,32.1001,55.9638,,,20.0,143.0,588365.0,,,,,,,,,,1
control,1687780999340,,,30339.6,,30339.6,51.8519,-8.675,-117.923,0.048687,12.042,27,14129993.0,2023-06-26,26.3614,51.423,,,20.0,142.0,580929.0,,,,,,,,,,1
control,1687781111093,,,30336.6,,30336.6,51.8519,-7.687,-116.9458,0.048842,13.0162,27,14130383.0,2023-06-26,27.3529,52.417,,,20.0,142.0,580929.0,,,,,,,,,,1
control,1687781680158,,,30341.6,,30341.6,62.963,-9.3336,-118.5744,0.050972,10.7823,27,14092383.0,2023-06-26,24.431,50.7604,,,20.0,142.0,578905.0,,,,,,,,,,1
control,1687781956858,,,30295.4,,30295.4,51.8519,5.902,-103.5054,0.049492,25.6824,27,14078287.0,2023-06-26,39.0165,66.0877,,,20.0,142.0,575772.0,,,,,,,,,,1
control,1687782673908,,,30294.8,,30294.8,66.6667,6.1002,-103.3094,0.054679,25.4308,27,14116364.0,2023-06-26,38.4835,66.287,,,20.0,143.0,579120.0,,,,,,,,,,1
liq,1687783396168,BUY,35.0,30380.0,30380.0,30380.0,88.8889,-1.9957,118.6425,0.064221,-2.937,27,14161821.0,2023-06-26,9.7498,38.0564,8.3972,38.0564,20.0,143.0,577918.0,280890.0797450124,2.937,1.9957,-9.7498,-38.0564,-8.3972,-38.0564,,,1
control,1687784227841,,,30324.6,,30324.6,88.8889,-3.7328,-113.0349,0.066855,14.8993,27,14250293.0,2023-06-26,27.4813,56.3949,,,20.0,145.0,586000.0,,,,,,,,,,1
control,1687784699362,,,30356.2,,30356.2,74.0741,5.843,-123.3269,0.058952,4.25,27,14241673.0,2023-06-26,16.7398,45.9265,,,20.0,146.0,594502.0,,,,,,,,,,1
control,1687784953917,,,30372.6,,30372.6,96.2963,0.4403,121.1078,0.07077,-1.3314,27,14270488.0,2023-06-26,11.3079,40.5021,,,20.0,147.0,595164.0,,,,,,,,,,1
control,1687785513740,,,30373.3,,30373.3,96.2963,0.2098,120.8745,0.073091,-2.1813,27,14193025.0,2023-06-26,10.389,40.2707,,,20.0,145.0,589895.0,,,,,,,,,,1
control,1687785851532,,,30409.7,,30409.7,85.1852,-11.7603,108.76,0.063772,-14.2631,27,14229083.0,2023-06-26,-1.731,28.2526,,,20.0,145.0,589462.0,,,,,,,,,,1
liq,1687786454235,BUY,3.0,30443.1,30443.1,30443.1,70.3704,-12.7414,97.6694,0.056921,-26.126,27,14103356.0,2023-06-26,-12.9404,17.2503,-14.9857,17.2503,20.0,145.0,589246.0,288053.3094065726,26.126,12.7414,12.9404,-17.2503,14.9857,-17.2503,,,1
liq,1687786473329,BUY,1.0,30449.6,30449.6,30449.6,70.3704,-14.8734,95.5138,0.057594,-28.2442,27,14112092.0,2023-06-26,-15.0723,15.1119,-17.1172,15.1119,20.0,145.0,589246.0,288053.3094065726,28.2442,14.8734,15.0723,-15.1119,17.1172,-15.1119,,,1
liq,1687786595710,BUY,2.0,30464.5,30464.5,30464.5,59.2593,-19.7571,90.5762,0.052362,-33.1403,27,14135661.0,2023-06-26,-19.7561,10.2136,-21.862,10.2136,20.0,146.0,601038.0,291334.931119538,33.1403,19.7571,19.7561,-10.2136,21.862,-10.2136,,,1
liq,1687786601945,BUY,1.0,30479.2,30479.2,30479.1,62.963,-24.5705,85.7095,0.053077,-38.0658,27,14109503.0,2023-06-26,-24.5696,5.3857,-26.6745,5.3857,20.0,146.0,601038.0,291334.931119538,38.0658,24.5705,24.5696,-5.3857,26.6745,-5.3857,,,1
liq,1687786728809,BUY,4.0,30485.1,30485.1,30485.1,70.3704,-26.5011,83.7576,0.057789,-40.0228,27,14117006.0,2023-06-26,-26.5002,3.4493,-28.6047,3.4493,20.0,146.0,601038.0,291334.931119538,40.0228,26.5011,26.5002,-3.4493,28.6047,-3.4493,,,1
liq,1687786729858,BUY,2.0,30490.2,30490.2,30490.0,70.3704,-28.1693,82.0709,0.057858,-41.6856,27,14118038.0,2023-06-26,-28.1684,1.7761,-30.2726,1.7761,20.0,146.0,601038.0,291334.931119538,41.6856,28.1693,28.1684,-1.7761,30.2726,-1.7761,,,1
