kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
liq,1704159562717,SELL,30.0,44879.1,44879.1,44879.2,67.1875,-15.8042,-115.0992,0.019763,-129.0029,64,13557687.0,2024-01-02,1,30.0,1,30.0
liq,1704160168059,SELL,31.0,44810.9,44810.9,44810.9,95.1613,-0.6087,-100.0549,0.039122,-110.2234,62,13756990.0,2024-01-02,2,195.0,2,195.0
liq,1704160672246,BUY,1.0,44993.6,44993.6,44993.3,72.5806,-31.2532,119.3292,0.022539,-147.0472,62,14076702.0,2024-01-02,1,1.0,1,1.0
control,1704161601899,,,45025.1,,45025.1,91.2281,1.6794,112.2497,0.036251,-142.0488,57,14010451.0,2024-01-02,,,,
control,1704162128517,,,45106.4,,45106.4,59.6491,-6.364,94.0233,0.01755,-152.7667,57,13964116.0,2024-01-02,,,,
control,1704162727565,,,45164.3,,45164.3,78.9474,-19.1757,81.0829,0.029357,-158.3462,57,14155543.0,2024-01-02,,,,
liq,1704163102693,BUY,171.0,45256.3,45256.3,45256.3,81.8182,-39.4654,60.5894,0.032409,-175.5162,55,14180255.0,2024-01-02,1,171.0,1,171.0
liq,1704163241562,BUY,100.0,45306.1,45306.1,45306.1,89.0909,-0.5664,49.5309,0.036798,-183.8009,55,14293107.0,2024-01-02,1,100.0,1,100.0
liq,1704163484658,BUY,9.0,45380.0,45380.0,45380.0,18.1818,-16.8501,33.1655,0.006581,-196.8111,55,14355648.0,2024-01-02,1,9.0,1,9.0
liq,1704164282716,BUY,53.0,45418.3,45418.3,45414.3,34.5455,-25.2687,24.7048,0.019426,-195.2405,55,14636621.0,2024-01-02,1,53.0,1,53.0
liq,1704164401480,BUY,2.0,45545.6,45545.6,45542.2,3.5714,-53.148,-3.3142,0.001954,-220.7934,56,14740085.0,2024-01-02,1,2.0,1,2.0
control,1704164787782,,,45269.6,,45269.6,96.3636,-2.5015,57.6336,0.044653,-154.3486,55,15113868.0,2024-01-02,,,,
control,1704165000239,,,45259.0,,45259.0,96.3636,-0.16,59.9892,0.049671,-150.3083,55,15192122.0,2024-01-02,,,,
control,1704165544119,,,45315.0,,45315.0,98.1481,-2.5303,47.5571,0.071589,-160.2959,54,15285251.0,2024-01-02,,,,
control,1704166143983,,,45377.7,,45377.7,62.2642,-16.3441,33.6741,0.020301,-170.1397,53,15390902.0,2024-01-02,,,,
control,1704166468218,,,45434.6,,45434.6,58.8235,-28.8472,21.1084,0.021003,-176.8307,51,15305500.0,2024-01-02,,,,
control,1704166542042,,,45404.2,,45404.2,70.5882,-22.1711,27.818,0.026728,-169.0421,51,15307832.0,2024-01-02,,,,
liq,1704166990344,BUY,10.0,45528.4,45528.4,45528.4,14.0,-49.3903,10.4629,0.005235,-192.0694,50,15286333.0,2024-01-02,3,680.0,3,680.0
control,1704167450036,,,45514.3,,45514.3,25.4902,-46.3076,13.564,0.007816,-181.5396,51,15465641.0,2024-01-02,,,,
control,1704168401530,,,45370.6,,45370.6,60.7843,-14.7818,45.2795,0.023753,-138.0503,51,15245947.0,2024-01-02,,,,
control,1704169207624,,,45375.6,,45375.6,88.2353,4.0961,44.1726,0.037082,-131.3813,51,15120483.0,2024-01-02,,,,
control,1704170789029,,,45299.1,,45299.1,98.0392,0.9788,61.1349,0.082376,-104.214,51,14893153.0,2024-01-02,,,,
control,1704170898503,,,45295.2,,45295.2,98.0392,1.8399,62.0012,0.083736,-102.906,51,14890752.0,2024-01-02,,,,
control,1704171158314,,,45310.7,,45310.7,98.0392,-1.5815,58.5592,0.086766,-105.0779,51,14873331.0,2024-01-02,,,,
control,1704171347083,,,45275.1,,45275.1,96.0784,-3.716,66.4683,0.053419,-96.5411,51,14867470.0,2024-01-02,,,,
liq,1704171660823,SELL,428.0,45236.6,45236.6,45235.4,96.0784,4.7916,75.0356,0.089363,-86.6036,51,14851601.0,2024-01-02,1,428.0,1,428.0
control,1704172046683,,,45289.9,,45289.9,98.0392,3.0104,63.1787,0.088013,-96.3476,51,14960846.0,2024-01-02,,,,
control,1704172616595,,,45316.2,,45316.2,98.0392,-2.795,57.3384,0.088998,-100.1533,51,15003843.0,2024-01-02,,,,
control,1704172692734,,,45338.8,,45338.8,88.2353,2.2139,52.3251,0.042516,-104.8602,51,15000380.0,2024-01-02,,,,
control,1704173413762,,,45333.7,,45333.7,94.1176,3.3391,53.456,0.047998,-101.1637,51,14955790.0,2024-01-02,,,,
control,1704173776881,,,45326.8,,45326.8,94.1176,4.8619,54.9864,0.050006,-97.9349,51,14910735.0,2024-01-02,,,,
control,1704174403569,,,45322.1,,45322.1,98.0392,-4.0964,56.0291,0.09186,-94.7177,51,14862410.0,2024-01-02,,,,
control,1704175156190,,,45264.6,,45264.6,96.0784,-1.3972,78.8722,0.062514,-80.1648,51,14897085.0,2024-01-02,,,,
control,1704176778922,,,45323.1,,45323.1,97.9592,-4.317,65.863,0.100603,-85.6162,49,14896077.0,2024-01-02,,,,
control,1704176887099,,,45333.1,,45333.1,93.75,3.4715,53.589,0.053462,-87.3884,48,14893218.0,2024-01-02,,,,
control,1704177252430,,,45280.1,,45280.1,95.8333,-4.8198,65.3567,0.072636,-75.0363,48,14908374.0,2024-01-02,,,,
control,1704177622534,,,45318.3,,45318.3,97.9167,-3.2583,66.9292,0.103536,-83.1033,48,14935032.0,2024-01-02,,,,
control,1704178515758,,,45339.4,,45339.4,93.75,2.0815,62.2443,0.058616,-85.3687,48,14948374.0,2024-01-02,,,,
control,1704179034985,,,45312.2,,45312.2,97.7273,-1.9125,58.2262,0.107109,-76.7221,44,14915764.0,2024-01-02,,,,
control,1704179196366,,,45324.9,,45324.9,97.7273,-4.714,55.4079,0.108094,-77.5965,44,14815489.0,2024-01-02,,,,
control,1704179418618,,,45416.7,,45416.7,90.9091,-4.9571,35.0831,0.051549,-96.3759,44,14796375.0,2024-01-02,,,,
control,1704179603560,,,45429.5,,45429.5,88.6364,2.219,32.2556,0.048332,-98.2195,44,14835229.0,2024-01-02,,,,
liq,1704180174557,BUY,6.0,45474.2,45474.2,45470.0,75.6098,-7.613,22.3942,0.037131,-103.9584,41,14717947.0,2024-01-02,1,6.0,1,6.0
liq,1704180298182,BUY,17.0,45547.5,45547.5,45547.4,42.5,-33.6602,6.265,0.013567,-118.8311,40,14714754.0,2024-01-02,7,1934.0,7,1934.0
liq,1704180432348,BUY,99.0,45675.0,45675.0,45675.0,13.6364,-51.5423,28.3245,0.00421,-138.9286,44,15040189.0,2024-01-02,1,99.0,1,99.0
control,1704181652669,,,45575.2,,45575.2,33.3333,-39.7176,50.2844,0.010361,-103.1095,39,14747026.0,2024-01-02,,,,
control,1704181725531,,,45594.9,,45594.9,35.8974,-44.0211,45.942,0.01183,-106.5477,39,14730403.0,2024-01-02,,,,
control,1704182067538,,,45553.8,,45553.8,44.7368,-35.0385,55.0058,0.015343,-93.649,38,14644643.0,2024-01-02,,,,
liq,1704183236036,BUY,20.0,45699.7,45699.7,45693.8,26.6667,-76.7756,22.9043,0.018455,-110.9965,30,13975775.0,2024-01-02,14,663.0,14,663.0
liq,1704183502078,BUY,6.0,45820.2,45820.2,45834.4,7.1429,-102.8722,-3.4543,0.005295,-130.1738,28,13575977.0,2024-01-02,3,14.0,3,14.0
liq,1704183640311,BUY,221.0,45931.3,45931.3,45931.3,0.0,-126.8117,2.3127,0.000783,-151.4304,30,13581727.0,2024-01-02,2,262.0,2,262.0
liq,1704183713129,BUY,2.0,45934.0,45934.0,45933.9,6.6667,-127.392,1.7248,0.004429,-150.2552,30,13621054.0,2024-01-02,2,40.0,2,40.0
liq,1704184515145,SELL,1.0,45762.1,45762.1,45762.2,23.3333,-90.3067,-228.0074,0.013679,-100.9643,30,13025214.0,2024-01-02,3,138.0,3,138.0
liq,1704185185581,SELL,6.0,45690.8,45690.8,45690.8,60.7143,-74.8427,-5.1579,0.034093,-80.4673,28,12922050.0,2024-01-02,1,6.0,1,6.0
liq,1704186304674,BUY,149.0,45951.7,45951.7,45951.7,17.2414,-111.4473,7.8701,0.01169,-127.7714,29,11644578.0,2024-01-02,1,149.0,1,149.0
liq,1704186371189,BUY,4.0,45967.9,45967.9,45967.7,3.4483,-114.9322,4.3432,0.000485,-130.9007,29,11566686.0,2024-01-02,2,9.0,2,9.0
control,1704187100412,,,45837.1,,45837.1,72.4138,-96.6277,32.8914,0.041472,-96.5762,29,10395599.0,2024-01-02,,,,
control,1704187394823,,,45836.3,,45836.3,72.4138,-96.4549,33.0665,0.045237,-94.6091,29,10331726.0,2024-01-02,,,,
control,1704187443888,,,45863.5,,45863.5,72.4138,-102.3283,27.1162,0.046167,-100.2601,29,10322469.0,2024-01-02,,,,
control,1704187557586,,,45850.8,,45850.8,75.8621,-99.5868,29.8936,0.047451,-97.1748,29,10302417.0,2024-01-02,,,,
control,1704187792255,,,45933.6,,45933.6,34.4828,-117.4333,11.8137,0.019592,-113.188,29,10297446.0,2024-01-02,,,,
control,1704188681030,,,45752.0,,45752.0,65.5172,-78.2072,51.5529,0.043359,-66.8442,29,9988586.0,2024-01-02,,,,
control,1704189260958,,,45765.8,,45765.8,61.5385,-81.199,48.522,0.047928,-63.6138,26,9742622.0,2024-01-02,,,,
liq,1704190138770,SELL,50.0,45651.7,45651.7,45651.8,16.6667,-56.4083,73.6368,0.014177,-34.1349,24,9555779.0,2024-01-02,1,50.0,1,50.0
control,1704191799474,,,45681.4,,45681.4,5.5556,-62.8732,-3.1012,0.01881,-32.1134,18,9182990.0,2024-01-02,,,,
control,1704192112542,,,45672.3,,45672.3,5.5556,-60.8933,-1.1093,0.022325,-28.7198,18,9018654.0,2024-01-02,,,,
control,1704192117761,,,45664.5,,45664.5,5.5556,-59.1956,0.5986,0.022439,-26.9812,18,9013306.0,2024-01-02,,,,
liq,1704192448304,SELL,55.0,45617.8,45617.8,45612.6,22.2222,-49.0189,71.0518,0.027299,-15.6907,18,8897279.0,2024-01-02,2,59.0,2,59.0
liq,1704192799809,SELL,2.0,45539.9,45539.9,45540.0,33.3333,-31.9969,-71.7694,0.047242,3.4778,18,8767837.0,2024-01-02,1,2.0,1,2.0
liq,1704193403441,BUY,1.0,45743.2,45743.2,45740.7,83.3333,-6.6238,53.4866,0.080985,-39.0153,18,8476899.0,2024-01-02,1,1.0,1,1.0
liq,1704193525178,BUY,71.0,45764.9,45764.9,45764.9,88.8889,-1.3737,48.7196,0.084218,-42.5685,18,8359581.0,2024-01-02,1,71.0,1,71.0
control,1704194234994,,,45637.1,,45637.1,22.2222,16.6094,76.8595,0.039453,-11.8014,18,8192579.0,2024-01-02,,,,
liq,1704194858731,SELL,25.0,45600.0,45600.0,45600.1,38.8889,24.7589,-84.8547,0.046594,-2.2866,18,8115526.0,2024-01-02,1,25.0,1,25.0
liq,1704195530546,SELL,1.0,45472.4,45472.4,45472.4,72.2222,52.8894,-57.0318,0.068782,26.8051,18,8022756.0,2024-01-02,4,173.0,4,173.0
liq,1704195674763,SELL,35.0,45408.6,45408.6,45408.7,55.5556,67.0139,-43.0617,0.058127,40.6137,18,8086968.0,2024-01-02,1,35.0,1,35.0
liq,1704195812468,SELL,6.0,45360.5,45360.5,45356.4,66.6667,77.6889,-32.5035,0.068529,51.1102,18,8062769.0,2024-01-02,2,362.0,2,362.0
control,1704196550340,,,45433.4,,45433.4,61.1111,61.5187,-48.4968,0.062112,34.3199,18,7993750.0,2024-01-02,,,,
control,1704196565454,,,45459.9,,45459.9,61.1111,55.6536,-54.2978,0.062962,28.4407,18,8001003.0,2024-01-02,,,,
control,1704196787630,,,45512.2,,45512.2,22.2222,44.0982,-65.7268,0.044491,16.8027,18,8062749.0,2024-01-02,,,,
liq,1704197128239,BUY,211.0,45566.4,45566.4,45566.3,50.0,32.151,-77.5434,0.053245,5.1098,18,7992179.0,2024-01-02,1,211.0,1,211.0
control,1704197674275,,,45443.6,,45443.6,61.1111,59.2604,-50.7304,0.063218,33.2131,18,7865148.0,2024-01-02,,,,
control,1704198019878,,,45437.0,,45437.0,61.1111,60.7216,-49.2852,0.062944,34.9199,18,7827951.0,2024-01-02,,,,
control,1704198020178,,,45437.0,,45437.0,61.1111,60.7216,-49.2852,0.062945,34.92,18,7827933.0,2024-01-02,,,,
liq,1704198729824,BUY,50.0,45586.5,45586.5,45586.5,55.5556,27.7276,-81.9184,0.059117,2.3031,18,7856573.0,2024-01-02,1,50.0,1,50.0
liq,1704199676079,SELL,180.0,45491.6,45491.6,45492.7,33.3333,48.6465,-61.2283,0.051726,24.9078,18,7952142.0,2024-01-02,1,180.0,1,180.0
liq,1704199907306,SELL,91.0,45372.8,45372.8,45369.0,38.8889,74.9569,-35.2055,0.112907,50.6834,18,8088876.0,2024-01-02,1,91.0,1,91.0
control,1704200980708,,,45501.9,,45501.9,50.0,46.3718,-63.4781,0.063858,23.6921,18,8050619.0,2024-01-02,,,,
liq,1704201382892,BUY,13.0,45584.7,45584.7,45584.2,72.2222,28.1236,-81.5268,0.070601,5.8516,18,8055417.0,2024-01-02,1,13.0,1,13.0
control,1704202212300,,,45599.7,,45599.7,66.6667,24.8249,-84.7894,0.075327,2.7615,18,8316860.0,2024-01-02,,,,
control,1704202313903,,,45630.8,,45630.8,66.6667,17.9924,78.2508,0.07619,-4.0007,18,8320474.0,2024-01-02,,,,
control,1704202441932,,,45636.9,,45636.9,72.2222,16.6533,76.9037,0.077719,-5.2603,18,8333555.0,2024-01-02,,,,
control,1704202511708,,,45634.0,,45634.0,72.2222,17.2899,77.5441,0.078693,-4.5808,18,8336035.0,2024-01-02,,,,
liq,1704202870322,BUY,2.0,45756.2,45756.2,45756.2,88.8889,0.5275,50.6302,0.087732,-30.8467,18,8406384.0,2024-01-02,2,43.0,2,43.0
liq,1704203040657,BUY,20.0,45785.6,45785.6,45786.4,66.6667,-5.8941,44.1765,0.075727,-36.8704,18,8484858.0,2024-01-02,1,20.0,1,20.0
control,1704203968481,,,45738.4,,45738.4,88.8889,4.4194,54.5416,0.102504,-25.1227,18,8520467.0,2024-01-02,,,,
control,1704204386164,,,45707.0,,45707.0,88.8889,1.291,61.4489,0.110447,-16.9996,18,8555704.0,2024-01-02,,,,
liq,1704204734247,BUY,52.0,45847.7,45847.7,45847.7,58.8235,-19.431,30.5718,0.06681,-46.4438,17,8593042.0,2024-01-02,1,52.0,1,52.0
control,1704205114321,,,45783.5,,45783.5,82.3529,-5.4357,44.6372,0.08888,-31.0799,17,8655270.0,2024-01-02,,,,
control,1704205135167,,,45750.0,,45750.0,94.1176,1.8827,51.9923,0.112298,-23.7189,17,8663786.0,2024-01-02,,,,
control,1704205172306,,,45770.0,,45770.0,94.1176,-2.4878,47.5999,0.113103,-27.9947,17,8663292.0,2024-01-02,,,,
control,1704205201029,,,45740.7,,45740.7,94.1176,3.9163,54.036,0.113472,-21.5874,17,8665670.0,2024-01-02,,,,
liq,1704205537759,SELL,4.0,45668.0,45668.0,45668.1,47.0588,9.832,70.0413,0.062339,-5.2939,17,8742334.0,2024-01-02,2,9.0,2,9.0
liq,1704206029608,SELL,39.0,45582.9,45582.9,45585.7,76.4706,28.5196,-71.2162,0.082313,13.9566,17,8881122.0,2024-01-02,3,61.0,3,61.0
liq,1704206144030,SELL,38.0,45491.8,45491.8,45494.0,47.0588,48.6023,-51.3333,0.065682,33.8768,17,8956935.0,2024-01-02,1,38.0,1,38.0
liq,1704206288655,SELL,9.0,45470.0,45470.0,45470.1,47.0588,53.42,-46.5635,0.06709,38.5542,17,9032064.0,2024-01-02,1,9.0,1,9.0
liq,1704206401144,SELL,1.0,45420.2,45420.2,45420.2,70.5882,64.4428,-35.6503,0.07622,49.3816,17,9081965.0,2024-01-02,1,1.0,1,1.0
liq,1704206855081,SELL,1.0,45419.4,45419.4,45419.5,70.5882,64.6201,-35.4748,0.078953,49.4475,17,9188511.0,2024-01-02,1,1.0,1,1.0
liq,1704206939738,SELL,4.0,45363.4,45363.4,45363.4,23.5294,77.0446,-23.1738,0.023218,61.2286,17,9299231.0,2024-01-02,7,595.0,7,595.0
liq,1704207281396,SELL,1.0,45215.1,45215.1,45215.1,5.5556,110.0961,-0.4506,0.004882,91.8676,18,9598538.0,2024-01-02,1,1.0,1,1.0
liq,1704207353263,SELL,14.0,45208.7,45208.7,45208.8,5.5556,111.5273,0.965,0.009887,92.6574,18,9666345.0,2024-01-02,5,102.0,5,102.0
liq,1704208418834,SELL,115.0,45187.7,45187.7,45185.5,20.8333,85.9384,-44.2656,0.008044,89.9829,24,10460726.0,2024-01-02,1,115.0,1,115.0
liq,1704208578444,SELL,398.0,45085.2,45085.2,45085.5,16.6667,108.8685,-21.6315,0.009501,111.7733,24,10575393.0,2024-01-02,2,671.0,2,671.0
liq,1704208683531,SELL,46.0,44951.9,44951.9,44951.9,15.3846,138.8452,-12.0276,0.007591,137.8409,26,10894595.0,2024-01-02,6,188.0,6,188.0
liq,1704209456551,SELL,61.0,44965.0,44965.0,44968.3,15.3846,135.8914,-14.9375,0.033349,127.1757,26,10813135.0,2024-01-02,2,77.0,2,77.0
liq,1704210054559,BUY,15.0,45308.8,45308.8,45308.7,34.6154,58.981,-90.7035,0.026526,48.9867,26,10817991.0,2024-01-02,1,15.0,1,15.0
liq,1704210225776,BUY,21.0,45339.0,45339.0,45339.0,46.1538,52.2808,-97.304,0.034155,42.0043,26,10817894.0,2024-01-02,1,21.0,1,21.0
control,1704210630679,,,45282.0,,45282.0,42.3077,95.1594,-84.8387,0.034704,54.0213,26,10701970.0,2024-01-02,,,,
control,1704211054520,,,45219.0,,45219.0,38.4615,109.2241,-71.0247,0.030338,67.7335,26,10691474.0,2024-01-02,,,,
control,1704211162988,,,45255.1,,45255.1,50.0,101.16,-78.945,0.037614,59.6257,26,10685270.0,2024-01-02,,,,
control,1704211171187,,,45238.9,,45238.9,50.0,104.7772,-75.3923,0.03774,63.2203,26,10686666.0,2024-01-02,,,,
liq,1704211914181,SELL,2.0,45101.3,45101.3,45101.3,30.7692,135.606,-45.1132,0.024371,92.5033,26,10751790.0,2024-01-02,2,77.0,2,77.0
liq,1704212308220,SELL,1.0,45041.9,45041.9,45042.3,23.0769,148.9725,-31.985,0.022608,102.5628,26,10534433.0,2024-01-02,1,1.0,1,1.0
liq,1704212501154,SELL,267.0,44959.9,44959.9,44959.9,15.3846,167.4827,-13.8049,0.021438,117.9432,26,10423220.0,2024-01-02,2,290.0,2,290.0
liq,1704213014265,BUY,6.0,45240.3,45240.3,45240.3,50.0,104.4645,-75.6994,0.042368,48.7335,26,10499908.0,2024-01-02,1,6.0,1,6.0
control,1704213696102,,,45260.8,,45260.8,84.6154,89.7981,-80.1945,0.052664,41.0106,26,10441569.0,2024-01-02,,,,
liq,1704214053348,BUY,13.0,45371.5,45371.5,45371.4,53.8462,-24.9549,-104.3974,0.045019,15.5754,26,10426592.0,2024-01-02,2,23.0,2,23.0
control,1704215704157,,,45280.1,,45280.1,84.0,25.1957,-84.4226,0.060355,30.5517,25,10338268.0,2024-01-02,,,,
liq,1704216259505,SELL,6.0,45216.0,45216.0,45216.1,52.0,9.3497,-70.3659,0.043799,43.2275,25,10335663.0,2024-01-02,1,6.0,1,6.0
liq,1704216806818,SELL,9.0,45120.0,45120.0,45120.9,41.6667,30.6462,-49.239,0.038244,62.506,24,10296296.0,2024-01-02,2,85.0,2,85.0
liq,1704217212330,SELL,167.0,45051.9,45051.9,45053.1,20.8333,45.8085,-34.1976,0.029907,76.444,24,10324038.0,2024-01-02,1,167.0,1,167.0
liq,1704217312805,SELL,917.0,45002.1,45002.1,45002.2,29.1667,56.9253,-23.1693,0.037523,87.0495,24,10366168.0,2024-01-02,1,917.0,1,917.0
control,1704218015576,,,45039.6,,45039.6,37.5,48.5519,-31.476,0.045268,74.9444,24,10419461.0,2024-01-02,,,,
control,1704218288312,,,45057.1,,45057.1,54.1667,44.6491,-35.3477,0.05029,70.3977,24,10436343.0,2024-01-02,,,,
control,1704218925660,,,45041.2,,45041.2,54.1667,48.1949,-31.8301,0.050381,72.1113,24,10509234.0,2024-01-02,,,,
control,1704219205447,,,45061.8,,45061.8,79.1667,43.6014,-36.387,0.057028,66.5515,24,10466078.0,2024-01-02,,,,
control,1704219258978,,,45068.1,,45068.1,79.1667,42.1974,-37.7798,0.057399,65.0973,24,10466756.0,2024-01-02,,,,
control,1704219520742,,,45008.7,,45008.7,29.1667,55.4506,-24.6322,0.039388,77.6383,24,10454550.0,2024-01-02,,,,
liq,1704219877581,BUY,402.0,45196.6,45196.6,45196.6,45.8333,13.6461,-66.1038,0.047488,34.7711,24,10446154.0,2024-01-02,1,402.0,1,402.0
liq,1704220313114,BUY,12.0,45226.5,45226.5,45225.0,45.8333,7.0259,-72.6712,0.048485,27.1313,24,10419553.0,2024-01-02,1,12.0,1,12.0
control,1704220840547,,,45214.4,,45214.4,50.0,9.7039,-70.0145,0.0497,29.0574,24,10467402.0,2024-01-02,,,,
control,1704221380187,,,45220.0,,45220.0,62.5,8.4643,-71.2443,0.054217,26.4434,24,10366349.0,2024-01-02,,,,
control,1704221457622,,,45189.1,,45189.1,58.3333,15.3081,-64.455,0.054098,33.2068,24,10358123.0,2024-01-02,,,,
control,1704221889199,,,45190.0,,45190.0,58.3333,15.1086,-64.6529,0.056669,32.3566,24,10322871.0,2024-01-02,,,,
liq,1704223400696,SELL,11.0,45021.7,45021.7,45021.7,62.5,42.5046,-27.5126,0.059523,66.3703,24,10261421.0,2024-01-02,2,278.0,2,278.0
liq,1704223637442,SELL,15.0,44905.0,44905.0,44900.1,8.3333,68.6032,-1.5959,0.008055,91.504,24,10327479.0,2024-01-02,3,29.0,3,29.0
control,1704224211176,,,44994.8,,44994.8,52.0,48.5084,-41.4776,0.048995,67.9447,25,10571964.0,2024-01-02,,,,
liq,1704226044671,BUY,15.0,45185.8,45185.8,45185.7,80.0,16.0395,-83.5722,0.066383,20.7055,25,10221701.0,2024-01-02,1,15.0,1,15.0
liq,1704226632459,BUY,11.0,45220.9,45220.9,45220.8,76.0,8.2652,-91.2692,0.067064,12.0285,25,10236956.0,2024-01-02,1,11.0,1,11.0
liq,1704228779494,SELL,38.0,44828.3,44828.3,44828.4,0.0,45.5877,-4.49,0.001433,92.4606,25,10051014.0,2024-01-02,2,42.0,2,42.0
liq,1704229302065,SELL,2345.0,44740.2,44740.2,44744.8,3.7037,65.3689,-4.8077,0.00334,108.8533,27,10283402.0,2024-01-02,3,4608.0,3,4608.0
liq,1704229448088,SELL,8.0,44727.2,44727.2,44735.4,3.7037,68.2944,-1.9026,0.002775,110.1661,27,10404938.0,2024-01-02,4,376.0,4,376.0
control,1704229786717,,,44703.5,,44703.5,17.2414,73.6322,-6.5954,0.012967,111.7641,29,10671213.0,2024-01-02,,,,
liq,1704231025128,SELL,12.0,44816.4,44816.4,44816.5,44.8276,48.255,-41.7287,0.02228,80.8145,29,10558228.0,2024-01-02,1,12.0,1,12.0
control,1704231459853,,,44937.0,,44937.0,72.4138,21.288,-68.4543,0.062192,52.5198,29,10534186.0,2024-01-02,,,,
liq,1704232084837,BUY,500.0,45062.9,45062.9,45064.9,82.7586,-6.7102,-96.2018,0.073926,21.4895,29,10496825.0,2024-01-02,1,500.0,1,500.0
liq,1704232207454,BUY,10.0,45097.6,45097.6,45097.6,93.1034,-4.4139,-103.8222,0.077762,13.5086,29,10525720.0,2024-01-02,1,10.0,1,10.0
liq,1704232751265,BUY,9.0,45139.8,45139.8,45139.7,89.6552,-3.7723,106.7377,0.07868,2.9546,29,10578316.0,2024-01-02,1,9.0,1,9.0
liq,1704233408330,BUY,128.0,45309.8,45309.8,45308.9,68.9655,-41.2776,68.8177,0.061962,-36.9886,29,10546396.0,2024-01-02,2,129.0,2,129.0
control,1704234138968,,,45195.4,,45195.4,80.7692,13.912,94.3042,0.077711,-14.7404,26,10501199.0,2024-01-02,,,,
control,1704234616442,,,45096.7,,45096.7,92.3077,-4.2144,-103.6247,0.088867,5.2819,26,10429373.0,2024-01-02,,,,
control,1704234629986,,,45090.7,,45090.7,92.3077,-2.8843,-102.3078,0.088905,6.5716,26,10426194.0,2024-01-02,,,,
liq,1704234974224,SELL,14.0,44979.6,44979.6,44979.7,78.2609,11.7968,-77.8605,0.081779,28.8791,23,10288606.0,2024-01-02,1,14.0,1,14.0
liq,1704235844469,BUY,11.0,45161.2,45161.2,45161.1,73.6842,-18.4906,-107.8766,0.083848,-15.5156,19,9851663.0,2024-01-02,1,11.0,1,11.0
control,1704236613038,,,45008.2,,45008.2,78.9474,5.4349,-84.1654,0.095893,15.1457,19,8997912.0,2024-01-02,,,,
control,1704236679077,,,45004.3,,45004.3,89.4737,-3.6943,-83.3061,0.096959,15.8564,19,8977018.0,2024-01-02,,,,
control,1704237145624,,,45018.7,,45018.7,94.7368,3.1013,-86.4781,0.117642,11.5616,19,8797973.0,2024-01-02,,,,
control,1704237169698,,,45030.0,,45030.0,94.7368,0.5911,-88.9658,0.11781,8.9869,19,8787089.0,2024-01-02,,,,
control,1704237370637,,,45022.3,,45022.3,94.7368,2.3015,-87.2708,0.121121,10.3362,19,8663113.0,2024-01-02,,,,
liq,1704240472343,BUY,8.0,45103.3,45103.3,45103.5,78.9474,-15.6615,74.5579,0.091545,-10.9196,19,7534931.0,2024-01-03,1,8.0,1,8.0
control,1704241419820,,,44992.3,,44992.3,89.4737,-1.0282,-80.6612,0.108658,13.6658,19,7085149.0,2024-01-03,,,,
control,1704241614983,,,44959.2,,44959.2,52.6316,6.3333,-73.3583,0.055456,21.1515,19,6978761.0,2024-01-03,,,,
control,1704241838962,,,44941.0,,44941.0,52.6316,10.3856,-69.3383,0.058981,24.759,19,6927923.0,2024-01-03,,,,
liq,1704242642031,BUY,12.0,45172.0,45172.0,45169.2,63.1579,-30.8462,59.2359,0.060386,-27.8754,19,6812628.0,2024-01-03,1,12.0,1,12.0
control,1704243877230,,,45218.9,,45218.9,61.1111,-31.2271,38.764,0.06598,-41.1842,18,6675839.0,2024-01-03,,,,
control,1704244241124,,,45254.7,,45254.7,41.1765,-39.1132,20.8017,0.051306,-49.019,17,6705206.0,2024-01-03,,,,
control,1704244464863,,,45253.9,,45253.9,41.1765,-38.9371,20.9789,0.052794,-49.6321,17,6629418.0,2024-01-03,,,,
control,1704244999758,,,45251.2,,45251.2,41.1765,-38.3428,21.5768,0.052395,-49.7927,17,6558615.0,2024-01-03,,,,
control,1704245260261,,,45237.4,,45237.4,41.1765,-35.3039,24.634,0.05104,-47.0737,17,6511005.0,2024-01-03,,,,
control,1704245868124,,,45252.6,,45252.6,41.1765,-48.6024,21.2668,0.051007,-50.7293,17,6423083.0,2024-01-03,,,,
liq,1704246239589,BUY,17.0,45300.8,45300.8,45300.8,17.6471,-59.1906,10.6041,0.020807,-61.0491,17,6333915.0,2024-01-03,1,17.0,1,17.0
liq,1704246816346,BUY,8.0,45382.8,45382.8,45382.7,0.0,-77.1522,2.509,0.000371,-78.6474,18,6181020.0,2024-01-03,1,8.0,1,8.0
liq,1704247249828,BUY,12.0,45390.3,45390.3,45390.0,5.5556,-78.7918,0.8562,0.00356,-79.6236,18,6148922.0,2024-01-03,2,329.0,2,329.0
liq,1704247452343,BUY,38.0,45424.8,45424.8,45424.8,0.0,-86.3269,3.2539,0.000167,-86.5994,19,6128703.0,2024-01-03,1,38.0,1,38.0
liq,1704247533198,BUY,1.0,45452.2,45452.2,45452.1,5.2632,-92.3032,-2.7764,0.004672,-92.2567,19,6132120.0,2024-01-03,1,1.0,1,1.0
control,1704248652803,,,45351.5,,45351.5,20.0,-70.3038,29.4412,0.018688,-68.0354,20,6150894.0,2024-01-03,,,,
